OLIS-3D-ASCII	SySl1165
375	3.78E-04
376	6.54E-04
377	8.58E-04
378	1.00E-03
379	1.10E-03
380	1.15E-03
381	1.18E-03
382	1.19E-03
383	1.19E-03
384	1.24E-03
385	1.32E-03
386	1.37E-03
387	1.44E-03
388	1.56E-03
389	1.59E-03
390	1.68E-03
391	1.71E-03
392	0.001786111
393	1.80E-03
394	1.84E-03
395	1.92E-03
396	1.93E-03
397	2.00E-03
398	2.06E-03
399	2.14E-03
400	2.18E-03
401	2.22E-03
402	2.32E-03
403	2.37E-03
404	2.47E-03
405	2.59E-03
406	2.69E-03
407	2.80E-03
408	2.88E-03
409	2.99E-03
410	3.09E-03
411	3.17E-03
412	3.28E-03
413	3.37E-03
414	3.49E-03
415	3.58E-03
416	3.69E-03
417	3.76E-03
418	3.79E-03
419	3.87E-03
420	0.003869297
421	3.91E-03
422	3.93E-03
423	3.98E-03
424	4.05E-03
425	4.11E-03
426	4.17E-03
427	4.24E-03
428	4.30E-03
429	4.34E-03
430	4.39E-03
431	4.47E-03
432	4.51E-03
433	4.58E-03
434	4.61E-03
435	0.004668257
436	4.70E-03
437	4.72E-03
438	4.72E-03
439	4.72E-03
440	4.70E-03
441	4.65E-03
442	4.60E-03
443	4.52E-03
444	4.43E-03
445	4.33E-03
446	4.20E-03
447	4.07E-03
448	3.92E-03
449	3.80E-03
450	3.69E-03
451	3.60E-03
452	3.52E-03
453	0.003433586
454	3.35E-03
455	3.30E-03
456	3.25E-03
457	3.19E-03
458	3.14E-03
459	3.10E-03
460	3.05E-03
461	3.03E-03
462	3.01E-03
463	3.00E-03
464	2.96E-03
465	2.92E-03
466	2.88E-03
467	2.84E-03
468	2.80E-03
469	2.74E-03
470	2.69E-03
471	2.63E-03
472	2.58E-03
473	2.51E-03
474	2.47E-03
475	2.44E-03
476	2.40E-03
477	2.36E-03
478	2.35E-03
479	2.34E-03
480	2.36E-03
481	2.36E-03
482	2.36E-03
483	2.36E-03
484	2.37E-03
485	2.37E-03
486	2.38E-03
487	2.41E-03
488	2.43E-03
489	2.45E-03
490	2.49E-03
491	2.52E-03
492	2.55E-03
493	2.56E-03
494	2.56E-03
495	2.56E-03
496	2.56E-03
497	2.56E-03
498	2.57E-03
499	2.58E-03
500	2.57E-03
501	2.57E-03
502	2.57E-03
503	2.56E-03
504	2.53E-03
505	2.51E-03
506	2.47E-03
507	2.43E-03
508	2.40E-03
509	2.34E-03
510	2.29E-03
511	2.24E-03
512	2.17E-03
513	2.13E-03
514	2.11E-03
515	2.06E-03
516	2.03E-03
517	2.00E-03
518	1.98E-03
519	1.97E-03
520	1.97E-03
521	1.95E-03
522	1.93E-03
523	1.91E-03
524	1.89E-03
525	1.88E-03
526	1.88E-03
527	1.85E-03
528	1.86E-03
529	1.84E-03
530	1.83E-03
531	1.84E-03
532	1.87E-03
533	1.89E-03
534	1.89E-03
535	1.91E-03
536	1.93E-03
537	1.94E-03
538	1.98E-03
539	2.00E-03
540	2.04E-03
541	2.05E-03
542	2.07E-03
543	2.10E-03
544	2.12E-03
545	2.15E-03
546	2.16E-03
547	2.21E-03
548	2.24E-03
549	2.26E-03
550	2.29E-03
551	2.32E-03
552	2.35E-03
553	2.38E-03
554	2.41E-03
555	2.43E-03
556	2.46E-03
557	2.48E-03
558	2.50E-03
559	2.54E-03
560	2.57E-03
561	2.61E-03
562	2.64E-03
563	2.68E-03
564	2.72E-03
565	2.76E-03
566	2.79E-03
567	2.82E-03
568	2.82E-03
569	2.82E-03
570	2.80E-03
571	2.76E-03
572	2.69E-03
573	2.61E-03
574	2.49E-03
575	2.38E-03
576	2.25E-03
577	2.11E-03
578	1.97E-03
579	1.84E-03
580	1.71E-03
581	1.61E-03
582	1.53E-03
583	1.43E-03
584	1.35E-03
585	1.30E-03
586	1.25E-03
587	1.21E-03
588	0.001176323
589	1.13E-03
590	1.09E-03
