OLIS-3D-ASCII	SySl1072
375	6.90E-03
376	6.91E-03
377	6.98E-03
378	7.09E-03
379	7.23E-03
380	7.39E-03
381	7.56E-03
382	7.72E-03
383	7.78E-03
384	7.85E-03
385	7.88E-03
386	7.88E-03
387	7.86E-03
388	7.92E-03
389	7.91E-03
390	8.00E-03
391	8.10E-03
392	8.16E-03
393	8.20E-03
394	8.31E-03
395	8.39E-03
396	8.48E-03
397	8.56E-03
398	8.59E-03
399	8.69E-03
400	8.78E-03
401	8.92E-03
402	9.07E-03
403	9.27E-03
404	9.43E-03
405	9.62E-03
406	9.89E-03
407	1.01E-02
408	1.04E-02
409	1.06E-02
410	1.09E-02
411	1.11E-02
412	1.13E-02
413	1.15E-02
414	1.17E-02
415	1.19E-02
416	1.20E-02
417	0.012152588
418	1.23E-02
419	1.23E-02
420	1.24E-02
421	1.24E-02
422	1.25E-02
423	1.25E-02
424	1.26E-02
425	1.26E-02
426	1.27E-02
427	1.28E-02
428	1.29E-02
429	1.31E-02
430	1.33E-02
431	1.34E-02
432	1.36E-02
433	1.37E-02
434	1.39E-02
435	1.40E-02
436	1.41E-02
437	1.41E-02
438	1.41E-02
439	1.40E-02
440	0.013893016
441	0.013720883
442	1.35E-02
443	1.32E-02
444	1.28E-02
445	1.24E-02
446	1.19E-02
447	1.15E-02
448	1.10E-02
449	1.05E-02
450	1.01E-02
451	9.75E-03
452	9.41E-03
453	9.12E-03
454	8.89E-03
455	8.68E-03
456	8.51E-03
457	8.35E-03
458	8.18E-03
459	8.07E-03
460	7.96E-03
461	7.89E-03
462	7.84E-03
463	7.77E-03
464	7.69E-03
465	7.63E-03
466	7.56E-03
467	7.48E-03
468	7.39E-03
469	7.31E-03
470	7.19E-03
471	7.09E-03
472	7.00E-03
473	6.92E-03
474	6.84E-03
475	6.77E-03
476	6.70E-03
477	6.65E-03
478	6.61E-03
479	0.00659122
480	6.60E-03
481	6.60E-03
482	6.63E-03
483	6.68E-03
484	6.74E-03
485	6.83E-03
486	6.92E-03
487	7.03E-03
488	7.14E-03
489	7.28E-03
490	7.41E-03
491	7.53E-03
492	7.66E-03
493	7.77E-03
494	7.90E-03
495	8.02E-03
496	8.13E-03
497	8.25E-03
498	8.35E-03
499	8.45E-03
500	8.54E-03
501	8.64E-03
502	8.71E-03
503	8.79E-03
504	8.84E-03
505	8.90E-03
506	8.95E-03
507	9.00E-03
508	9.04E-03
509	9.08E-03
510	9.13E-03
511	9.17E-03
512	9.22E-03
513	9.30E-03
514	9.40E-03
515	9.53E-03
516	9.62E-03
517	9.77E-03
518	9.90E-03
519	1.00E-02
520	1.02E-02
521	0.010350701
522	1.05E-02
523	1.06E-02
524	1.08E-02
525	1.09E-02
526	1.11E-02
527	1.12E-02
528	1.14E-02
529	1.15E-02
530	0.011706717
531	1.19E-02
532	1.21E-02
533	1.22E-02
534	1.24E-02
535	0.012633941
536	1.28E-02
537	1.30E-02
538	1.32E-02
539	1.34E-02
540	0.013604705
541	1.38E-02
542	1.40E-02
543	1.42E-02
544	1.44E-02
545	1.46E-02
546	0.014815816
547	1.50E-02
548	1.52E-02
549	1.54E-02
550	1.56E-02
551	1.58E-02
552	1.60E-02
553	1.62E-02
554	1.64E-02
555	1.66E-02
556	1.68E-02
557	1.70E-02
558	1.72E-02
559	1.74E-02
560	1.76E-02
561	1.79E-02
562	1.81E-02
563	1.83E-02
564	1.86E-02
565	1.88E-02
566	1.90E-02
567	1.91E-02
568	1.91E-02
569	1.90E-02
570	1.87E-02
571	1.83E-02
572	1.78E-02
573	0.017121478
574	1.63E-02
575	1.54E-02
576	1.44E-02
577	1.33E-02
578	1.23E-02
579	1.13E-02
580	1.03E-02
581	9.38E-03
582	8.58E-03
583	7.85E-03
584	7.23E-03
585	6.68E-03
586	6.22E-03
587	5.81E-03
588	5.46E-03
589	5.17E-03
590	4.93E-03
591	4.74E-03
592	4.58E-03
593	4.46E-03
594	4.34E-03
595	4.26E-03
596	4.18E-03
597	4.12E-03
598	4.08E-03
599	4.04E-03
600	4.00E-03
601	4.00E-03
602	3.99E-03
603	3.99E-03
604	4.01E-03
605	4.01E-03
606	4.03E-03
607	4.06E-03
608	4.09E-03
609	4.11E-03
610	4.16E-03
611	4.20E-03
612	4.25E-03
613	4.32E-03
614	4.35E-03
615	4.41E-03
616	4.46E-03
617	4.49E-03
618	4.55E-03
619	4.59E-03
620	4.62E-03
621	4.66E-03
622	4.68E-03
623	4.71E-03
624	4.72E-03
625	4.73E-03
626	4.72E-03
627	4.72E-03
628	4.71E-03
629	4.69E-03
630	4.67E-03
631	4.65E-03
632	4.62E-03
633	4.61E-03
634	4.57E-03
635	4.53E-03
636	4.48E-03
637	4.44E-03
638	4.41E-03
639	4.37E-03
640	4.32E-03
641	4.27E-03
642	4.20E-03
643	4.16E-03
644	4.10E-03
645	4.07E-03
646	4.03E-03
647	4.00E-03
648	3.99E-03
649	4.00E-03
650	4.05E-03
651	4.09E-03
652	4.14E-03
653	4.20E-03
654	4.28E-03
655	4.41E-03
656	4.55E-03
657	4.75E-03
658	4.98E-03
659	5.24E-03
660	5.53E-03
661	5.89E-03
662	6.29E-03
663	6.71E-03
664	7.11E-03
665	7.54E-03
666	7.98E-03
667	8.39E-03
668	8.80E-03
669	9.16E-03
