OLIS-3D-ASCII	SySl1083
375	1.27E-02
376	0.013374877
377	1.39E-02
378	1.43E-02
379	0.014580367
380	1.48E-02
381	1.49E-02
382	0.015041117
383	1.51E-02
384	1.51E-02
385	1.51E-02
386	1.52E-02
387	1.52E-02
388	1.52E-02
389	1.51E-02
390	1.51E-02
391	1.51E-02
392	1.51E-02
393	0.015217312
394	1.53E-02
395	1.54E-02
396	1.56E-02
397	1.58E-02
398	1.60E-02
399	1.62E-02
400	1.64E-02
401	1.66E-02
402	1.69E-02
403	1.72E-02
404	1.75E-02
405	1.79E-02
406	1.83E-02
407	1.87E-02
408	1.91E-02
409	1.95E-02
410	2.00E-02
411	2.04E-02
412	2.08E-02
413	2.12E-02
414	2.15E-02
415	2.19E-02
416	2.21E-02
417	2.23E-02
418	2.25E-02
419	2.27E-02
420	2.28E-02
421	2.30E-02
422	2.31E-02
423	2.32E-02
424	2.33E-02
425	0.023451224
426	2.36E-02
427	2.39E-02
428	2.41E-02
429	2.43E-02
430	2.46E-02
431	2.49E-02
432	2.51E-02
433	2.54E-02
434	2.56E-02
435	2.58E-02
436	2.60E-02
437	2.60E-02
438	2.60E-02
439	2.59E-02
440	2.57E-02
441	0.025378678
442	2.50E-02
443	2.44E-02
444	2.39E-02
445	2.32E-02
446	2.25E-02
447	2.17E-02
448	2.10E-02
449	0.02023885
450	1.95E-02
451	1.89E-02
452	1.83E-02
453	0.017746577
454	1.73E-02
455	1.69E-02
456	1.66E-02
457	1.63E-02
458	1.61E-02
459	0.015837259
460	1.57E-02
461	1.55E-02
462	1.53E-02
463	1.51E-02
464	1.49E-02
465	0.014722534
466	1.45E-02
467	1.43E-02
468	1.41E-02
469	1.39E-02
470	1.36E-02
471	0.013377447
472	1.32E-02
473	1.29E-02
474	0.012704678
475	1.25E-02
476	1.23E-02
477	1.21E-02
478	1.20E-02
479	0.011840714
480	1.18E-02
481	0.011663981
482	1.16E-02
483	1.16E-02
484	1.16E-02
485	0.011648724
486	1.17E-02
487	1.17E-02
488	1.18E-02
489	1.18E-02
490	1.19E-02
491	1.19E-02
492	1.20E-02
493	1.20E-02
494	1.20E-02
