OLIS-3D-ASCII	SySl1202							
375	1.72E-03							
376	1.87E-03							
377	2.04E-03							
378	2.21E-03							
379	2.39E-03							
380	2.57E-03							
381	2.74E-03							
382	2.90E-03							
383	3.08E-03							
384	3.19E-03							
385	3.38E-03							
386	3.51E-03							
387	3.61E-03							
388	3.70E-03							
389	3.78E-03							
390	3.80E-03							
391	3.89E-03							
392	3.97E-03							
393	4.07E-03							
394	4.19E-03							
395	4.35E-03							
396	4.47E-03							
397	4.59E-03							
398	4.78E-03							
399	4.95E-03							
400	5.09E-03							
401	5.26E-03							
402	5.44E-03							
403	5.62E-03							
404	5.80E-03							
405	6.02E-03							
406	6.27E-03							
407	6.49E-03							
408	6.69E-03							
409	6.93E-03							
410	7.22E-03							
411	7.44E-03							
412	7.65E-03							
413	7.93E-03							
414	8.14E-03							
415	8.34E-03							
416	8.55E-03							
417	8.67E-03							
418	8.82E-03							
419	8.96E-03							
420	9.07E-03							
421	9.18E-03							
422	9.27E-03							
423	9.36E-03							
424	9.44E-03							
425	9.59E-03							
426	9.66E-03							
427	9.78E-03							
428	9.90E-03							
429	1.00E-02							
430	1.02E-02							
431	1.04E-02							
432	1.05E-02							
433	1.06E-02							
434	1.07E-02							
435	1.09E-02							
436	1.10E-02							
437	1.10E-02							
438	1.10E-02							
439	1.10E-02							
440	1.10E-02							
441	1.08E-02							
442	1.07E-02							
443	1.04E-02							
444	0.010175182							
445	9.86E-03							
446	9.54E-03							
447	9.23E-03							
448	8.91E-03							
449	8.61E-03							
450	8.33E-03							
451	8.06E-03							
452	7.82E-03							
453	7.60E-03							
454	7.40E-03							
455	7.24E-03							
456	7.10E-03							
457	6.99E-03							
458	6.88E-03							
459	6.79E-03							
460	6.72E-03							
461	6.66E-03							
462	6.59E-03							
463	6.50E-03							
464	6.42E-03							
465	6.34E-03							
466	6.26E-03							
467	6.16E-03							
468	6.07E-03							
469	5.98E-03							
470	5.90E-03							
471	5.81E-03							
472	5.73E-03							
473	5.65E-03							
474	5.56E-03							
475	5.47E-03							
476	5.40E-03							
477	5.35E-03							
478	5.30E-03							
479	5.26E-03							
480	5.27E-03							
481	5.26E-03							
482	5.29E-03							
483	5.31E-03							
484	5.35E-03							
485	5.40E-03							
486	5.45E-03							
487	5.52E-03							
488	5.61E-03							
489	5.69E-03							
490	5.77E-03							
491	5.85E-03							
492	5.93E-03							
493	6.00E-03							
494	6.07E-03							
495	6.12E-03							
496	6.17E-03							
497	6.22E-03							
498	6.27E-03							
499	6.31E-03							
500	6.34E-03							
501	6.32E-03							
502	6.32E-03							
503	6.32E-03							
504	6.30E-03							
505	6.27E-03							
506	6.23E-03							
507	6.18E-03							
508	6.14E-03							
509	6.09E-03							
510	6.05E-03							
511	6.00E-03							
512	5.95E-03							
513	5.90E-03							
514	5.89E-03							
515	5.88E-03							
516	5.86E-03							
517	5.87E-03							
518	5.88E-03							
519	5.87E-03							
520	5.88E-03							
521	5.89E-03							
522	5.91E-03							
523	5.93E-03							
524	5.95E-03							
525	5.97E-03							
526	6.02E-03							
527	6.07E-03							
