OLIS-3D-ASCII	SySl1098							
375	7.46E-04							
376	5.75E-04							
377	4.95E-04							
378	4.86E-04							
379	5.29E-04							
380	6.03E-04							
381	6.89E-04							
382	7.18E-04							
383	7.07E-04							
384	7.26E-04							
385	7.44E-04							
386	7.03E-04							
387	7.05E-04							
388	6.86E-04							
389	7.50E-04							
390	8.03E-04							
391	8.35E-04							
392	8.72E-04							
393	8.58E-04							
394	8.72E-04							
395	8.92E-04							
396	9.35E-04							
397	9.18E-04							
398	8.66E-04							
399	8.97E-04							
400	9.46E-04							
401	9.90E-04							
402	1.02E-03							
403	1.06E-03							
404	1.10E-03							
405	1.14E-03							
406	1.23E-03							
407	1.27E-03							
408	1.31E-03							
409	1.33E-03							
410	1.34E-03							
411	1.39E-03							
412	1.41E-03							
413	1.46E-03							
414	1.48E-03							
415	1.54E-03							
416	1.56E-03							
417	1.59E-03							
418	1.61E-03							
419	1.63E-03							
420	1.63E-03							
421	1.65E-03							
422	1.65E-03							
423	1.63E-03							
424	1.61E-03							
425	1.63E-03							
426	1.63E-03							
427	1.66E-03							
428	1.68E-03							
429	1.71E-03							
430	1.73E-03							
431	1.78E-03							
432	1.81E-03							
433	1.83E-03							
434	1.84E-03							
435	1.84E-03							
436	1.84E-03							
437	1.84E-03							
438	1.84E-03							
439	1.83E-03							
440	1.81E-03							
441	1.79E-03							
442	1.76E-03							
443	1.72E-03							
444	1.66E-03							
445	1.60E-03							
446	1.52E-03							
447	1.45E-03							
448	1.39E-03							
449	1.32E-03							
450	1.25E-03							
451	1.22E-03							
452	1.17E-03							
453	1.14E-03							
454	1.10E-03							
455	1.06E-03							
456	1.04E-03							
457	1.02E-03							
458	9.77E-04							
459	9.54E-04							
460	9.33E-04							
461	9.10E-04							
462	8.75E-04							
463	8.69E-04							
464	8.58E-04							
465	8.45E-04							
466	8.37E-04							
467	8.24E-04							
468	8.27E-04							
469	8.30E-04							
470	8.21E-04							
471	8.10E-04							
472	8.00E-04							
473	7.82E-04							
474	7.57E-04							
475	7.48E-04							
476	7.35E-04							
477	7.27E-04							
478	7.18E-04							
479	7.07E-04							
480	7.14E-04							
481	7.14E-04							
482	7.08E-04							
483	6.95E-04							
484	6.97E-04							
485	6.91E-04							
486	6.95E-04							
487	0.000706125							
488	7.17E-04							
489	7.36E-04							
490	7.46E-04							
491	7.63E-04							
492	7.82E-04							
493	7.83E-04							
494	7.78E-04							
495	7.89E-04							
496	7.98E-04							
497	7.90E-04							
498	7.78E-04							
499	7.63E-04							
500	7.51E-04							
501	7.42E-04							
502	7.45E-04							
503	7.34E-04							
504	7.29E-04							
505	7.18E-04							
506	7.04E-04							
507	7.04E-04							
508	6.84E-04							
509	6.50E-04							
510	6.30E-04							
511	5.97E-04							
512	5.63E-04							
513	5.37E-04							
514	5.25E-04							
515	5.02E-04							
516	4.80E-04							
517	4.60E-04							
518	4.37E-04							
519	4.13E-04							
520	3.96E-04							
521	3.74E-04							
522	3.66E-04							
523	3.49E-04							
524	3.37E-04							
525	3.22E-04							
526	3.18E-04							
527	3.12E-04							
528	2.95E-04							
529	2.85E-04							
530	2.86E-04							
531	2.79E-04							
532	2.82E-04							
533	2.68E-04							
534	2.73E-04							
535	2.75E-04							
536	2.70E-04							
537	2.67E-04							
538	2.60E-04							
539	2.59E-04							
540	2.46E-04							
541	2.38E-04							
542	2.40E-04							
543	2.26E-04							
544	2.27E-04							
545	2.25E-04							
546	2.23E-04							
547	2.26E-04							
548	2.44E-04							
549	2.64E-04							
550	2.80E-04							
551	3.07E-04							
552	3.28E-04							
553	3.50E-04							
554	3.70E-04							
555	3.80E-04							
556	3.83E-04							
557	3.83E-04							
558	3.79E-04							
559	3.80E-04							
560	3.90E-04							
561	3.91E-04							
562	4.04E-04							
563	4.14E-04							
564	4.39E-04							
565	4.60E-04							
566	4.79E-04							
567	4.90E-04							
568	5.05E-04							
569	5.24E-04							
570	5.46E-04							
571	5.67E-04							
572	5.87E-04							
573	5.92E-04							
574	5.96E-04							
575	6.06E-04							
576	6.26E-04							
577	6.37E-04							
578	6.42E-04							
579	6.59E-04							
580	6.77E-04							
581	6.96E-04							
582	7.22E-04							
583	7.50E-04							
584	7.74E-04							
585	7.84E-04							
586	7.95E-04							
587	8.16E-04							
588	8.25E-04							
589	8.30E-04							
590	8.35E-04							
591	8.48E-04							
592	8.52E-04							
593	8.58E-04							
594	8.72E-04							
595	8.82E-04							
596	9.09E-04							
597	9.19E-04							
598	9.38E-04							
599	9.62E-04							
600	9.69E-04							
601	9.90E-04							
602	1.00E-03							
603	1.02E-03							
604	1.05E-03							
605	1.05E-03							
606	1.07E-03							
607	1.08E-03							
608	1.11E-03							
609	1.13E-03							
610	1.16E-03							
611	1.19E-03							
612	1.21E-03							
613	1.25E-03							
614	1.29E-03							
615	1.33E-03							
616	1.36E-03							
617	1.37E-03							
618	1.39E-03							
619	1.43E-03							
620	1.43E-03							
621	1.45E-03							
622	1.45E-03							
623	1.46E-03							
624	1.46E-03							
625	1.49E-03							
626	1.50E-03							
627	1.50E-03							
628	1.50E-03							
629	1.52E-03							
630	1.53E-03							
631	1.53E-03							
632	1.52E-03							
633	1.51E-03							
634	1.48E-03							
635	1.44E-03							
636	1.42E-03							
637	1.40E-03							
638	1.38E-03							
639	1.36E-03							
640	1.34E-03							
641	1.34E-03							
642	1.31E-03							
643	1.27E-03							
644	1.26E-03							
645	1.19E-03							
646	1.13E-03							
647	1.08E-03							
648	1.02E-03							
649	9.76E-04							
650	9.47E-04							
651	9.04E-04							
652	8.83E-04							
653	8.77E-04							
654	8.72E-04							
655	8.62E-04							
656	8.72E-04							
657	8.68E-04							
658	8.87E-04							
659	9.24E-04							
660	9.32E-04							
661	9.89E-04							
662	1.02E-03							
663	1.06E-03							
664	1.14E-03							
665	1.19E-03							
666	1.25E-03							
667	1.30E-03							
668	1.38E-03							
669	1.44E-03							
670	1.52E-03							
671	1.57E-03							
672	1.60E-03							
673	1.69E-03							
674	1.71E-03							
675	1.79E-03							
676	1.83E-03							
677	1.86E-03							
678	1.88E-03							
679	1.94E-03							
680	1.99E-03							
681	2.04E-03							
682	2.07E-03							
683	2.02E-03							
684	1.95E-03							
685	1.89E-03							
686	1.81E-03							
687	1.71E-03							
688	1.58E-03							
689	1.45E-03							
690	1.29E-03							
691	1.22E-03							
692	1.15E-03							
693	1.08E-03							
694	9.73E-04							
695	8.80E-04							
696	7.83E-04							
697	7.07E-04							
698	5.96E-04							
699	5.01E-04							
700	4.69E-04							
701	4.44E-04							
702	4.12E-04							
703	4.06E-04							
704	3.45E-04							
705	3.00E-04							
706	2.83E-04							
707	3.08E-04							
708	3.90E-04							
709	5.42E-04							
710	7.79E-04							
