OLIS-3D-ASCII	SySl1049
375	1.08E-03
376	1.03E-03
377	1.01E-03
378	9.97E-04
379	1.00E-03
380	1.02E-03
381	1.04E-03
382	1.06E-03
383	1.04E-03
384	1.06E-03
385	1.03E-03
386	1.02E-03
387	9.90E-04
388	1.03E-03
389	1.04E-03
390	1.08E-03
391	1.09E-03
392	1.12E-03
393	1.14E-03
394	1.12E-03
395	1.04E-03
396	1.02E-03
397	1.00E-03
398	1.02E-03
399	1.03E-03
400	1.05E-03
401	1.05E-03
402	1.08E-03
403	1.08E-03
404	1.07E-03
405	1.09E-03
406	1.08E-03
407	1.11E-03
408	1.19E-03
409	1.20E-03
410	1.23E-03
411	1.24E-03
412	1.28E-03
413	1.31E-03
414	1.34E-03
415	1.32E-03
416	1.31E-03
417	1.32E-03
418	1.35E-03
419	1.37E-03
420	1.37E-03
421	1.35E-03
422	1.35E-03
423	1.37E-03
424	1.38E-03
425	1.36E-03
426	1.38E-03
427	1.36E-03
428	1.37E-03
429	1.36E-03
430	1.37E-03
431	1.36E-03
432	1.33E-03
433	1.34E-03
434	1.35E-03
435	1.36E-03
436	1.36E-03
437	1.37E-03
438	1.42E-03
439	1.41E-03
440	1.39E-03
441	1.36E-03
442	1.32E-03
443	1.28E-03
444	1.23E-03
445	1.19E-03
446	1.16E-03
447	1.11E-03
448	1.08E-03
449	1.04E-03
450	1.02E-03
451	9.48E-04
452	9.11E-04
453	8.72E-04
454	8.47E-04
455	8.36E-04
456	8.17E-04
457	8.03E-04
458	7.96E-04
459	7.80E-04
460	7.75E-04
461	7.73E-04
462	7.60E-04
463	7.42E-04
464	7.45E-04
465	7.47E-04
466	7.51E-04
467	7.43E-04
468	7.27E-04
469	7.13E-04
470	6.90E-04
471	6.78E-04
472	6.59E-04
473	6.49E-04
474	6.32E-04
475	6.18E-04
476	6.20E-04
477	6.28E-04
478	6.27E-04
479	6.18E-04
480	6.06E-04
481	6.14E-04
482	6.21E-04
483	6.28E-04
484	6.20E-04
485	6.24E-04
486	6.26E-04
487	6.38E-04
488	6.69E-04
489	6.92E-04
490	7.02E-04
491	7.11E-04
492	7.17E-04
493	7.35E-04
494	7.38E-04
495	7.35E-04
496	7.29E-04
497	7.30E-04
498	7.39E-04
499	7.63E-04
500	7.82E-04
501	7.91E-04
502	8.06E-04
503	8.25E-04
504	8.31E-04
505	8.39E-04
506	8.46E-04
507	8.45E-04
508	8.44E-04
509	8.34E-04
510	8.44E-04
511	8.48E-04
512	8.58E-04
513	8.62E-04
514	8.74E-04
515	8.93E-04
516	9.15E-04
517	9.44E-04
518	9.59E-04
519	9.65E-04
520	9.72E-04
521	9.86E-04
522	1.01E-03
523	1.02E-03
524	1.03E-03
525	1.05E-03
526	1.06E-03
527	1.10E-03
528	1.13E-03
529	1.14E-03
530	1.15E-03
531	1.18E-03
532	1.19E-03
533	1.22E-03
534	1.24E-03
535	1.27E-03
536	1.29E-03
537	1.32E-03
538	1.34E-03
539	1.36E-03
540	1.37E-03
541	1.37E-03
542	1.39E-03
543	1.41E-03
544	1.42E-03
545	1.43E-03
546	1.47E-03
547	1.49E-03
548	1.50E-03
549	1.52E-03
550	1.54E-03
551	1.57E-03
552	1.59E-03
553	1.60E-03
554	1.62E-03
555	1.64E-03
556	1.66E-03
557	1.68E-03
558	1.71E-03
559	1.74E-03
560	1.76E-03
561	1.78E-03
562	1.80E-03
563	1.83E-03
564	1.86E-03
565	1.87E-03
566	1.88E-03
567	1.89E-03
568	1.88E-03
569	1.86E-03
570	1.83E-03
571	1.79E-03
572	1.72E-03
573	1.65E-03
574	1.56E-03
575	1.47E-03
576	1.36E-03
577	1.25E-03
578	1.14E-03
579	0.001049901
580	9.61E-04
581	8.63E-04
582	7.85E-04
583	7.28E-04
584	6.74E-04
585	6.20E-04
586	5.72E-04
587	5.26E-04
588	4.85E-04
589	4.60E-04
590	4.28E-04
591	4.16E-04
592	4.03E-04
593	3.86E-04
594	3.80E-04
595	3.74E-04
596	3.65E-04
597	3.40E-04
598	3.29E-04
599	3.28E-04
600	3.36E-04
601	3.37E-04
602	3.40E-04
603	3.52E-04
604	3.54E-04
605	3.63E-04
606	3.61E-04
607	3.61E-04
608	3.60E-04
609	3.46E-04
610	3.60E-04
611	3.75E-04
612	3.80E-04
613	3.80E-04
614	3.92E-04
615	3.99E-04
616	3.97E-04
617	4.09E-04
618	4.08E-04
619	4.16E-04
620	4.12E-04
621	4.16E-04
622	4.34E-04
623	4.38E-04
624	4.39E-04
625	4.50E-04
626	4.53E-04
627	4.43E-04
628	4.57E-04
629	4.54E-04
630	4.45E-04
631	4.45E-04
632	4.37E-04
633	4.43E-04
634	4.66E-04
635	4.42E-04
636	4.26E-04
637	4.25E-04
638	4.04E-04
639	3.88E-04
640	3.91E-04
641	3.58E-04
642	3.51E-04
643	3.24E-04
644	3.13E-04
645	3.06E-04
646	3.04E-04
647	2.66E-04
648	2.75E-04
649	2.87E-04
650	2.95E-04
651	3.11E-04
652	3.41E-04
653	3.61E-04
654	3.81E-04
655	3.68E-04
656	3.78E-04
657	3.61E-04
658	3.72E-04
659	4.17E-04
660	4.77E-04
661	5.22E-04
662	5.78E-04
663	6.20E-04
664	6.77E-04
665	7.13E-04
666	7.50E-04
667	7.64E-04
668	7.76E-04
669	7.64E-04
670	7.95E-04
671	8.18E-04
672	8.40E-04
673	8.56E-04
674	8.89E-04
675	9.24E-04
676	9.74E-04
677	9.91E-04
678	1.03E-03
679	1.05E-03
680	1.08E-03
681	1.09E-03
682	1.06E-03
683	1.00E-03
684	9.39E-04
685	8.79E-04
686	7.86E-04
687	7.25E-04
688	6.29E-04
689	5.31E-04
690	5.03E-04
691	4.28E-04
692	3.65E-04
693	3.21E-04
694	2.34E-04
695	1.71E-04
696	1.20E-04
697	3.43E-05
698	-5.58E-05
699	-1.31E-04
700	-1.51E-04
701	-1.46E-04
702	-1.18E-04
703	-1.39E-04
704	-1.90E-04
705	-1.96E-04
706	-2.24E-04
707	-2.85E-04
708	-3.93E-04
709	-5.60E-04
710	-7.97E-04
