OLIS-3D-ASCII	SySl1096
375	1.41E-03
376	1.40E-03
377	1.40E-03
378	1.42E-03
379	1.45E-03
380	1.48E-03
381	1.51E-03
382	1.58E-03
383	1.56E-03
384	1.59E-03
385	1.58E-03
386	1.62E-03
387	1.59E-03
388	1.60E-03
389	1.59E-03
390	1.58E-03
391	1.64E-03
392	1.64E-03
393	1.66E-03
394	1.67E-03
395	1.69E-03
396	0.00170403
397	1.71E-03
398	1.72E-03
399	1.69E-03
400	1.73E-03
401	1.74E-03
402	1.75E-03
403	1.78E-03
404	1.79E-03
405	1.81E-03
406	1.85E-03
407	1.95E-03
408	2.06E-03
409	2.14E-03
410	2.19E-03
411	2.25E-03
412	2.32E-03
413	2.35E-03
414	2.40E-03
415	2.41E-03
416	2.41E-03
417	2.42E-03
418	2.41E-03
419	2.42E-03
420	2.43E-03
421	2.42E-03
422	2.40E-03
423	2.41E-03
424	2.42E-03
425	2.43E-03
426	2.46E-03
427	2.49E-03
428	2.52E-03
429	2.54E-03
430	2.57E-03
431	2.58E-03
432	2.63E-03
433	2.64E-03
434	2.66E-03
435	2.69E-03
436	2.69E-03
437	2.70E-03
438	2.71E-03
439	2.70E-03
440	2.67E-03
441	2.63E-03
442	2.57E-03
443	2.48E-03
444	2.42E-03
445	2.33E-03
446	2.25E-03
447	2.15E-03
448	2.04E-03
449	1.95E-03
450	1.86E-03
451	1.80E-03
452	1.71E-03
453	1.65E-03
454	1.59E-03
455	1.53E-03
456	1.51E-03
457	1.47E-03
458	1.44E-03
459	1.40E-03
460	1.37E-03
461	1.35E-03
462	1.33E-03
463	1.32E-03
464	1.29E-03
465	1.28E-03
466	1.27E-03
467	1.25E-03
468	1.25E-03
469	1.24E-03
470	1.22E-03
471	1.19E-03
472	1.15E-03
473	1.13E-03
474	1.10E-03
475	1.08E-03
476	1.05E-03
477	1.03E-03
478	1.03E-03
479	1.02E-03
480	1.01E-03
481	1.00E-03
482	1.00E-03
483	9.88E-04
484	9.88E-04
485	9.94E-04
486	1.00E-03
487	1.00E-03
488	1.01E-03
489	1.02E-03
490	1.02E-03
491	1.03E-03
492	1.02E-03
493	1.03E-03
494	1.03E-03
495	1.03E-03
496	1.02E-03
497	1.03E-03
498	1.02E-03
499	1.01E-03
500	9.97E-04
501	9.95E-04
502	9.87E-04
503	9.78E-04
504	9.78E-04
505	9.59E-04
506	9.34E-04
507	9.19E-04
508	8.92E-04
509	8.60E-04
510	8.26E-04
511	7.93E-04
512	7.55E-04
513	7.48E-04
514	7.16E-04
515	6.73E-04
516	6.46E-04
517	5.96E-04
518	5.61E-04
519	5.23E-04
520	4.82E-04
521	4.59E-04
522	4.48E-04
523	4.21E-04
524	4.00E-04
525	4.05E-04
526	3.98E-04
527	3.78E-04
528	3.65E-04
529	3.48E-04
530	3.34E-04
531	3.12E-04
532	3.16E-04
533	3.33E-04
534	3.28E-04
535	3.28E-04
536	3.35E-04
537	3.37E-04
538	3.36E-04
539	3.19E-04
540	3.14E-04
541	3.18E-04
542	3.25E-04
543	3.39E-04
544	3.64E-04
545	3.85E-04
546	3.91E-04
547	4.22E-04
548	4.30E-04
549	4.26E-04
550	4.34E-04
551	4.43E-04
552	4.59E-04
553	4.84E-04
554	5.05E-04
555	5.29E-04
556	5.44E-04
557	5.59E-04
558	5.80E-04
559	6.06E-04
560	6.18E-04
561	6.24E-04
562	6.43E-04
563	6.74E-04
564	6.96E-04
565	7.19E-04
566	7.37E-04
567	7.53E-04
568	7.73E-04
569	7.94E-04
570	8.22E-04
571	8.41E-04
572	8.69E-04
573	9.01E-04
574	9.41E-04
575	9.91E-04
576	1.02E-03
577	1.07E-03
578	1.10E-03
579	1.12E-03
580	1.15E-03
581	1.16E-03
582	1.19E-03
583	1.19E-03
584	1.21E-03
585	1.24E-03
586	1.26E-03
587	1.28E-03
588	1.30E-03
589	1.32E-03
590	1.34E-03
591	1.35E-03
592	1.38E-03
593	1.40E-03
594	1.42E-03
595	0.001440167
596	1.48E-03
597	1.52E-03
598	1.53E-03
599	1.55E-03
600	1.59E-03
601	1.63E-03
602	1.66E-03
603	1.70E-03
604	1.75E-03
605	1.80E-03
606	1.85E-03
607	1.89E-03
608	1.93E-03
609	1.96E-03
610	1.99E-03
611	2.05E-03
612	2.10E-03
613	2.13E-03
614	2.17E-03
615	2.21E-03
616	2.26E-03
617	0.002300965
618	2.34E-03
619	2.36E-03
620	2.39E-03
621	2.43E-03
622	2.47E-03
623	2.49E-03
624	2.52E-03
625	2.52E-03
626	2.51E-03
627	2.50E-03
628	2.51E-03
629	2.52E-03
630	2.52E-03
631	2.52E-03
632	2.52E-03
633	2.51E-03
634	2.48E-03
635	2.47E-03
636	2.45E-03
637	2.40E-03
638	2.35E-03
639	2.30E-03
640	2.27E-03
641	2.23E-03
642	2.17E-03
643	2.11E-03
644	2.04E-03
645	1.97E-03
646	1.88E-03
647	1.81E-03
648	1.72E-03
649	1.64E-03
650	1.58E-03
651	1.51E-03
652	1.45E-03
653	1.40E-03
654	1.36E-03
655	1.33E-03
656	1.31E-03
657	1.28E-03
658	1.25E-03
659	1.26E-03
660	1.27E-03
661	1.29E-03
662	1.35E-03
663	1.40E-03
664	1.47E-03
665	1.56E-03
666	1.64E-03
667	1.75E-03
668	1.83E-03
669	1.90E-03
670	1.96E-03
671	2.01E-03
672	2.03E-03
673	2.07E-03
674	2.14E-03
675	2.23E-03
676	2.32E-03
677	2.41E-03
678	2.52E-03
679	2.63E-03
680	2.67E-03
681	2.68E-03
682	2.64E-03
683	2.57E-03
684	2.48E-03
685	2.37E-03
686	2.21E-03
687	2.04E-03
688	1.81E-03
689	1.63E-03
690	1.50E-03
691	1.35E-03
692	1.19E-03
693	1.10E-03
694	9.70E-04
695	8.67E-04
696	7.96E-04
697	6.82E-04
698	5.34E-04
699	4.52E-04
700	3.20E-04
701	2.60E-04
702	3.23E-04
703	2.45E-04
704	1.82E-04
705	1.31E-04
706	5.03E-05
707	-7.32E-05
708	-2.52E-04
709	-4.98E-04
710	-8.24E-04
