OLIS-3D-ASCII	SySl1266							
375	5.38E-03							
376	5.59E-03							
377	5.77E-03							
378	5.93E-03							
379	6.06E-03							
380	6.16E-03							
381	6.26E-03							
382	6.33E-03							
383	6.39E-03							
384	6.49E-03							
385	6.55E-03							
386	6.62E-03							
387	6.69E-03							
388	6.75E-03							
389	6.80E-03							
390	6.86E-03							
391	6.88E-03							
392	6.86E-03							
393	6.91E-03							
394	6.95E-03							
395	7.01E-03							
396	7.12E-03							
397	7.21E-03							
398	7.32E-03							
399	7.40E-03							
400	7.50E-03							
401	7.59E-03							
402	7.72E-03							
403	7.85E-03							
404	7.95E-03							
405	8.11E-03							
406	8.27E-03							
407	8.41E-03							
408	8.57E-03							
409	8.72E-03							
410	8.89E-03							
411	9.03E-03							
412	9.20E-03							
413	9.33E-03							
414	9.53E-03							
415	9.73E-03							
416	9.87E-03							
417	1.00E-02							
418	1.01E-02							
419	1.02E-02							
420	1.03E-02							
421	1.04E-02							
422	1.05E-02							
423	1.06E-02							
424	1.06E-02							
425	1.07E-02							
426	1.08E-02							
427	1.09E-02							
428	1.09E-02							
429	1.10E-02							
430	1.11E-02							
431	1.12E-02							
432	1.13E-02							
433	1.14E-02							
434	0.0115293							
435	1.16E-02							
436	1.17E-02							
437	1.18E-02							
438	1.18E-02							
439	1.18E-02							
440	1.17E-02							
441	0.011556515							
442	1.14E-02							
443	0.011259456							
444	1.11E-02							
445	1.09E-02							
446	1.06E-02							
447	1.04E-02							
448	1.01E-02							
449	9.86E-03							
450	9.62E-03							
451	9.37E-03							
452	9.14E-03							
453	8.95E-03							
454	8.79E-03							
455	8.66E-03							
456	8.57E-03							
457	8.49E-03							
458	8.40E-03							
459	8.32E-03							
460	8.25E-03							
461	8.17E-03							
462	8.11E-03							
463	8.01E-03							
464	7.95E-03							
465	7.86E-03							
466	7.77E-03							
467	7.67E-03							
468	7.57E-03							
469	7.45E-03							
470	7.32E-03							
471	7.19E-03							
472	7.07E-03							
473	6.95E-03							
474	6.86E-03							
475	6.75E-03							
476	6.68E-03							
477	6.61E-03							
478	6.57E-03							
479	6.53E-03							
480	6.51E-03							
481	6.50E-03							
482	6.50E-03							
483	6.50E-03							
484	6.52E-03							
485	6.54E-03							
486	6.58E-03							
487	6.61E-03							
488	6.67E-03							
489	6.73E-03							
490	6.80E-03							
491	6.87E-03							
492	6.91E-03							
493	6.96E-03							
494	6.98E-03							
495	6.99E-03							
496	7.00E-03							
497	6.99E-03							
498	6.98E-03							
499	6.95E-03							
500	6.92E-03							
501	6.88E-03							
502	6.83E-03							
503	6.78E-03							
504	6.70E-03							
505	6.62E-03							
506	6.52E-03							
507	6.42E-03							
508	6.32E-03							
509	6.19E-03							
510	6.09E-03							
511	5.99E-03							
512	5.88E-03							
513	5.79E-03							
514	5.70E-03							
515	5.62E-03							
516	5.54E-03							
517	5.46E-03							
518	5.38E-03							
519	5.30E-03							
520	5.22E-03							
521	5.16E-03							
522	5.13E-03							
523	5.11E-03							
524	5.08E-03							
525	5.05E-03							
526	5.04E-03							
527	5.02E-03							
528	5.00E-03							
529	4.98E-03							
530	4.95E-03							
531	4.95E-03							
532	4.95E-03							
533	4.96E-03							
534	5.00E-03							
535	5.03E-03							
536	5.06E-03							
537	5.10E-03							
538	5.12E-03							
539	5.14E-03							
540	5.14E-03							
541	5.16E-03							
542	5.18E-03							
543	5.22E-03							
544	5.27E-03							
545	5.32E-03							
546	5.40E-03							
547	5.47E-03							
548	5.51E-03							
549	5.57E-03							
550	5.61E-03							
551	5.65E-03							
552	5.69E-03							
553	5.75E-03							
554	5.79E-03							
555	5.85E-03							
556	5.91E-03							
557	5.98E-03							
558	6.06E-03							
559	6.13E-03							
560	6.20E-03							
561	6.29E-03							
562	6.37E-03							
563	6.44E-03							
564	6.51E-03							
565	6.57E-03							
566	6.60E-03							
567	6.63E-03							
568	6.64E-03							
569	6.61E-03							
570	6.54E-03							
571	6.42E-03							
572	6.25E-03							
573	6.05E-03							
574	5.79E-03							
575	5.50E-03							
576	5.19E-03							
577	4.85E-03							
578	4.53E-03							
579	4.21E-03							
580	3.92E-03							
581	3.66E-03							
582	3.41E-03							
583	3.21E-03							
584	3.04E-03							
585	2.89E-03							
586	2.75E-03							
587	2.64E-03							
588	2.55E-03							
589	2.47E-03							
590	2.41E-03							
591	2.36E-03							
592	2.31E-03							
593	2.28E-03							
594	2.24E-03							
595	2.21E-03							
596	2.18E-03							
597	2.15E-03							
598	2.13E-03							
599	2.11E-03							
600	2.10E-03							
601	2.10E-03							
602	2.11E-03							
603	2.14E-03							
604	2.14E-03							
605	2.18E-03							
606	2.19E-03							
607	2.20E-03							
608	2.21E-03							
609	2.24E-03							
610	2.25E-03							
611	2.25E-03							
612	2.27E-03							
613	2.28E-03							
614	2.30E-03							
615	2.33E-03							
616	2.35E-03							
617	2.39E-03							
618	2.41E-03							
619	2.44E-03							
620	2.45E-03							
621	2.48E-03							
622	2.49E-03							
