OLIS-3D-ASCII	SySl1067
375	1.41E-03
376	1.63E-03
377	1.84E-03
378	2.03E-03
379	2.22E-03
380	2.39E-03
381	2.54E-03
382	2.77E-03
383	2.80E-03
384	2.83E-03
385	2.90E-03
386	2.95E-03
387	3.05E-03
388	3.12E-03
389	3.22E-03
390	3.30E-03
391	3.39E-03
392	3.50E-03
393	0.003569425
394	3.68E-03
395	3.74E-03
396	3.86E-03
397	3.92E-03
398	4.01E-03
399	4.11E-03
400	4.17E-03
401	4.30E-03
402	4.43E-03
403	4.59E-03
404	4.75E-03
405	4.93E-03
406	5.14E-03
407	5.33E-03
408	5.55E-03
409	5.72E-03
410	5.93E-03
411	6.12E-03
412	6.28E-03
413	6.46E-03
414	6.66E-03
415	6.80E-03
416	6.90E-03
417	7.01E-03
418	7.08E-03
419	7.12E-03
420	7.18E-03
421	7.25E-03
422	7.33E-03
423	7.40E-03
424	7.45E-03
425	7.54E-03
426	7.63E-03
427	7.71E-03
428	7.78E-03
429	7.86E-03
430	7.96E-03
431	8.07E-03
432	8.18E-03
433	8.29E-03
434	8.39E-03
435	8.49E-03
436	8.54E-03
437	8.58E-03
438	8.59E-03
439	8.57E-03
440	8.48E-03
441	8.36E-03
442	8.22E-03
443	8.01E-03
444	7.78E-03
445	7.54E-03
446	7.27E-03
447	7.00E-03
448	6.72E-03
449	6.46E-03
450	6.23E-03
451	6.00E-03
452	5.82E-03
453	5.64E-03
454	5.50E-03
455	5.38E-03
456	5.29E-03
457	5.20E-03
458	5.13E-03
459	5.08E-03
460	5.02E-03
461	4.96E-03
462	4.92E-03
463	4.89E-03
464	4.83E-03
465	4.78E-03
466	4.73E-03
467	4.67E-03
468	4.61E-03
469	4.55E-03
470	4.51E-03
471	4.46E-03
472	4.40E-03
473	4.36E-03
474	4.32E-03
475	4.28E-03
476	4.23E-03
477	4.20E-03
478	4.17E-03
479	4.15E-03
480	4.14E-03
481	4.15E-03
482	4.19E-03
483	4.23E-03
484	4.28E-03
485	4.34E-03
486	4.40E-03
487	4.48E-03
488	4.56E-03
489	4.63E-03
490	4.70E-03
491	4.79E-03
492	4.87E-03
493	4.95E-03
494	5.04E-03
495	5.12E-03
496	5.20E-03
497	5.29E-03
498	5.36E-03
499	5.42E-03
500	5.48E-03
501	5.53E-03
502	5.57E-03
503	5.62E-03
504	5.66E-03
505	5.69E-03
506	5.71E-03
507	5.75E-03
508	5.78E-03
509	5.81E-03
510	5.83E-03
511	5.86E-03
512	5.90E-03
513	5.94E-03
514	6.00E-03
515	6.06E-03
516	6.14E-03
517	6.22E-03
518	6.32E-03
519	6.42E-03
520	6.52E-03
521	6.62E-03
522	6.74E-03
523	6.84E-03
524	6.93E-03
525	7.04E-03
526	7.15E-03
527	7.24E-03
528	7.35E-03
