OLIS-3D-ASCII	SySl1273
375	4.90E-03
376	4.95E-03
377	4.97E-03
378	4.96E-03
379	4.93E-03
380	4.90E-03
381	4.85E-03
382	4.75E-03
383	4.69E-03
384	4.75E-03
385	4.84E-03
386	4.81E-03
387	4.88E-03
388	4.99E-03
389	5.00E-03
390	5.03E-03
391	5.04E-03
392	5.08E-03
393	5.05E-03
394	5.02E-03
395	5.01E-03
396	5.01E-03
397	5.04E-03
398	5.04E-03
399	5.09E-03
400	5.15E-03
401	5.17E-03
402	5.24E-03
403	5.33E-03
404	5.45E-03
405	5.56E-03
406	5.65E-03
407	5.76E-03
408	5.87E-03
409	6.03E-03
410	6.15E-03
411	6.24E-03
412	6.37E-03
413	6.49E-03
414	6.62E-03
415	0.006726451
416	6.79E-03
417	6.81E-03
418	6.82E-03
419	6.85E-03
420	6.90E-03
421	6.95E-03
422	6.95E-03
423	6.99E-03
424	7.06E-03
425	7.10E-03
426	7.14E-03
427	7.20E-03
428	7.23E-03
429	7.28E-03
430	7.33E-03
431	7.41E-03
432	7.50E-03
433	7.57E-03
434	7.63E-03
435	7.70E-03
436	7.75E-03
437	7.77E-03
438	7.76E-03
439	7.74E-03
440	7.66E-03
441	7.58E-03
442	7.46E-03
443	7.33E-03
444	7.14E-03
445	6.95E-03
446	6.74E-03
447	6.53E-03
448	6.33E-03
449	6.10E-03
450	5.88E-03
451	5.68E-03
452	5.48E-03
453	5.31E-03
454	5.17E-03
455	5.01E-03
456	4.89E-03
457	4.81E-03
458	4.72E-03
459	4.66E-03
460	4.60E-03
461	4.52E-03
462	4.49E-03
463	4.44E-03
464	4.37E-03
465	4.32E-03
466	4.26E-03
467	4.19E-03
468	4.13E-03
469	4.08E-03
470	4.00E-03
471	3.93E-03
472	3.86E-03
473	3.80E-03
474	3.75E-03
475	3.68E-03
476	3.62E-03
477	3.58E-03
478	3.53E-03
479	3.49E-03
480	3.45E-03
481	3.41E-03
482	3.40E-03
483	3.38E-03
484	3.38E-03
485	3.37E-03
486	3.38E-03
487	3.39E-03
488	3.43E-03
489	3.46E-03
490	3.48E-03
491	3.49E-03
492	3.51E-03
493	3.52E-03
494	3.55E-03
495	3.55E-03
496	3.55E-03
497	3.54E-03
498	3.53E-03
499	3.49E-03
500	3.47E-03
501	3.43E-03
502	3.40E-03
503	3.35E-03
504	3.31E-03
505	3.25E-03
506	3.19E-03
507	3.13E-03
508	3.04E-03
509	2.94E-03
510	2.86E-03
511	2.76E-03
512	2.67E-03
513	2.58E-03
514	2.50E-03
515	2.42E-03
516	2.32E-03
517	2.24E-03
518	2.14E-03
519	2.06E-03
520	1.97E-03
521	1.89E-03
522	1.81E-03
523	1.72E-03
524	1.65E-03
525	1.60E-03
526	1.55E-03
527	1.51E-03
528	1.48E-03
529	1.45E-03
530	1.42E-03
531	1.40E-03
532	1.41E-03
533	1.39E-03
534	1.37E-03
535	1.37E-03
536	1.37E-03
537	1.36E-03
538	1.35E-03
539	1.34E-03
540	1.34E-03
541	1.33E-03
542	1.33E-03
543	1.34E-03
544	1.37E-03
545	1.38E-03
546	1.42E-03
547	1.46E-03
548	1.49E-03
549	1.52E-03
550	1.55E-03
551	1.59E-03
552	1.63E-03
553	1.68E-03
554	1.71E-03
555	1.74E-03
556	1.78E-03
557	1.84E-03
558	1.89E-03
559	1.92E-03
560	1.99E-03
561	2.04E-03
562	2.10E-03
563	2.14E-03
564	2.20E-03
565	2.25E-03
566	2.30E-03
567	2.36E-03
568	2.42E-03
569	2.48E-03
570	2.55E-03
571	2.61E-03
572	2.68E-03
573	2.74E-03
574	2.80E-03
575	2.86E-03
576	2.92E-03
577	2.99E-03
578	3.05E-03
579	3.11E-03
580	3.18E-03
581	3.25E-03
582	3.32E-03
583	3.37E-03
584	3.43E-03
585	3.49E-03
586	3.56E-03
587	3.62E-03
588	3.69E-03
589	3.75E-03
590	3.80E-03
591	3.86E-03
592	3.91E-03
593	3.97E-03
594	4.02E-03
595	4.07E-03
596	4.12E-03
597	4.18E-03
598	4.25E-03
599	4.31E-03
600	4.37E-03
601	4.43E-03
602	4.49E-03
603	4.58E-03
604	4.67E-03
605	4.78E-03
606	4.91E-03
607	5.05E-03
608	5.18E-03
609	5.34E-03
610	5.48E-03
611	5.61E-03
612	5.72E-03
613	5.83E-03
614	5.93E-03
615	6.03E-03
616	6.12E-03
617	6.22E-03
618	6.32E-03
619	6.41E-03
620	6.49E-03
621	6.58E-03
622	6.63E-03
623	6.66E-03
624	6.67E-03
625	6.69E-03
626	6.71E-03
627	6.68E-03
628	6.68E-03
629	6.66E-03
630	6.67E-03
631	6.67E-03
632	6.68E-03
633	6.68E-03
634	6.68E-03
635	6.65E-03
636	6.61E-03
637	6.57E-03
638	6.49E-03
639	6.38E-03
640	6.26E-03
641	6.09E-03
642	5.94E-03
643	5.78E-03
644	5.60E-03
645	5.40E-03
646	5.23E-03
647	5.02E-03
648	4.82E-03
649	4.63E-03
650	4.45E-03
651	4.27E-03
652	4.11E-03
653	3.94E-03
654	3.83E-03
655	3.75E-03
656	3.67E-03
657	3.62E-03
658	3.62E-03
659	3.63E-03
660	3.67E-03
661	3.76E-03
662	3.88E-03
663	4.01E-03
664	4.19E-03
665	4.34E-03
666	4.55E-03
667	4.74E-03
668	4.89E-03
669	5.05E-03
670	5.22E-03
671	5.38E-03
672	5.51E-03
673	5.68E-03
674	5.86E-03
675	6.01E-03
676	6.18E-03
677	6.35E-03
678	6.56E-03
679	6.68E-03
680	6.76E-03
681	6.81E-03
682	6.78E-03
683	6.63E-03
684	6.39E-03
685	6.11E-03
686	5.77E-03
687	5.39E-03
688	5.02E-03
689	4.66E-03
690	4.36E-03
691	4.01E-03
692	3.68E-03
693	3.36E-03
694	3.03E-03
695	2.69E-03
696	2.40E-03
697	2.12E-03
698	1.95E-03
699	1.77E-03
700	1.64E-03
701	1.55E-03
702	1.45E-03
703	1.41E-03
704	1.27E-03
705	1.17E-03
706	1.10E-03
707	1.06E-03
708	1.07E-03
709	1.15E-03
710	1.30E-03
