OLIS-3D-ASCII	SySl1253
375	9.90E-04
376	1.11E-03
377	1.17E-03
378	1.19E-03
379	1.19E-03
380	1.16E-03
381	1.13E-03
382	1.12E-03
383	1.16E-03
384	1.27E-03
385	1.27E-03
386	1.28E-03
387	1.31E-03
388	1.33E-03
389	1.34E-03
390	1.32E-03
391	1.32E-03
392	1.26E-03
393	1.28E-03
394	1.28E-03
395	1.34E-03
396	1.38E-03
397	1.39E-03
398	1.38E-03
399	1.35E-03
400	1.33E-03
401	1.32E-03
402	1.25E-03
403	1.25E-03
404	1.25E-03
405	1.26E-03
406	1.30E-03
407	1.39E-03
408	1.44E-03
409	1.53E-03
410	1.57E-03
411	1.59E-03
412	1.62E-03
413	1.63E-03
414	1.61E-03
415	1.63E-03
416	1.63E-03
417	1.65E-03
418	1.69E-03
419	1.71E-03
420	1.70E-03
421	1.72E-03
422	1.71E-03
423	1.73E-03
424	1.72E-03
425	1.73E-03
426	1.75E-03
427	1.75E-03
428	1.76E-03
429	1.78E-03
430	1.79E-03
431	1.80E-03
432	1.79E-03
433	1.80E-03
434	1.82E-03
435	1.84E-03
436	1.82E-03
437	1.85E-03
438	1.86E-03
439	1.83E-03
440	1.82E-03
441	1.80E-03
442	1.77E-03
443	1.72E-03
444	1.67E-03
445	1.64E-03
446	1.60E-03
447	1.55E-03
448	1.51E-03
449	1.46E-03
450	1.41E-03
451	1.37E-03
452	1.34E-03
453	1.30E-03
454	1.25E-03
455	1.23E-03
456	1.22E-03
457	1.22E-03
458	1.22E-03
459	1.22E-03
460	1.20E-03
461	1.18E-03
462	1.15E-03
463	1.14E-03
464	1.12E-03
465	1.10E-03
466	1.07E-03
467	1.07E-03
468	1.06E-03
469	1.05E-03
470	1.05E-03
471	1.04E-03
472	1.02E-03
473	9.97E-04
474	9.72E-04
475	9.51E-04
476	9.36E-04
477	9.48E-04
478	9.37E-04
479	9.40E-04
480	9.49E-04
481	9.48E-04
482	9.47E-04
483	9.57E-04
484	9.62E-04
485	9.70E-04
486	9.77E-04
487	9.85E-04
488	1.00E-03
489	1.03E-03
490	1.04E-03
491	1.07E-03
492	1.07E-03
493	1.08E-03
494	1.07E-03
495	1.08E-03
496	1.09E-03
497	1.10E-03
498	1.09E-03
499	1.09E-03
500	1.09E-03
501	1.10E-03
502	1.11E-03
503	1.13E-03
504	1.12E-03
505	1.12E-03
506	1.13E-03
507	1.14E-03
508	1.14E-03
509	1.14E-03
510	1.14E-03
511	1.16E-03
512	1.17E-03
513	1.18E-03
514	1.20E-03
515	1.23E-03
516	1.24E-03
517	1.26E-03
518	1.29E-03
519	1.30E-03
520	1.31E-03
521	1.32E-03
522	1.33E-03
523	1.35E-03
524	1.35E-03
525	1.35E-03
526	1.35E-03
527	1.37E-03
528	1.38E-03
529	1.39E-03
530	1.40E-03
531	1.42E-03
532	1.45E-03
533	1.48E-03
534	1.49E-03
535	1.51E-03
536	1.52E-03
537	1.54E-03
538	1.55E-03
539	1.57E-03
540	1.59E-03
541	1.60E-03
542	1.61E-03
543	1.66E-03
544	1.68E-03
545	1.69E-03
546	1.71E-03
547	1.73E-03
548	1.75E-03
549	1.78E-03
550	1.80E-03
551	1.82E-03
552	1.84E-03
553	1.86E-03
554	1.88E-03
555	1.91E-03
556	1.92E-03
557	1.93E-03
558	1.96E-03
559	1.97E-03
560	1.99E-03
561	2.02E-03
562	2.05E-03
563	2.08E-03
564	2.12E-03
565	2.15E-03
566	2.17E-03
567	2.20E-03
568	2.20E-03
569	2.20E-03
570	2.17E-03
571	2.12E-03
572	2.05E-03
573	1.99E-03
574	1.89E-03
575	1.77E-03
576	1.65E-03
577	1.52E-03
578	1.38E-03
579	0.001255376
580	1.12E-03
581	1.02E-03
582	9.28E-04
583	8.56E-04
584	7.83E-04
585	7.24E-04
586	6.65E-04
587	6.27E-04
588	5.79E-04
589	5.37E-04
590	5.03E-04
591	4.83E-04
592	4.49E-04
593	4.36E-04
594	4.29E-04
595	4.23E-04
596	4.02E-04
597	4.01E-04
598	3.84E-04
599	3.80E-04
600	3.59E-04
601	3.55E-04
602	3.48E-04
603	3.42E-04
604	3.25E-04
605	3.28E-04
606	3.42E-04
607	3.59E-04
608	3.68E-04
609	3.73E-04
610	3.82E-04
611	3.94E-04
612	3.85E-04
613	3.77E-04
614	3.67E-04
615	3.62E-04
616	3.61E-04
617	3.74E-04
618	3.85E-04
619	3.86E-04
620	3.75E-04
621	3.81E-04
622	3.89E-04
623	4.09E-04
624	3.88E-04
625	3.85E-04
626	3.97E-04
627	4.14E-04
628	4.16E-04
629	4.27E-04
630	4.13E-04
631	4.01E-04
632	3.91E-04
633	3.98E-04
634	3.85E-04
635	3.98E-04
636	3.68E-04
637	3.61E-04
638	3.53E-04
639	3.37E-04
640	3.32E-04
641	3.28E-04
642	3.17E-04
643	3.20E-04
644	3.13E-04
645	3.01E-04
646	3.09E-04
647	3.02E-04
648	3.05E-04
649	3.02E-04
650	3.05E-04
651	3.02E-04
652	3.31E-04
653	3.45E-04
654	3.47E-04
655	3.70E-04
656	3.57E-04
657	3.78E-04
658	3.95E-04
659	4.14E-04
660	4.62E-04
661	5.02E-04
662	5.57E-04
663	6.08E-04
664	6.82E-04
665	7.42E-04
666	7.85E-04
667	8.72E-04
668	9.16E-04
669	9.91E-04
670	1.01E-03
671	1.05E-03
672	1.08E-03
673	1.11E-03
674	1.12E-03
675	1.16E-03
676	1.20E-03
677	1.22E-03
678	1.25E-03
679	1.29E-03
680	1.30E-03
681	1.31E-03
682	1.29E-03
683	1.24E-03
684	1.17E-03
685	1.09E-03
686	9.81E-04
687	9.05E-04
688	7.73E-04
689	7.11E-04
690	6.44E-04
691	5.53E-04
692	4.49E-04
693	3.64E-04
694	2.96E-04
695	1.79E-04
696	6.26E-05
697	-3.08E-05
698	-9.32E-05
699	-1.59E-04
700	-2.34E-04
701	-2.90E-04
702	-2.91E-04
703	-3.41E-04
704	-4.21E-04
705	-4.91E-04
706	-5.90E-04
707	-7.27E-04
708	-9.12E-04
709	-1.16E-03
710	-1.47E-03
