OLIS-3D-ASCII	SySl1043
375	6.93E-03
376	7.16E-03
377	7.40E-03
378	7.65E-03
379	7.90E-03
380	8.14E-03
381	8.37E-03
382	8.55E-03
383	8.66E-03
384	8.80E-03
385	8.84E-03
386	8.81E-03
387	8.90E-03
388	8.98E-03
389	9.04E-03
390	9.11E-03
391	9.14E-03
392	9.23E-03
393	9.27E-03
394	9.33E-03
395	9.42E-03
396	9.49E-03
397	9.63E-03
398	9.77E-03
399	9.97E-03
400	1.01E-02
401	1.03E-02
402	1.05E-02
403	1.07E-02
404	0.011009629
405	1.13E-02
406	1.15E-02
407	1.19E-02
408	1.22E-02
409	1.25E-02
410	1.28E-02
411	0.013082581
412	1.34E-02
413	1.37E-02
414	1.39E-02
415	1.42E-02
416	1.44E-02
417	0.014628145
418	1.48E-02
419	1.50E-02
420	1.52E-02
421	1.53E-02
422	1.55E-02
423	1.56E-02
424	0.015792346
425	1.60E-02
426	1.61E-02
427	1.62E-02
428	1.64E-02
429	1.66E-02
430	0.016823616
431	1.70E-02
432	1.72E-02
433	0.017407873
434	1.76E-02
435	1.77E-02
436	1.78E-02
437	1.79E-02
438	1.79E-02
439	1.79E-02
440	1.78E-02
441	1.76E-02
442	1.74E-02
443	1.71E-02
444	1.67E-02
445	1.64E-02
446	1.59E-02
447	1.54E-02
448	1.50E-02
449	1.46E-02
450	1.41E-02
451	1.37E-02
452	1.34E-02
453	1.31E-02
454	0.012822862
455	1.26E-02
456	1.24E-02
457	1.22E-02
458	1.20E-02
459	1.19E-02
460	1.18E-02
461	1.17E-02
462	1.16E-02
463	1.14E-02
464	1.13E-02
465	1.12E-02
466	1.10E-02
467	1.08E-02
468	1.07E-02
469	1.05E-02
470	1.04E-02
471	1.02E-02
472	0.010024576
473	9.90E-03
474	9.75E-03
475	9.61E-03
476	9.47E-03
477	9.37E-03
478	9.29E-03
479	9.23E-03
480	0.009221954
481	9.22E-03
482	9.24E-03
483	9.31E-03
484	9.37E-03
485	9.45E-03
486	9.51E-03
487	9.61E-03
488	9.69E-03
489	9.81E-03
490	9.90E-03
491	9.97E-03
492	1.01E-02
493	1.01E-02
494	0.010184732
495	1.02E-02
496	1.02E-02
497	1.02E-02
498	1.01E-02
499	1.01E-02
500	1.00E-02
501	9.94E-03
502	9.82E-03
503	9.69E-03
504	9.56E-03
505	9.41E-03
506	9.23E-03
507	9.03E-03
508	8.85E-03
509	8.65E-03
510	8.45E-03
511	8.28E-03
512	8.12E-03
513	7.97E-03
514	7.83E-03
515	7.72E-03
516	7.62E-03
517	7.52E-03
518	7.42E-03
519	7.32E-03
520	7.23E-03
521	7.16E-03
522	7.09E-03
523	7.04E-03
524	6.98E-03
525	6.94E-03
526	6.89E-03
527	6.87E-03
528	6.86E-03
529	6.85E-03
530	6.87E-03
531	6.89E-03
532	6.91E-03
533	6.95E-03
534	6.99E-03
535	7.03E-03
536	7.05E-03
537	7.09E-03
538	7.10E-03
539	7.13E-03
540	7.17E-03
541	7.22E-03
542	7.27E-03
543	7.33E-03
544	7.38E-03
545	7.45E-03
546	7.51E-03
547	0.007565349
548	7.63E-03
549	7.69E-03
550	7.74E-03
551	7.81E-03
552	7.88E-03
553	7.96E-03
554	8.05E-03
555	8.14E-03
556	8.23E-03
557	8.33E-03
558	8.41E-03
559	8.48E-03
560	8.59E-03
561	8.70E-03
562	8.82E-03
563	8.94E-03
564	9.05E-03
565	9.15E-03
566	9.24E-03
567	9.30E-03
568	9.31E-03
569	9.28E-03
570	9.16E-03
571	8.99E-03
572	8.78E-03
573	8.50E-03
574	8.19E-03
575	7.82E-03
