OLIS-3D-ASCII	SySl1089
375	1.78E-03
376	1.83E-03
377	1.86E-03
378	1.88E-03
379	1.90E-03
380	1.91E-03
381	1.91E-03
382	1.96E-03
383	1.92E-03
384	1.93E-03
385	1.93E-03
386	1.91E-03
387	1.92E-03
388	1.92E-03
389	1.95E-03
390	1.93E-03
391	1.92E-03
392	1.90E-03
393	1.84E-03
394	0.001831043
395	1.79E-03
396	1.76E-03
397	1.81E-03
398	0.001868762
399	1.92E-03
400	1.98E-03
401	1.98E-03
402	2.02E-03
403	2.03E-03
404	2.05E-03
405	2.04E-03
406	2.08E-03
407	2.09E-03
408	2.16E-03
409	2.26E-03
410	2.31E-03
411	2.38E-03
412	2.44E-03
413	2.47E-03
414	2.51E-03
415	2.52E-03
416	2.54E-03
417	2.54E-03
418	2.57E-03
419	2.57E-03
420	2.59E-03
421	2.59E-03
422	2.59E-03
423	2.60E-03
424	2.64E-03
425	2.66E-03
426	2.68E-03
427	2.68E-03
428	2.72E-03
429	2.72E-03
430	2.73E-03
431	2.74E-03
432	2.73E-03
433	2.75E-03
434	2.76E-03
435	2.79E-03
436	2.82E-03
437	2.81E-03
438	2.80E-03
439	2.80E-03
440	2.77E-03
441	2.72E-03
442	2.65E-03
443	2.60E-03
444	2.51E-03
445	2.42E-03
446	2.32E-03
447	2.23E-03
448	2.12E-03
449	2.00E-03
450	1.91E-03
451	1.81E-03
452	1.71E-03
453	1.64E-03
454	1.57E-03
455	1.54E-03
456	1.49E-03
457	1.44E-03
458	1.42E-03
459	1.41E-03
460	1.38E-03
461	1.37E-03
462	1.36E-03
463	1.33E-03
464	1.31E-03
465	1.30E-03
466	1.28E-03
467	1.27E-03
468	1.24E-03
469	1.22E-03
470	1.19E-03
471	1.17E-03
472	1.14E-03
473	1.12E-03
474	1.09E-03
475	1.07E-03
476	1.06E-03
477	1.07E-03
478	1.06E-03
479	1.05E-03
480	1.03E-03
481	1.02E-03
482	9.94E-04
483	9.66E-04
484	9.54E-04
485	9.35E-04
486	9.39E-04
487	9.60E-04
488	9.76E-04
489	9.98E-04
490	1.01E-03
491	1.02E-03
492	1.04E-03
493	1.06E-03
494	1.05E-03
495	1.05E-03
496	1.06E-03
497	1.05E-03
498	1.06E-03
499	1.05E-03
500	1.04E-03
501	1.04E-03
502	1.03E-03
503	1.02E-03
504	1.00E-03
505	9.72E-04
506	9.39E-04
507	9.20E-04
508	8.96E-04
509	8.63E-04
510	8.43E-04
511	8.32E-04
512	8.06E-04
513	7.81E-04
514	7.42E-04
515	7.18E-04
516	6.93E-04
517	6.56E-04
518	6.21E-04
519	5.95E-04
520	5.69E-04
521	5.56E-04
522	5.32E-04
