OLIS-3D-ASCII	SySl1295
375	4.24E-03
376	4.33E-03
377	4.43E-03
378	4.54E-03
379	4.65E-03
380	4.76E-03
381	4.86E-03
382	4.98E-03
383	4.99E-03
384	4.93E-03
385	4.88E-03
386	4.93E-03
387	5.00E-03
388	5.08E-03
389	5.16E-03
390	5.27E-03
391	5.36E-03
392	5.36E-03
393	5.38E-03
394	5.40E-03
395	5.33E-03
396	5.37E-03
397	5.40E-03
398	5.50E-03
399	5.62E-03
400	5.79E-03
401	5.95E-03
402	6.10E-03
403	6.24E-03
404	6.40E-03
405	6.57E-03
406	6.75E-03
407	6.87E-03
408	7.04E-03
409	7.18E-03
410	7.31E-03
411	7.45E-03
412	7.55E-03
413	7.68E-03
414	7.79E-03
415	7.92E-03
416	8.06E-03
417	8.19E-03
418	8.32E-03
419	8.43E-03
420	8.56E-03
421	8.65E-03
422	8.75E-03
423	8.88E-03
424	8.99E-03
425	9.12E-03
426	9.20E-03
427	9.29E-03
428	9.41E-03
429	9.48E-03
430	9.55E-03
431	9.66E-03
432	9.73E-03
433	9.80E-03
434	9.89E-03
435	9.98E-03
436	1.00E-02
437	9.99E-03
438	9.96E-03
439	9.93E-03
440	0.009897899
441	9.84E-03
442	9.76E-03
443	9.67E-03
444	9.53E-03
445	9.40E-03
446	9.25E-03
447	9.10E-03
448	8.94E-03
449	8.80E-03
450	8.67E-03
451	8.53E-03
452	8.44E-03
453	8.38E-03
454	8.30E-03
455	8.25E-03
456	8.20E-03
457	8.13E-03
458	8.06E-03
459	7.99E-03
460	7.91E-03
461	7.84E-03
462	7.74E-03
463	7.65E-03
464	7.58E-03
465	7.50E-03
466	7.41E-03
467	7.31E-03
468	7.19E-03
469	7.05E-03
470	6.90E-03
471	6.75E-03
472	6.61E-03
473	6.47E-03
474	6.34E-03
475	6.24E-03
476	6.17E-03
477	6.11E-03
478	6.04E-03
479	5.99E-03
480	5.95E-03
481	5.93E-03
482	5.92E-03
483	5.93E-03
484	5.95E-03
