OLIS-3D-ASCII	SySl1070
375	-2.27E-04
376	-1.15E-04
377	-3.72E-06
378	1.04E-04
379	2.07E-04
380	3.00E-04
381	3.82E-04
382	4.15E-04
383	4.97E-04
384	4.86E-04
385	4.92E-04
386	5.17E-04
387	5.05E-04
388	5.96E-04
389	6.00E-04
390	6.47E-04
391	7.55E-04
392	8.61E-04
393	9.07E-04
394	9.55E-04
395	9.87E-04
396	1.00E-03
397	1.03E-03
398	1.11E-03
399	1.16E-03
400	1.23E-03
401	1.29E-03
402	1.39E-03
403	1.47E-03
404	1.53E-03
405	1.60E-03
406	1.66E-03
407	1.74E-03
408	1.78E-03
409	1.86E-03
410	1.94E-03
411	1.96E-03
412	2.03E-03
413	2.09E-03
414	2.15E-03
415	2.21E-03
416	2.29E-03
417	2.38E-03
418	2.42E-03
419	2.44E-03
420	2.50E-03
421	2.56E-03
422	2.57E-03
423	2.58E-03
424	2.63E-03
425	2.66E-03
426	2.70E-03
427	2.75E-03
428	2.81E-03
429	2.84E-03
430	2.87E-03
431	2.91E-03
432	2.96E-03
433	2.97E-03
434	2.99E-03
435	3.03E-03
436	3.06E-03
437	3.08E-03
438	3.09E-03
439	3.08E-03
440	3.05E-03
441	3.02E-03
442	2.98E-03
443	2.90E-03
444	2.83E-03
445	2.71E-03
446	2.63E-03
447	2.55E-03
448	2.45E-03
449	2.37E-03
450	2.29E-03
451	2.21E-03
452	2.14E-03
453	2.09E-03
454	2.04E-03
455	2.00E-03
456	1.99E-03
457	1.95E-03
458	1.94E-03
459	1.93E-03
460	1.92E-03
461	1.90E-03
462	1.88E-03
463	1.86E-03
464	1.83E-03
465	1.81E-03
466	1.78E-03
467	1.75E-03
468	1.73E-03
469	1.70E-03
470	1.67E-03
471	1.66E-03
472	1.64E-03
473	1.61E-03
474	1.58E-03
475	1.56E-03
476	1.55E-03
477	1.54E-03
478	1.54E-03
479	1.54E-03
480	1.55E-03
481	1.55E-03
482	1.56E-03
483	1.57E-03
484	1.58E-03
485	1.59E-03
486	1.60E-03
487	1.63E-03
488	1.66E-03
489	1.68E-03
490	1.72E-03
491	1.75E-03
492	1.77E-03
493	1.79E-03
494	1.80E-03
495	1.82E-03
496	1.85E-03
497	1.87E-03
498	1.90E-03
499	1.92E-03
500	1.94E-03
501	1.96E-03
502	1.97E-03
503	1.98E-03
504	1.99E-03
505	0.001985946
506	1.98E-03
507	1.99E-03
508	1.99E-03
509	2.00E-03
510	2.01E-03
511	2.01E-03
512	2.03E-03
513	2.06E-03
514	2.07E-03
515	0.002107456
516	2.12E-03
517	2.14E-03
518	2.17E-03
519	2.19E-03
520	2.20E-03
521	2.24E-03
522	2.28E-03
523	2.32E-03
524	2.36E-03
525	2.42E-03
526	2.47E-03
527	2.50E-03
528	2.53E-03
529	2.58E-03
530	2.61E-03
531	0.002634261
532	2.66E-03
533	2.71E-03
534	2.74E-03
535	2.77E-03
536	2.80E-03
537	2.85E-03
538	2.89E-03
539	2.92E-03
540	2.96E-03
541	3.01E-03
542	3.04E-03
543	3.09E-03
544	3.13E-03
545	3.19E-03
546	3.23E-03
547	3.28E-03
548	3.33E-03
549	3.38E-03
550	3.43E-03
551	3.48E-03
552	3.52E-03
553	3.56E-03
554	3.60E-03
555	3.65E-03
556	3.69E-03
557	3.74E-03
558	3.79E-03
559	3.84E-03
560	3.90E-03
561	3.97E-03
562	4.04E-03
563	4.11E-03
564	4.16E-03
565	4.21E-03
566	4.25E-03
567	4.27E-03
568	4.25E-03
569	4.22E-03
570	4.15E-03
571	4.05E-03
572	3.92E-03
573	3.77E-03
574	3.59E-03
575	3.38E-03
576	3.17E-03
577	2.94E-03
578	2.71E-03
579	2.47E-03
580	2.26E-03
581	2.07E-03
582	1.90E-03
583	1.73E-03
584	1.58E-03
585	1.46E-03
586	1.36E-03
587	1.28E-03
588	1.22E-03
589	1.16E-03
590	1.11E-03
591	1.07E-03
592	1.05E-03
593	1.03E-03
594	1.01E-03
595	9.79E-04
596	9.55E-04
597	9.36E-04
598	9.36E-04
599	9.27E-04
600	9.21E-04
601	9.06E-04
602	9.06E-04
603	9.05E-04
604	9.22E-04
605	9.38E-04
