OLIS-3D-ASCII	SySl1105
375	1.87E-03
376	2.02E-03
377	2.12E-03
378	2.19E-03
379	2.23E-03
380	2.24E-03
381	2.24E-03
382	2.22E-03
383	2.26E-03
384	2.25E-03
385	2.29E-03
386	2.33E-03
387	2.32E-03
388	2.34E-03
389	2.33E-03
390	2.34E-03
391	2.31E-03
392	2.31E-03
393	2.29E-03
394	2.31E-03
395	2.34E-03
396	2.42E-03
397	2.48E-03
398	2.57E-03
399	2.61E-03
400	2.69E-03
401	2.75E-03
402	2.74E-03
403	2.74E-03
404	2.79E-03
405	2.81E-03
406	2.85E-03
407	2.92E-03
408	3.02E-03
409	3.09E-03
410	3.16E-03
411	3.24E-03
412	3.33E-03
413	3.39E-03
414	3.44E-03
415	3.50E-03
416	3.56E-03
417	3.59E-03
418	3.63E-03
419	3.65E-03
420	3.64E-03
421	3.62E-03
422	3.59E-03
423	3.59E-03
424	3.61E-03
425	3.62E-03
426	3.63E-03
427	3.67E-03
428	3.71E-03
429	3.75E-03
430	3.79E-03
431	3.83E-03
432	3.86E-03
433	3.91E-03
434	3.93E-03
435	3.96E-03
436	3.98E-03
437	4.00E-03
438	0.003998382
439	3.98E-03
440	3.93E-03
441	3.86E-03
442	3.79E-03
443	3.69E-03
444	3.56E-03
445	3.43E-03
446	3.29E-03
447	3.16E-03
448	3.02E-03
449	2.90E-03
450	2.77E-03
451	2.63E-03
452	2.51E-03
453	2.39E-03
454	2.33E-03
455	2.25E-03
456	2.17E-03
457	2.11E-03
458	2.07E-03
459	2.03E-03
460	2.00E-03
461	1.97E-03
462	1.93E-03
463	1.90E-03
464	1.87E-03
465	1.84E-03
466	1.82E-03
467	1.81E-03
468	1.78E-03
469	1.74E-03
470	1.72E-03
471	1.70E-03
472	1.67E-03
473	1.64E-03
474	1.62E-03
475	1.59E-03
476	1.56E-03
477	1.54E-03
478	1.52E-03
479	1.51E-03
480	1.50E-03
481	1.48E-03
482	1.49E-03
483	1.48E-03
484	1.47E-03
485	1.48E-03
486	1.48E-03
487	1.48E-03
488	1.48E-03
489	1.50E-03
490	1.51E-03
491	1.53E-03
492	1.55E-03
493	1.57E-03
494	1.58E-03
495	1.59E-03
496	1.60E-03
497	1.60E-03
498	1.59E-03
499	1.58E-03
500	1.55E-03
501	1.53E-03
502	1.51E-03
503	1.50E-03
504	1.49E-03
505	1.47E-03
506	1.44E-03
507	1.42E-03
508	1.39E-03
509	1.36E-03
510	1.31E-03
511	1.27E-03
512	1.21E-03
513	1.16E-03
514	0.001115302
515	1.09E-03
516	1.04E-03
517	9.99E-04
518	9.55E-04
519	9.17E-04
520	8.81E-04
521	8.43E-04
522	8.17E-04
