OLIS-3D-ASCII	SySl1167
375	-4.92E-04
376	-1.17E-04
377	1.23E-04
378	2.54E-04
379	3.03E-04
380	2.96E-04
381	2.59E-04
382	2.80E-04
383	3.02E-04
384	3.90E-04
385	4.00E-04
386	4.30E-04
387	5.15E-04
388	5.33E-04
389	5.09E-04
390	5.52E-04
391	5.42E-04
392	5.56E-04
393	5.55E-04
394	6.21E-04
395	6.51E-04
396	6.77E-04
397	6.84E-04
398	7.01E-04
399	7.25E-04
400	7.41E-04
401	7.64E-04
402	7.67E-04
403	7.73E-04
404	7.90E-04
405	7.90E-04
406	7.97E-04
407	8.22E-04
408	8.33E-04
409	8.26E-04
410	8.48E-04
411	8.61E-04
412	9.00E-04
413	9.30E-04
414	9.70E-04
415	1.04E-03
416	1.09E-03
417	1.12E-03
418	1.14E-03
419	1.17E-03
420	1.16E-03
421	1.15E-03
422	1.15E-03
423	1.15E-03
424	1.17E-03
425	1.19E-03
426	1.21E-03
427	1.24E-03
428	1.24E-03
429	1.24E-03
430	1.28E-03
431	1.28E-03
432	1.29E-03
433	1.31E-03
434	1.35E-03
435	1.35E-03
436	1.36E-03
437	1.37E-03
438	1.38E-03
439	1.37E-03
440	1.34E-03
441	1.33E-03
442	1.31E-03
443	1.27E-03
444	1.24E-03
445	1.21E-03
446	1.18E-03
447	1.13E-03
448	1.08E-03
449	1.04E-03
450	0.001019863
451	9.89E-04
452	9.63E-04
453	9.30E-04
454	9.28E-04
455	9.11E-04
456	8.94E-04
457	8.86E-04
458	8.72E-04
459	8.52E-04
460	8.28E-04
461	8.12E-04
462	8.09E-04
463	7.86E-04
464	7.66E-04
465	7.43E-04
466	7.41E-04
467	7.26E-04
468	7.08E-04
469	6.97E-04
470	6.88E-04
471	6.84E-04
472	6.71E-04
473	6.59E-04
474	6.46E-04
475	6.24E-04
476	6.08E-04
477	5.94E-04
478	5.88E-04
479	5.84E-04
480	5.80E-04
481	5.83E-04
482	5.90E-04
483	6.01E-04
484	6.08E-04
485	6.09E-04
486	6.12E-04
487	6.14E-04
488	6.12E-04
489	6.06E-04
490	6.04E-04
491	6.03E-04
492	5.98E-04
493	6.05E-04
494	6.08E-04
495	6.22E-04
496	6.36E-04
497	6.43E-04
498	6.58E-04
499	6.64E-04
500	6.71E-04
501	6.55E-04
502	6.51E-04
503	6.23E-04
504	5.97E-04
505	5.81E-04
506	5.49E-04
507	5.28E-04
508	5.16E-04
509	4.83E-04
510	4.59E-04
511	4.42E-04
512	4.33E-04
513	4.13E-04
514	4.05E-04
515	3.64E-04
516	3.53E-04
517	3.37E-04
518	3.29E-04
519	3.26E-04
520	3.17E-04
521	2.88E-04
522	2.74E-04
523	2.73E-04
524	2.54E-04
525	2.30E-04
526	2.25E-04
527	2.09E-04
528	2.09E-04
529	2.04E-04
530	2.10E-04
531	2.06E-04
532	2.02E-04
533	1.94E-04
534	1.83E-04
535	1.81E-04
536	1.61E-04
537	1.54E-04
538	1.69E-04
539	1.69E-04
540	1.66E-04
541	1.66E-04
542	1.78E-04
543	1.71E-04
544	1.65E-04
545	1.56E-04
546	1.43E-04
547	1.49E-04
548	1.42E-04
549	1.47E-04
550	1.58E-04
551	1.73E-04
552	1.83E-04
553	1.95E-04
554	2.10E-04
555	2.02E-04
556	2.11E-04
557	2.12E-04
558	2.18E-04
559	2.29E-04
560	2.33E-04
561	2.46E-04
562	2.39E-04
563	2.38E-04
564	2.28E-04
565	2.26E-04
566	2.24E-04
567	2.30E-04
568	2.51E-04
569	2.75E-04
570	3.06E-04
571	3.30E-04
572	3.54E-04
573	3.68E-04
574	3.73E-04
575	3.87E-04
576	3.97E-04
577	4.06E-04
578	4.08E-04
579	4.26E-04
580	4.45E-04
581	4.60E-04
582	4.70E-04
583	4.89E-04
584	4.93E-04
585	4.98E-04
586	5.06E-04
587	5.17E-04
588	5.12E-04
589	5.20E-04
590	5.21E-04
591	5.32E-04
592	5.40E-04
593	5.49E-04
594	5.54E-04
595	5.73E-04
596	5.71E-04
597	5.89E-04
598	6.06E-04
599	6.23E-04
600	6.28E-04
601	6.54E-04
602	6.69E-04
603	6.97E-04
604	7.14E-04
605	7.39E-04
606	7.46E-04
607	7.66E-04
608	7.72E-04
609	7.82E-04
610	7.90E-04
611	8.00E-04
612	8.00E-04
613	8.23E-04
614	8.49E-04
615	8.82E-04
616	9.05E-04
617	9.30E-04
618	9.41E-04
619	9.66E-04
620	9.81E-04
621	9.71E-04
622	9.78E-04
623	9.88E-04
624	9.87E-04
625	1.00E-03
626	1.01E-03
627	1.02E-03
628	1.02E-03
629	1.04E-03
630	1.03E-03
631	1.04E-03
632	1.03E-03
633	1.02E-03
634	1.02E-03
635	1.02E-03
636	1.01E-03
637	1.00E-03
638	9.82E-04
639	9.69E-04
640	9.41E-04
641	9.21E-04
642	8.81E-04
643	8.73E-04
644	8.59E-04
645	8.43E-04
646	8.22E-04
647	7.89E-04
648	7.47E-04
649	7.11E-04
650	6.71E-04
651	6.39E-04
652	5.93E-04
653	5.63E-04
654	5.62E-04
655	5.60E-04
656	5.54E-04
657	5.57E-04
658	5.87E-04
659	5.74E-04
660	5.91E-04
661	6.05E-04
662	6.21E-04
663	6.65E-04
664	7.25E-04
665	7.50E-04
666	7.88E-04
667	8.38E-04
668	8.75E-04
669	9.36E-04
670	9.79E-04
671	1.00E-03
672	0.001036481
673	1.04E-03
674	1.07E-03
675	0.001122523
676	1.20E-03
677	1.23E-03
678	1.24E-03
679	1.28E-03
680	1.28E-03
681	1.27E-03
682	1.25E-03
683	1.21E-03
684	1.13E-03
685	1.06E-03
686	9.92E-04
687	9.12E-04
688	8.69E-04
689	8.24E-04
690	7.17E-04
691	6.92E-04
692	6.36E-04
693	5.56E-04
694	5.62E-04
695	4.97E-04
696	3.99E-04
697	3.42E-04
698	2.40E-04
699	1.70E-04
700	9.46E-05
701	8.77E-05
702	5.30E-05
703	9.62E-05
704	1.36E-05
705	3.04E-06
706	-2.11E-05
707	-6.82E-05
708	-1.48E-04
709	-2.70E-04
710	-4.43E-04
