OLIS-3D-ASCII	SySl1164
375	3.48E-04
376	5.32E-04
377	6.57E-04
378	7.34E-04
379	7.72E-04
380	7.82E-04
381	7.74E-04
382	7.86E-04
383	7.74E-04
384	8.32E-04
385	8.08E-04
386	7.73E-04
387	8.34E-04
388	8.28E-04
389	8.52E-04
390	9.41E-04
391	9.48E-04
392	9.29E-04
393	9.30E-04
394	9.51E-04
395	9.95E-04
396	1.02E-03
397	1.02E-03
398	1.03E-03
399	1.07E-03
400	1.10E-03
401	1.16E-03
402	1.19E-03
403	1.22E-03
404	1.24E-03
405	1.26E-03
406	1.28E-03
407	1.32E-03
408	1.32E-03
409	1.34E-03
410	1.37E-03
411	1.39E-03
412	1.42E-03
413	1.49E-03
414	1.54E-03
415	1.61E-03
416	1.67E-03
417	0.001700832
418	1.74E-03
419	1.77E-03
420	1.79E-03
421	1.78E-03
422	1.78E-03
423	1.79E-03
424	1.82E-03
425	1.85E-03
426	1.87E-03
427	1.90E-03
428	1.91E-03
429	1.91E-03
430	1.96E-03
431	1.99E-03
432	2.00E-03
433	2.01E-03
434	2.02E-03
435	2.03E-03
436	2.05E-03
437	2.06E-03
438	2.06E-03
439	2.04E-03
440	2.01E-03
441	1.99E-03
442	1.99E-03
443	1.95E-03
444	1.91E-03
445	1.86E-03
446	0.001822203
447	1.79E-03
448	1.75E-03
449	1.72E-03
450	1.69E-03
451	1.65E-03
452	1.61E-03
453	1.57E-03
454	1.56E-03
455	1.54E-03
456	1.52E-03
457	1.50E-03
458	1.49E-03
459	1.47E-03
460	1.45E-03
461	1.44E-03
462	1.42E-03
463	1.41E-03
464	1.38E-03
465	1.37E-03
466	1.37E-03
467	1.35E-03
468	1.32E-03
469	1.28E-03
470	1.25E-03
471	1.24E-03
472	1.21E-03
473	1.19E-03
474	1.16E-03
475	1.14E-03
476	1.11E-03
477	1.11E-03
478	1.10E-03
479	1.10E-03
480	1.09E-03
481	1.09E-03
482	1.10E-03
483	1.12E-03
