OLIS-3D-ASCII	SySl1103
375	9.88E-03
376	1.02E-02
377	1.05E-02
378	0.010750958
379	1.09E-02
380	1.11E-02
381	1.12E-02
382	1.13E-02
383	1.14E-02
384	1.14E-02
385	1.14E-02
386	1.14E-02
387	1.15E-02
388	1.14E-02
389	1.14E-02
390	0.011454948
391	1.15E-02
392	1.14E-02
393	1.15E-02
394	1.16E-02
395	1.18E-02
396	1.19E-02
397	1.21E-02
398	1.22E-02
399	1.24E-02
400	1.26E-02
401	1.28E-02
402	1.29E-02
403	1.31E-02
404	1.33E-02
405	1.35E-02
406	1.38E-02
407	1.42E-02
408	1.45E-02
409	1.48E-02
410	1.51E-02
411	1.54E-02
412	1.57E-02
413	1.60E-02
414	1.63E-02
415	1.66E-02
416	0.016792252
417	1.70E-02
418	1.71E-02
419	1.73E-02
420	1.74E-02
421	1.75E-02
422	1.75E-02
423	1.75E-02
424	1.76E-02
425	1.77E-02
426	1.78E-02
427	1.79E-02
428	1.81E-02
429	1.82E-02
430	1.84E-02
431	1.86E-02
432	1.88E-02
433	1.90E-02
434	1.92E-02
435	1.93E-02
436	1.94E-02
437	1.95E-02
438	1.95E-02
439	1.94E-02
440	1.92E-02
441	1.89E-02
442	1.86E-02
443	1.82E-02
444	1.77E-02
445	1.72E-02
446	1.66E-02
447	1.60E-02
448	0.01541392
449	1.49E-02
450	1.43E-02
451	1.38E-02
452	1.33E-02
453	0.012890638
454	1.25E-02
455	1.22E-02
456	0.011975254
457	1.18E-02
458	1.16E-02
459	1.14E-02
460	1.12E-02
461	1.11E-02
462	1.10E-02
463	0.010826081
464	1.07E-02
465	1.06E-02
466	1.04E-02
467	1.03E-02
468	1.01E-02
469	9.98E-03
470	9.80E-03
471	9.65E-03
472	9.47E-03
473	9.32E-03
474	9.17E-03
475	9.00E-03
476	8.87E-03
477	8.74E-03
478	8.64E-03
479	8.57E-03
480	8.52E-03
481	8.47E-03
482	8.44E-03
483	8.45E-03
484	8.44E-03
485	8.46E-03
486	8.48E-03
487	8.51E-03
488	8.55E-03
489	8.60E-03
490	8.63E-03
491	8.68E-03
492	8.72E-03
493	8.76E-03
494	8.78E-03
495	8.78E-03
496	8.77E-03
497	8.74E-03
498	8.68E-03
499	8.61E-03
500	8.49E-03
501	8.36E-03
502	8.22E-03
503	8.08E-03
504	7.91E-03
505	7.73E-03
506	7.52E-03
507	7.31E-03
508	7.09E-03
509	6.86E-03
510	6.62E-03
511	6.36E-03
512	6.09E-03
513	5.83E-03
514	5.59E-03
515	5.37E-03
516	5.12E-03
517	4.90E-03
518	4.65E-03
519	4.44E-03
520	4.23E-03
521	4.03E-03
522	3.86E-03
523	3.68E-03
524	3.49E-03
525	3.32E-03
526	3.18E-03
527	3.06E-03
528	2.93E-03
529	2.84E-03
530	2.75E-03
531	2.69E-03
532	2.62E-03
533	2.58E-03
534	2.55E-03
535	2.52E-03
536	2.49E-03
537	2.48E-03
538	2.46E-03
539	2.45E-03
540	2.45E-03
541	2.45E-03
542	2.47E-03
543	2.48E-03
544	2.49E-03
545	2.51E-03
