OLIS-3D-ASCII	SySl1082							
375	1.85E-03							
376	1.93E-03							
377	1.97E-03							
378	1.99E-03							
379	1.99E-03							
380	2.00E-03							
381	2.00E-03							
382	2.11E-03							
383	2.17E-03							
384	2.17E-03							
385	2.16E-03							
386	2.18E-03							
387	2.17E-03							
388	2.06E-03							
389	2.08E-03							
390	2.04E-03							
391	2.04E-03							
392	1.96E-03							
393	1.95E-03							
394	2.01E-03							
395	2.01E-03							
396	2.02E-03							
397	2.07E-03							
398	2.14E-03							
399	2.15E-03							
400	2.20E-03							
401	2.27E-03							
402	2.33E-03							
403	2.36E-03							
404	2.36E-03							
405	2.38E-03							
406	2.39E-03							
407	2.44E-03							
408	2.46E-03							
409	2.49E-03							
410	2.57E-03							
411	2.63E-03							
412	2.69E-03							
413	2.73E-03							
414	2.81E-03							
415	2.87E-03							
416	2.91E-03							
417	2.94E-03							
418	2.98E-03							
419	2.99E-03							
420	2.96E-03							
421	2.97E-03							
422	2.98E-03							
423	2.98E-03							
424	2.96E-03							
425	2.97E-03							
426	2.98E-03							
427	2.98E-03							
428	3.00E-03							
429	3.03E-03							
430	3.08E-03							
431	3.12E-03							
432	3.18E-03							
433	3.24E-03							
434	3.30E-03							
435	3.34E-03							
436	3.33E-03							
437	3.32E-03							
438	3.28E-03							
439	3.23E-03							
440	3.21E-03							
441	3.16E-03							
442	3.11E-03							
443	3.05E-03							
444	2.99E-03							
445	2.92E-03							
446	2.84E-03							
447	2.74E-03							
448	2.61E-03							
449	2.50E-03							
450	2.38E-03							
451	2.26E-03							
452	2.17E-03							
453	2.07E-03							
454	2.01E-03							
455	1.94E-03							
456	1.90E-03							
457	1.86E-03							
458	1.83E-03							
459	1.80E-03							
460	1.79E-03							
461	1.76E-03							
462	1.73E-03							
463	1.70E-03							
464	1.68E-03							
465	1.67E-03							
466	1.67E-03							
467	1.65E-03							
468	1.63E-03							
469	1.60E-03							
470	1.58E-03							
471	1.55E-03							
472	1.52E-03							
473	1.46E-03							
474	1.42E-03							
475	1.40E-03							
476	1.37E-03							
477	1.35E-03							
478	1.33E-03							
479	1.33E-03							
480	1.32E-03							
481	1.31E-03							
482	1.31E-03							
483	1.31E-03							
484	1.30E-03							
485	1.30E-03							
486	1.29E-03							
487	1.30E-03							
488	1.31E-03							
489	1.33E-03							
490	1.35E-03							
491	1.38E-03							
492	1.38E-03							
493	1.38E-03							
494	1.40E-03							
495	1.40E-03							
496	1.39E-03							
497	1.39E-03							
498	1.37E-03							
499	1.37E-03							
500	1.37E-03							
501	1.37E-03							
502	1.37E-03							
503	1.36E-03							
504	1.35E-03							
505	1.33E-03							
506	1.30E-03							
507	1.24E-03							
508	1.21E-03							
509	1.18E-03							
510	1.14E-03							
511	1.11E-03							
512	1.08E-03							
513	1.04E-03							
514	1.01E-03							
515	9.74E-04							
516	9.34E-04							
517	8.81E-04							
518	8.34E-04							
519	7.87E-04							
520	7.69E-04							
521	7.47E-04							
522	7.28E-04							
523	6.98E-04							
524	6.78E-04							
525	6.56E-04							
526	6.33E-04							
527	6.05E-04							
528	5.73E-04							
529	5.50E-04							
530	5.35E-04							
531	5.19E-04							
532	5.28E-04							
533	5.37E-04							
534	5.55E-04							
535	5.62E-04							
536	5.65E-04							
537	5.69E-04							
538	5.81E-04							
539	5.80E-04							
540	5.72E-04							
541	5.70E-04							
542	5.68E-04							
543	5.66E-04							
544	5.90E-04							
545	6.04E-04							
546	6.28E-04							
547	6.32E-04							
548	6.34E-04							
549	6.52E-04							
550	6.80E-04							
551	6.98E-04							
552	7.19E-04							
553	7.40E-04							
554	7.59E-04							
555	7.85E-04							
556	8.05E-04							
557	8.23E-04							
558	8.36E-04							
559	8.41E-04							
560	8.51E-04							
561	8.69E-04							
562	9.08E-04							
563	9.38E-04							
564	9.70E-04							
565	9.99E-04							
566	1.04E-03							
567	1.08E-03							
568	1.10E-03							
569	1.13E-03							
570	1.16E-03							
571	1.19E-03							
572	1.21E-03							
573	1.23E-03							
574	1.26E-03							
575	1.28E-03							
576	1.30E-03							
577	1.32E-03							
578	1.36E-03							
579	1.39E-03							
580	1.42E-03							
581	1.45E-03							
582	1.49E-03							
583	1.52E-03							
584	1.55E-03							
585	1.58E-03							
586	1.61E-03							
587	1.63E-03							
588	1.65E-03							
589	1.68E-03							
590	1.71E-03							
591	1.74E-03							
592	1.76E-03							
593	1.79E-03							
594	1.82E-03							
595	1.85E-03							
596	1.88E-03							
597	1.90E-03							
598	1.90E-03							
599	1.93E-03							
600	1.96E-03							
601	2.00E-03							
602	2.03E-03							
603	2.07E-03							
604	2.11E-03							
605	2.17E-03							
606	2.22E-03							
607	2.26E-03							
608	2.31E-03							
609	2.37E-03							
610	2.41E-03							
611	2.47E-03							
612	2.53E-03							
613	2.60E-03							
614	2.65E-03							
615	2.69E-03							
616	2.73E-03							
617	2.78E-03							
618	2.81E-03							
619	2.84E-03							
620	2.87E-03							
621	2.91E-03							
622	2.94E-03							
623	2.96E-03							
624	2.97E-03							
625	2.99E-03							
626	3.02E-03							
627	3.03E-03							
628	3.03E-03							
629	3.03E-03							
630	3.02E-03							
631	3.02E-03							
632	2.99E-03							
633	2.97E-03							
634	2.95E-03							
635	2.93E-03							
636	2.91E-03							
637	2.89E-03							
638	2.88E-03							
639	2.84E-03							
640	2.77E-03							
641	2.71E-03							
642	2.63E-03							
643	2.56E-03							
644	2.47E-03							
645	2.38E-03							
646	2.30E-03							
647	2.22E-03							
648	2.13E-03							
649	2.02E-03							
650	1.93E-03							
651	1.84E-03							
652	1.76E-03							
653	1.69E-03							
654	1.63E-03							
655	1.61E-03							
656	1.61E-03							
657	1.62E-03							
658	1.66E-03							
659	1.68E-03							
660	1.73E-03							
661	1.80E-03							
662	1.88E-03							
663	1.96E-03							
664	2.04E-03							
665	2.11E-03							
666	2.18E-03							
667	2.30E-03							
668	2.42E-03							
669	2.53E-03							
670	2.64E-03							
671	2.73E-03							
672	2.85E-03							
673	2.93E-03							
674	3.03E-03							
675	3.13E-03							
676	0.003206279							
677	3.25E-03							
678	3.31E-03							
679	3.40E-03							
680	3.45E-03							
681	3.46E-03							
682	3.47E-03							
683	3.37E-03							
684	3.27E-03							
685	3.11E-03							
686	2.96E-03							
687	2.80E-03							
688	2.61E-03							
689	2.41E-03							
690	2.24E-03							
691	2.10E-03							
692	1.94E-03							
693	1.84E-03							
694	1.73E-03							
695	1.57E-03							
696	1.45E-03							
697	1.32E-03							
698	1.23E-03							
699	1.11E-03							
700	9.77E-04							
701	8.98E-04							
702	8.00E-04							
703	7.18E-04							
704	6.78E-04							
705	6.64E-04							
706	6.40E-04							
707	5.93E-04							
708	5.06E-04							
709	3.66E-04							
710	1.56E-04							
