OLIS-3D-ASCII	SySl1101
375	5.56E-03
376	5.72E-03
377	5.86E-03
378	5.98E-03
379	6.09E-03
380	6.18E-03
381	6.26E-03
382	6.32E-03
383	6.39E-03
384	6.41E-03
385	6.44E-03
386	6.44E-03
387	6.47E-03
388	6.47E-03
389	6.49E-03
390	6.51E-03
391	6.49E-03
392	6.54E-03
393	6.61E-03
394	6.67E-03
395	6.73E-03
396	6.79E-03
397	6.85E-03
398	6.88E-03
399	6.98E-03
400	7.13E-03
401	7.25E-03
402	7.39E-03
403	7.54E-03
404	7.70E-03
405	7.83E-03
406	8.02E-03
407	8.19E-03
408	8.34E-03
409	8.49E-03
410	8.67E-03
411	8.86E-03
412	9.04E-03
413	9.24E-03
414	9.40E-03
415	9.59E-03
416	9.71E-03
417	9.80E-03
418	9.89E-03
419	9.95E-03
420	1.00E-02
421	1.01E-02
422	1.01E-02
423	1.01E-02
424	1.01E-02
425	1.01E-02
426	1.02E-02
427	1.03E-02
428	1.04E-02
429	1.05E-02
430	1.06E-02
431	1.07E-02
432	1.08E-02
433	1.10E-02
434	1.11E-02
435	1.11E-02
436	1.12E-02
437	1.12E-02
438	1.12E-02
439	1.11E-02
440	1.10E-02
441	1.08E-02
442	1.07E-02
443	1.04E-02
444	1.02E-02
445	9.88E-03
446	9.58E-03
447	9.25E-03
448	8.93E-03
449	8.63E-03
450	8.32E-03
451	8.05E-03
452	7.82E-03
453	7.64E-03
454	7.45E-03
455	7.29E-03
456	7.15E-03
457	7.01E-03
458	6.89E-03
459	6.78E-03
460	6.68E-03
461	6.59E-03
462	6.51E-03
463	6.43E-03
464	6.36E-03
465	6.28E-03
466	6.19E-03
467	6.10E-03
468	6.01E-03
469	5.91E-03
470	5.81E-03
471	5.71E-03
472	5.62E-03
473	5.53E-03
474	5.43E-03
475	5.32E-03
476	5.22E-03
477	5.14E-03
478	5.07E-03
479	5.02E-03
480	4.99E-03
481	4.97E-03
482	4.96E-03
483	4.95E-03
484	4.95E-03
485	4.96E-03
486	4.96E-03
487	4.98E-03
488	5.01E-03
489	5.06E-03
490	5.09E-03
491	5.13E-03
492	5.16E-03
493	5.18E-03
494	5.18E-03
495	5.19E-03
496	5.19E-03
497	5.15E-03
498	5.12E-03
499	5.07E-03
500	5.01E-03
501	4.95E-03
502	4.87E-03
503	4.78E-03
504	4.68E-03
505	4.58E-03
506	4.46E-03
507	4.35E-03
508	4.21E-03
509	4.06E-03
510	0.003909239
511	3.76E-03
512	3.60E-03
513	3.45E-03
514	3.31E-03
515	3.16E-03
516	3.00E-03
517	2.86E-03
518	2.71E-03
519	2.57E-03
520	2.43E-03
521	2.29E-03
522	0.002173927
523	2.06E-03
524	1.94E-03
525	1.85E-03
526	1.76E-03
527	1.69E-03
528	1.62E-03
529	1.56E-03
