OLIS-3D-ASCII	SySl1271
375	6.69E-03
376	7.06E-03
377	7.38E-03
378	7.64E-03
379	7.85E-03
380	8.02E-03
381	8.15E-03
382	8.20E-03
383	8.28E-03
384	8.37E-03
385	8.42E-03
386	8.53E-03
387	8.62E-03
388	0.008659943
389	8.77E-03
390	8.86E-03
391	8.92E-03
392	8.91E-03
393	8.97E-03
394	8.98E-03
395	9.10E-03
396	9.22E-03
397	9.34E-03
398	9.51E-03
399	9.66E-03
400	9.81E-03
401	1.00E-02
402	1.02E-02
403	1.05E-02
404	0.010661905
405	1.09E-02
406	1.11E-02
407	0.011418737
408	1.17E-02
409	1.20E-02
410	0.012307753
411	0.012594244
412	1.29E-02
413	1.32E-02
414	1.35E-02
415	0.013791537
416	0.013993445
417	1.42E-02
418	1.44E-02
419	1.46E-02
420	1.47E-02
421	1.49E-02
422	1.50E-02
423	1.51E-02
424	1.53E-02
425	1.54E-02
426	1.56E-02
427	1.58E-02
428	0.015889592
429	1.61E-02
430	1.63E-02
431	1.66E-02
432	1.68E-02
433	0.01703314
434	1.72E-02
435	1.74E-02
436	1.75E-02
437	1.77E-02
438	1.77E-02
439	1.77E-02
440	1.76E-02
441	1.75E-02
442	1.73E-02
443	1.70E-02
444	1.67E-02
445	1.64E-02
446	1.60E-02
447	1.56E-02
448	1.51E-02
449	1.47E-02
450	1.43E-02
451	1.39E-02
452	1.36E-02
453	0.013273509
454	1.30E-02
455	1.28E-02
456	1.26E-02
457	1.25E-02
458	1.23E-02
459	1.22E-02
460	1.21E-02
461	1.20E-02
462	1.18E-02
463	1.17E-02
464	1.16E-02
465	1.14E-02
466	1.13E-02
467	1.11E-02
468	1.10E-02
469	1.08E-02
470	1.06E-02
471	1.04E-02
472	1.02E-02
473	1.01E-02
474	9.92E-03
475	9.77E-03
476	9.66E-03
477	9.57E-03
478	9.51E-03
479	9.45E-03
480	9.43E-03
481	9.43E-03
482	9.42E-03
483	9.44E-03
484	9.47E-03
485	9.51E-03
486	9.54E-03
487	9.59E-03
488	9.67E-03
489	9.76E-03
490	9.83E-03
491	9.91E-03
492	9.94E-03
493	9.97E-03
494	9.97E-03
495	9.96E-03
496	9.92E-03
497	9.83E-03
498	9.72E-03
499	9.61E-03
500	9.46E-03
501	9.28E-03
502	9.08E-03
503	8.89E-03
504	8.66E-03
505	8.43E-03
506	8.17E-03
507	7.90E-03
508	7.63E-03
509	7.34E-03
510	7.07E-03
511	6.81E-03
512	6.51E-03
513	6.23E-03
514	0.005968612
515	5.73E-03
516	5.49E-03
517	5.24E-03
518	5.00E-03
519	4.76E-03
520	4.53E-03
521	4.33E-03
522	0.004154996
523	3.98E-03
524	3.80E-03
525	3.65E-03
526	3.50E-03
527	3.38E-03
528	3.25E-03
529	3.10E-03
530	2.96E-03
531	2.82E-03
532	2.69E-03
533	2.55E-03
534	2.44E-03
535	2.31E-03
536	2.21E-03
537	2.10E-03
538	0.002001153
539	1.90E-03
540	1.80E-03
541	1.69E-03
542	1.61E-03
543	1.54E-03
544	1.47E-03
545	1.40E-03
546	1.36E-03
547	1.32E-03
548	1.27E-03
549	1.23E-03
550	1.19E-03
551	1.14E-03
552	1.11E-03
553	1.08E-03
554	1.06E-03
555	1.02E-03
556	9.86E-04
557	9.77E-04
558	9.58E-04
559	9.47E-04
560	9.30E-04
561	9.30E-04
562	9.20E-04
563	9.31E-04
564	9.43E-04
565	9.54E-04
566	9.57E-04
567	9.64E-04
568	9.90E-04
569	1.03E-03
570	1.06E-03
571	1.08E-03
572	1.11E-03
573	1.15E-03
574	1.19E-03
575	1.23E-03
576	1.26E-03
577	1.27E-03
578	1.30E-03
579	1.32E-03
580	1.34E-03
581	1.36E-03
582	1.38E-03
583	1.41E-03
584	1.44E-03
585	1.48E-03
586	1.52E-03
587	1.54E-03
588	1.56E-03
589	1.57E-03
590	1.59E-03
591	1.59E-03
592	1.59E-03
593	1.60E-03
594	1.61E-03
595	1.63E-03
596	1.64E-03
597	1.66E-03
598	1.69E-03
599	1.70E-03
600	1.72E-03
601	1.73E-03
602	1.76E-03
603	1.79E-03
604	1.83E-03
605	1.87E-03
606	1.91E-03
607	1.95E-03
608	1.99E-03
609	2.04E-03
610	2.10E-03
611	2.13E-03
612	2.19E-03
613	2.24E-03
614	2.31E-03
615	2.38E-03
616	2.44E-03
617	2.52E-03
618	2.59E-03
619	2.65E-03
620	2.70E-03
621	2.76E-03
622	2.80E-03
623	2.82E-03
624	2.86E-03
625	2.87E-03
626	2.89E-03
627	2.90E-03
628	2.91E-03
629	2.91E-03
630	2.92E-03
631	2.92E-03
632	2.92E-03
633	2.92E-03
634	2.91E-03
635	2.89E-03
636	2.87E-03
637	2.83E-03
638	2.80E-03
639	2.77E-03
640	2.74E-03
641	2.70E-03
642	2.68E-03
643	2.65E-03
644	0.002620182
645	2.61E-03
646	2.60E-03
647	2.59E-03
648	2.59E-03
649	2.59E-03
650	2.60E-03
651	2.65E-03
652	2.72E-03
653	2.81E-03
654	2.92E-03
655	3.05E-03
656	3.24E-03
657	3.44E-03
658	3.70E-03
659	3.99E-03
660	4.33E-03
661	4.72E-03
662	5.17E-03
663	5.66E-03
664	6.16E-03
665	6.67E-03
666	7.23E-03
667	7.79E-03
668	8.33E-03
669	8.83E-03
670	9.30E-03
671	9.80E-03
672	1.03E-02
673	1.08E-02
674	1.12E-02
675	1.16E-02
676	1.20E-02
677	1.23E-02
678	1.26E-02
679	1.27E-02
680	1.28E-02
681	1.26E-02
682	1.23E-02
683	1.20E-02
684	0.011505486
685	1.09E-02
686	0.010225185
687	9.49E-03
688	8.78E-03
689	8.07E-03
690	7.36E-03
691	6.71E-03
692	6.11E-03
693	5.48E-03
694	4.99E-03
695	4.46E-03
696	4.02E-03
697	0.003585412
698	3.19E-03
699	2.86E-03
700	2.57E-03
701	2.32E-03
702	2.16E-03
703	1.99E-03
704	1.85E-03
705	1.71E-03
706	1.61E-03
707	1.53E-03
708	1.48E-03
709	1.47E-03
710	1.49E-03
