OLIS-3D-ASCII	SySl1319				
522	8.00E-04				
523	7.35E-04				
524	6.69E-04				
525	6.08E-04				
526	5.32E-04				
527	4.54E-04				
528	3.78E-04				
529	2.98E-04				
530	2.11E-04				
531	1.36E-04				
532	4.67E-05				
533	-4.86E-05				
534	-1.31E-04				
535	-2.00E-04				
536	-2.72E-04				
537	-3.39E-04				
538	-4.03E-04				
539	-4.55E-04				
540	-5.23E-04				
541	-5.83E-04				
542	-6.54E-04				
543	-7.06E-04				
544	-7.49E-04				
545	-7.87E-04				
546	-8.08E-04				
547	-8.24E-04				
548	-8.41E-04				
549	-8.54E-04				
550	-8.58E-04				
551	-8.62E-04				
552	-8.82E-04				
553	-9.03E-04				
554	-9.20E-04				
555	-9.26E-04				
556	-9.24E-04				
557	-9.15E-04				
558	-9.05E-04				
559	-8.95E-04				
560	-8.89E-04				
561	-8.78E-04				
562	-8.56E-04				
563	-8.40E-04				
564	-8.27E-04				
565	-8.14E-04				
566	-7.95E-04				
567	-7.74E-04				
568	-7.40E-04				
569	-7.07E-04				
570	-6.67E-04				
571	-6.34E-04				
572	-6.04E-04				
573	-5.69E-04				
574	-5.38E-04				
575	-5.12E-04				
576	-4.93E-04				
577	-4.64E-04				
578	-4.41E-04				
579	-4.03E-04				
580	-3.66E-04				
581	-3.32E-04				
582	-2.86E-04				
583	-2.57E-04				
584	-2.31E-04				
585	-2.02E-04				
586	-1.75E-04				
587	-1.41E-04				
588	-1.16E-04				
589	-8.30E-05				
590	-5.62E-05				
591	-1.84E-05				
592	9.20E-06				
593	4.26E-05				
594	7.16E-05				
595	8.29E-05				
596	1.04E-04				
597	1.33E-04				
598	1.54E-04				
599	1.83E-04				
600	2.05E-04				
601	2.29E-04				
602	2.66E-04				
603	3.03E-04				
604	3.44E-04				
605	3.83E-04				
606	4.40E-04				
607	4.88E-04				
608	5.36E-04				
609	5.86E-04				
610	6.48E-04				
611	7.13E-04				
612	7.84E-04				
613	8.49E-04				
614	9.20E-04				
615	9.93E-04				
616	1.05E-03				
617	1.11E-03				
618	1.17E-03				
619	1.22E-03				
620	1.27E-03				
621	1.32E-03				
622	1.38E-03				
623	1.44E-03				
624	1.50E-03				
625	1.52E-03				
626	1.54E-03				
627	1.56E-03				
628	1.55E-03				
629	1.56E-03				
630	1.54E-03				
631	1.52E-03				
632	1.51E-03				
633	1.49E-03				
634	1.46E-03				
635	1.45E-03				
636	1.42E-03				
637	1.40E-03				
638	1.36E-03				
639	1.35E-03				
640	1.32E-03				
641	1.29E-03				
642	1.26E-03				
643	1.23E-03				
644	1.21E-03				
645	1.19E-03				
646	1.16E-03				
647	1.13E-03				
648	1.11E-03				
649	1.10E-03				
650	1.09E-03				
651	1.08E-03				
652	1.06E-03				
653	1.07E-03				
654	1.07E-03				
655	1.08E-03				
656	1.11E-03				
657	1.14E-03				
658	1.18E-03				
659	1.21E-03				
660	1.27E-03				
661	1.35E-03				
662	1.44E-03				
663	1.54E-03				
664	1.67E-03				
665	1.81E-03				
666	1.95E-03				
667	2.11E-03				
668	2.28E-03				
669	2.42E-03				
670	2.55E-03				
671	2.70E-03				
672	2.82E-03				
673	2.95E-03				
674	3.05E-03				
675	3.16E-03				
676	3.22E-03				
677	3.24E-03				
678	3.29E-03				
679	3.31E-03				
680	3.26E-03				
681	3.16E-03				
682	3.05E-03				
683	2.87E-03				
684	2.64E-03				
685	2.39E-03				
686	2.11E-03				
687	1.77E-03				
688	1.37E-03				
689	9.54E-04				
690	6.02E-04				
691	1.97E-04				
692	-1.86E-04				
693	-5.63E-04				
694	-8.75E-04				
695	-1.24E-03				
696	-1.56E-03				
697	-1.84E-03				
698	-2.08E-03				
699	-2.45E-03				
700	-2.74E-03				
701	-3.00E-03				
702	-0.003237492				
703	-3.51E-03				
704	-3.81E-03				
705	-4.12E-03				
706	-4.45E-03				
707	-4.81E-03				
708	-5.21E-03				
709	-5.64E-03				
710	-6.11E-03				
