OLIS-3D-ASCII	SySl1039		
500	1.23E-03		
501	1.24E-03		
502	1.25E-03		
503	1.28E-03		
504	1.28E-03		
505	1.29E-03		
506	1.31E-03		
507	1.34E-03		
508	1.36E-03		
509	1.37E-03		
510	1.38E-03		
511	1.39E-03		
512	1.41E-03		
513	1.41E-03		
514	1.44E-03		
515	1.47E-03		
516	1.48E-03		
517	1.51E-03		
518	1.56E-03		
519	1.59E-03		
520	1.64E-03		
521	1.67E-03		
522	1.71E-03		
523	1.75E-03		
524	1.80E-03		
525	1.83E-03		
526	1.88E-03		
527	1.90E-03		
528	1.93E-03		
529	1.95E-03		
530	1.99E-03		
531	2.02E-03		
532	2.06E-03		
533	2.09E-03		
534	2.14E-03		
535	2.17E-03		
536	2.21E-03		
537	2.26E-03		
538	2.29E-03		
539	2.32E-03		
540	2.35E-03		
541	2.39E-03		
542	2.44E-03		
543	2.48E-03		
544	2.52E-03		
545	2.56E-03		
546	2.60E-03		
547	2.64E-03		
548	2.69E-03		
549	2.74E-03		
550	2.78E-03		
551	2.82E-03		
552	2.85E-03		
553	2.89E-03		
554	2.92E-03		
555	2.96E-03		
556	3.00E-03		
557	3.04E-03		
558	3.09E-03		
559	3.13E-03		
560	3.19E-03		
561	3.25E-03		
562	3.31E-03		
563	3.35E-03		
564	3.38E-03		
565	3.41E-03		
566	3.43E-03		
567	3.43E-03		
568	3.41E-03		
569	3.38E-03		
570	3.31E-03		
571	3.23E-03		
572	3.13E-03		
573	2.99E-03		
574	2.84E-03		
575	2.66E-03		
576	2.47E-03		
577	2.28E-03		
578	2.08E-03		
579	1.90E-03		
580	1.72E-03		
581	1.54E-03		
582	1.38E-03		
583	1.24E-03		
584	1.10E-03		
585	9.85E-04		
586	9.01E-04		
587	8.32E-04		
588	7.86E-04		
589	7.39E-04		
590	7.08E-04		
591	6.90E-04		
592	6.66E-04		
593	6.47E-04		
594	6.19E-04		
595	5.95E-04		
596	5.86E-04		
597	5.69E-04		
598	5.74E-04		
599	5.61E-04		
600	5.69E-04		
601	5.56E-04		
602	5.58E-04		
603	5.67E-04		
604	5.65E-04		
605	5.52E-04		
606	5.47E-04		
607	5.54E-04		
608	5.58E-04		
609	5.60E-04		
610	5.73E-04		
611	5.72E-04		
612	5.99E-04		
613	6.12E-04		
614	6.35E-04		
615	6.57E-04		
616	6.62E-04		
617	6.66E-04		
618	6.89E-04		
619	7.05E-04		
620	7.07E-04		
621	7.07E-04		
622	7.08E-04		
623	6.94E-04		
624	7.00E-04		
625	6.94E-04		
626	6.86E-04		
627	6.81E-04		
628	6.69E-04		
629	6.74E-04		
630	6.79E-04		
631	6.70E-04		
632	6.63E-04		
633	6.37E-04		
634	6.21E-04		
635	6.01E-04		
636	6.18E-04		
637	6.15E-04		
638	6.04E-04		
639	6.04E-04		
640	6.10E-04		
641	6.36E-04		
642	6.36E-04		
643	6.16E-04		
644	6.22E-04		
645	5.94E-04		
646	5.84E-04		
647	5.85E-04		
648	5.87E-04		
649	5.94E-04		
650	5.85E-04		
651	6.10E-04		
652	6.44E-04		
653	6.80E-04		
654	7.06E-04		
655	7.21E-04		
656	7.43E-04		
657	7.59E-04		
658	7.97E-04		
659	8.43E-04		
660	8.83E-04		
661	9.46E-04		
662	1.01E-03		
663	1.11E-03		
664	1.19E-03		
665	1.27E-03		
666	1.37E-03		
667	1.43E-03		
668	1.49E-03		
669	1.57E-03		
670	1.63E-03		
671	1.67E-03		
672	1.72E-03		
673	1.77E-03		
674	1.85E-03		
675	1.93E-03		
676	1.99E-03		
677	2.04E-03		
678	2.13E-03		
679	2.16E-03		
680	2.20E-03		
681	2.20E-03		
682	2.16E-03		
683	2.08E-03		
684	1.96E-03		
685	1.83E-03		
686	1.73E-03		
687	1.64E-03		
688	1.52E-03		
689	1.39E-03		
690	1.28E-03		
691	1.14E-03		
692	1.04E-03		
693	8.84E-04		
694	7.73E-04		
695	6.36E-04		
696	5.28E-04		
697	4.71E-04		
698	3.89E-04		
699	4.19E-04		
700	3.30E-04		
701	2.71E-04		
702	2.38E-04		
703	2.29E-04		
704	1.68E-04		
705	1.30E-04		
706	9.01E-05		
707	4.67E-05		
708	-2.67E-06		
709	-6.00E-05		
710	-1.28E-04		
