OLIS-3D-ASCII	SySl1163
375	7.01E-04
376	6.61E-04
377	6.23E-04
378	5.88E-04
379	5.56E-04
380	5.26E-04
381	4.99E-04
382	4.69E-04
383	4.93E-04
384	4.34E-04
385	4.06E-04
386	4.60E-04
387	5.32E-04
388	5.60E-04
389	6.28E-04
390	7.02E-04
391	6.93E-04
392	6.44E-04
393	6.04E-04
394	6.14E-04
395	6.03E-04
396	6.01E-04
397	6.22E-04
398	6.22E-04
399	6.59E-04
400	6.99E-04
401	7.43E-04
402	7.60E-04
403	7.90E-04
404	8.11E-04
405	8.95E-04
406	9.41E-04
407	9.57E-04
408	9.49E-04
409	9.65E-04
410	9.52E-04
411	9.67E-04
412	9.95E-04
413	1.01E-03
414	1.02E-03
415	1.07E-03
416	1.11E-03
417	1.16E-03
418	1.15E-03
419	1.16E-03
420	1.15E-03
421	1.19E-03
422	1.18E-03
423	1.17E-03
424	1.19E-03
425	1.18E-03
426	1.21E-03
427	1.26E-03
428	1.25E-03
429	0.001266357
430	1.27E-03
431	1.29E-03
432	1.32E-03
433	1.36E-03
434	1.37E-03
435	1.38E-03
436	1.41E-03
437	1.42E-03
438	1.41E-03
439	1.41E-03
440	1.39E-03
441	1.39E-03
442	1.37E-03
443	1.34E-03
444	1.32E-03
445	1.30E-03
446	1.27E-03
447	1.24E-03
448	1.20E-03
449	1.15E-03
450	1.10E-03
451	1.06E-03
452	1.03E-03
453	9.97E-04
454	9.67E-04
455	9.32E-04
456	9.11E-04
457	8.93E-04
458	8.87E-04
459	8.83E-04
460	8.80E-04
461	8.85E-04
462	8.79E-04
463	8.78E-04
464	8.86E-04
465	8.80E-04
466	8.63E-04
467	8.34E-04
468	8.26E-04
469	8.09E-04
470	7.95E-04
471	7.85E-04
472	7.81E-04
473	7.68E-04
474	7.48E-04
475	7.42E-04
476	7.46E-04
477	7.27E-04
478	7.21E-04
479	7.19E-04
480	7.19E-04
481	7.24E-04
482	7.18E-04
483	7.24E-04
484	7.31E-04
485	7.25E-04
486	7.29E-04
487	7.45E-04
488	7.51E-04
489	7.53E-04
490	7.64E-04
491	7.79E-04
492	7.87E-04
493	7.99E-04
494	8.07E-04
495	8.15E-04
496	8.28E-04
497	8.35E-04
498	8.49E-04
499	8.54E-04
500	8.49E-04
501	8.56E-04
502	8.58E-04
503	8.70E-04
504	8.64E-04
505	8.55E-04
506	8.65E-04
507	8.76E-04
508	8.75E-04
509	8.76E-04
510	8.64E-04
511	8.43E-04
512	8.37E-04
513	8.27E-04
514	8.13E-04
515	8.18E-04
516	8.20E-04
517	8.24E-04
518	8.47E-04
519	8.59E-04
520	8.66E-04
521	8.77E-04
522	8.85E-04
523	8.95E-04
524	9.19E-04
525	9.17E-04
526	9.19E-04
527	9.38E-04
528	9.53E-04
529	9.54E-04
530	9.59E-04
531	9.61E-04
532	9.69E-04
533	9.82E-04
534	1.00E-03
535	1.01E-03
536	1.03E-03
537	1.03E-03
538	1.05E-03
539	1.08E-03
540	1.09E-03
541	1.11E-03
542	1.13E-03
543	1.15E-03
544	1.18E-03
545	1.20E-03
546	1.22E-03
547	1.24E-03
548	1.26E-03
549	1.25E-03
550	1.27E-03
551	1.28E-03
552	1.28E-03
553	1.30E-03
554	1.31E-03
555	1.33E-03
556	1.36E-03
557	1.37E-03
558	1.40E-03
559	1.41E-03
560	1.43E-03
561	1.45E-03
562	1.46E-03
563	1.47E-03
564	1.48E-03
565	1.50E-03
566	1.52E-03
567	1.52E-03
568	1.53E-03
569	1.52E-03
570	1.52E-03
571	1.50E-03
572	1.48E-03
573	1.42E-03
574	1.35E-03
575	1.26E-03
576	1.17E-03
577	1.10E-03
578	1.01E-03
579	9.35E-04
580	8.66E-04
581	8.03E-04
582	7.44E-04
583	7.01E-04
584	6.55E-04
585	6.00E-04
586	5.57E-04
587	5.12E-04
588	4.91E-04
589	4.69E-04
590	4.53E-04
591	4.56E-04
592	4.30E-04
593	4.17E-04
594	4.06E-04
595	4.15E-04
596	4.06E-04
597	4.04E-04
598	3.98E-04
599	3.86E-04
600	3.74E-04
601	3.59E-04
602	3.52E-04
603	3.46E-04
604	3.26E-04
605	3.21E-04
606	3.32E-04
607	3.55E-04
608	3.61E-04
609	3.63E-04
610	3.60E-04
611	3.54E-04
612	3.66E-04
613	3.71E-04
614	3.89E-04
615	4.02E-04
616	3.91E-04
617	3.90E-04
618	3.92E-04
619	3.93E-04
620	3.86E-04
621	3.80E-04
622	3.67E-04
623	3.82E-04
624	4.07E-04
625	4.29E-04
626	4.47E-04
627	4.52E-04
628	4.31E-04
629	4.37E-04
630	4.10E-04
631	4.06E-04
632	3.92E-04
633	3.71E-04
634	3.60E-04
635	3.68E-04
636	3.69E-04
637	3.87E-04
638	3.97E-04
639	4.01E-04
640	3.92E-04
641	4.01E-04
642	3.90E-04
643	3.88E-04
644	3.93E-04
645	4.01E-04
646	4.08E-04
647	4.01E-04
648	4.00E-04
649	3.84E-04
650	3.87E-04
651	3.67E-04
652	3.62E-04
653	3.75E-04
654	3.83E-04
655	3.85E-04
656	4.42E-04
657	4.71E-04
658	4.92E-04
659	5.07E-04
660	5.20E-04
661	5.50E-04
662	5.97E-04
663	6.42E-04
664	6.92E-04
665	7.47E-04
666	7.90E-04
667	8.41E-04
668	8.87E-04
669	9.18E-04
670	9.62E-04
671	1.01E-03
672	1.03E-03
673	1.10E-03
674	1.12E-03
675	1.16E-03
676	1.18E-03
677	1.23E-03
678	1.24E-03
679	1.24E-03
680	1.25E-03
681	1.25E-03
682	1.25E-03
683	1.24E-03
684	1.19E-03
685	1.13E-03
686	1.06E-03
687	9.77E-04
688	9.52E-04
689	8.85E-04
690	7.55E-04
