OLIS-3D-ASCII	SySl1041
375	3.94E-03
376	4.06E-03
377	4.14E-03
378	4.18E-03
379	4.19E-03
380	4.18E-03
381	4.17E-03
382	4.12E-03
383	4.16E-03
384	4.21E-03
385	4.25E-03
386	4.31E-03
387	4.33E-03
388	4.31E-03
389	4.31E-03
390	4.23E-03
391	4.27E-03
392	4.20E-03
393	4.20E-03
394	4.17E-03
395	4.15E-03
396	4.12E-03
397	4.11E-03
398	4.13E-03
399	4.10E-03
400	4.14E-03
401	4.20E-03
402	4.21E-03
403	4.26E-03
404	4.31E-03
405	4.38E-03
406	4.42E-03
407	4.45E-03
408	4.53E-03
409	4.60E-03
410	4.66E-03
411	4.73E-03
412	4.83E-03
413	4.91E-03
414	4.97E-03
415	5.02E-03
416	5.08E-03
417	5.14E-03
418	5.14E-03
419	5.13E-03
420	5.15E-03
421	5.16E-03
422	5.15E-03
423	5.15E-03
424	5.13E-03
425	5.15E-03
426	5.19E-03
427	5.24E-03
428	5.29E-03
429	5.34E-03
430	0.005364578
431	5.41E-03
432	5.46E-03
433	5.49E-03
434	5.51E-03
435	5.53E-03
436	5.53E-03
437	5.55E-03
438	5.52E-03
439	5.49E-03
440	5.44E-03
441	5.38E-03
442	5.29E-03
443	5.19E-03
444	5.04E-03
445	4.86E-03
446	4.69E-03
447	4.51E-03
448	4.33E-03
449	4.16E-03
450	3.98E-03
451	3.84E-03
452	3.73E-03
453	3.62E-03
454	3.52E-03
455	3.46E-03
456	3.39E-03
457	3.34E-03
458	3.31E-03
459	3.26E-03
460	3.22E-03
461	3.19E-03
462	3.14E-03
463	3.11E-03
464	3.07E-03
465	3.02E-03
466	2.98E-03
467	2.95E-03
468	2.90E-03
469	2.89E-03
470	2.86E-03
471	2.82E-03
472	2.78E-03
473	2.75E-03
474	2.72E-03
475	2.70E-03
476	2.68E-03
477	2.66E-03
478	2.65E-03
479	2.63E-03
480	2.62E-03
481	2.62E-03
482	2.62E-03
483	2.63E-03
484	2.63E-03
485	2.67E-03
486	2.69E-03
487	2.74E-03
488	2.77E-03
489	2.81E-03
