OLIS-3D-ASCII	SySl1162							
375	5.03E-03							
376	5.46E-03							
377	5.75E-03							
378	5.94E-03							
379	6.04E-03							
380	6.09E-03							
381	6.11E-03							
382	6.19E-03							
383	6.17E-03							
384	6.32E-03							
385	6.40E-03							
386	6.55E-03							
387	6.70E-03							
388	6.82E-03							
389	6.86E-03							
390	6.88E-03							
391	6.92E-03							
392	7.01E-03							
393	6.99E-03							
394	7.05E-03							
395	0.007122187							
396	7.24E-03							
397	7.29E-03							
398	7.41E-03							
399	7.52E-03							
400	0.007613822							
401	7.75E-03							
402	7.91E-03							
403	8.08E-03							
404	8.25E-03							
405	8.48E-03							
406	8.67E-03							
407	8.93E-03							
408	9.14E-03							
409	9.34E-03							
410	9.59E-03							
411	9.79E-03							
412	1.00E-02							
413	1.03E-02							
414	1.05E-02							
415	1.07E-02							
416	1.09E-02							
417	1.11E-02							
418	1.12E-02							
419	1.14E-02							
420	1.15E-02							
421	1.16E-02							
422	1.17E-02							
423	1.18E-02							
424	1.19E-02							
425	1.20E-02							
426	1.21E-02							
427	1.22E-02							
428	1.24E-02							
429	1.25E-02							
430	1.26E-02							
431	1.28E-02							
432	1.29E-02							
433	1.31E-02							
434	1.32E-02							
435	1.33E-02							
436	1.34E-02							
437	1.34E-02							
438	1.34E-02							
439	1.34E-02							
440	1.33E-02							
441	1.32E-02							
442	1.31E-02							
443	1.29E-02							
444	1.27E-02							
445	1.24E-02							
446	1.21E-02							
447	0.011761141							
448	1.14E-02							
449	1.11E-02							
450	1.08E-02							
451	1.05E-02							
452	1.03E-02							
453	1.00E-02							
454	9.84E-03							
455	9.68E-03							
456	9.56E-03							
457	9.44E-03							
458	9.31E-03							
459	9.21E-03							
460	9.11E-03							
461	9.02E-03							
462	8.94E-03							
463	8.85E-03							
464	8.74E-03							
465	8.64E-03							
466	8.53E-03							
467	8.41E-03							
468	8.30E-03							
469	8.15E-03							
470	8.02E-03							
471	7.87E-03							
472	7.73E-03							
473	7.57E-03							
474	7.44E-03							
475	7.32E-03							
476	7.22E-03							
477	7.14E-03							
478	7.10E-03							
479	7.07E-03							
480	7.05E-03							
481	7.05E-03							
482	7.06E-03							
483	7.08E-03							
484	0.007109901							
485	7.15E-03							
486	7.19E-03							
487	7.25E-03							
488	7.31E-03							
489	7.39E-03							
490	7.45E-03							
491	7.50E-03							
492	7.54E-03							
493	7.58E-03							
494	7.58E-03							
495	7.58E-03							
496	7.57E-03							
497	7.55E-03							
498	7.51E-03							
499	7.45E-03							
500	7.36E-03							
501	7.28E-03							
502	7.18E-03							
503	7.08E-03							
504	6.96E-03							
505	6.84E-03							
506	6.69E-03							
507	6.57E-03							
508	6.42E-03							
509	6.27E-03							
510	6.10E-03							
511	5.92E-03							
512	5.75E-03							
513	5.60E-03							
514	5.47E-03							
515	5.34E-03							
516	5.21E-03							
517	5.11E-03							
518	5.00E-03							
519	4.92E-03							
520	4.84E-03							
521	4.77E-03							
522	4.68E-03							
523	4.61E-03							
524	4.53E-03							
525	4.45E-03							
526	4.40E-03							
527	4.33E-03							
528	4.29E-03							
529	4.23E-03							
530	4.19E-03							
531	4.19E-03							
532	4.19E-03							
533	4.18E-03							
534	4.17E-03							
535	4.17E-03							
536	4.16E-03							
537	4.15E-03							
538	4.17E-03							
539	4.16E-03							
540	4.17E-03							
541	4.17E-03							
542	4.18E-03							
543	4.21E-03							
544	4.23E-03							
545	4.26E-03							
546	4.28E-03							
547	4.32E-03							
548	4.34E-03							
549	4.38E-03							
550	4.42E-03							
551	4.44E-03							
552	4.48E-03							
553	4.53E-03							
554	4.57E-03							
555	4.61E-03							
556	4.66E-03							
