OLIS-3D-ASCII	SySl1036					
652	6.35E-04					
653	6.20E-04					
654	6.15E-04					
655	6.15E-04					
656	6.11E-04					
657	6.40E-04					
658	6.81E-04					
659	7.31E-04					
660	7.93E-04					
661	8.39E-04					
662	8.95E-04					
663	9.57E-04					
664	1.02E-03					
665	1.09E-03					
666	1.19E-03					
667	1.26E-03					
668	1.33E-03					
669	1.40E-03					
670	1.47E-03					
671	1.52E-03					
672	1.58E-03					
673	1.61E-03					
674	1.63E-03					
675	1.65E-03					
676	1.69E-03					
677	1.75E-03					
678	1.82E-03					
679	1.86E-03					
680	1.90E-03					
681	1.92E-03					
682	1.94E-03					
683	1.91E-03					
684	1.87E-03					
685	1.76E-03					
686	1.66E-03					
687	1.54E-03					
688	1.42E-03					
689	1.30E-03					
690	1.20E-03					
691	1.08E-03					
692	9.48E-04					
693	9.18E-04					
694	8.05E-04					
695	7.47E-04					
696	6.92E-04					
697	5.66E-04					
698	4.60E-04					
699	4.28E-04					
700	4.34E-04					
701	4.35E-04					
702	4.53E-04					
703	3.77E-04					
704	3.77E-04					
705	3.80E-04					
706	3.84E-04					
707	3.85E-04					
708	3.80E-04					
709	3.67E-04					
710	3.42E-04					
