OLIS-3D-ASCII	SySl1043
375	8.59E-03
376	8.62E-03
377	8.71E-03
378	8.84E-03
379	9.01E-03
380	9.19E-03
381	9.37E-03
382	9.58E-03
383	9.68E-03
384	9.75E-03
385	9.76E-03
386	9.81E-03
387	9.88E-03
388	9.93E-03
389	9.95E-03
390	1.01E-02
391	1.01E-02
392	0.010107711
393	1.02E-02
394	1.03E-02
395	1.04E-02
396	1.05E-02
397	1.07E-02
398	1.08E-02
399	1.09E-02
400	1.11E-02
401	0.011225737
402	1.14E-02
403	1.16E-02
404	1.19E-02
405	1.21E-02
406	1.25E-02
407	1.28E-02
408	1.31E-02
409	1.34E-02
410	1.37E-02
411	1.41E-02
412	1.44E-02
413	1.47E-02
414	1.50E-02
415	1.53E-02
416	1.55E-02
417	1.57E-02
418	1.58E-02
419	1.59E-02
420	1.61E-02
421	1.62E-02
422	1.63E-02
423	1.64E-02
424	1.65E-02
425	1.66E-02
426	1.68E-02
427	1.69E-02
428	1.70E-02
429	1.72E-02
430	1.74E-02
431	1.76E-02
432	1.78E-02
433	1.80E-02
434	1.82E-02
435	0.018382992
436	0.018491475
437	1.86E-02
438	1.85E-02
439	1.85E-02
440	1.83E-02
441	1.81E-02
442	0.017832018
443	1.75E-02
444	1.71E-02
445	0.016604118
446	1.61E-02
447	1.56E-02
448	1.50E-02
449	0.014535962
450	1.40E-02
451	1.36E-02
452	1.32E-02
453	1.28E-02
454	1.25E-02
455	1.23E-02
456	0.012058719
457	1.19E-02
458	1.17E-02
459	1.16E-02
460	1.14E-02
461	0.011344346
462	1.12E-02
463	1.11E-02
464	1.10E-02
465	1.08E-02
466	1.07E-02
467	1.06E-02
468	0.010399115
469	1.02E-02
470	1.01E-02
471	9.94E-03
472	9.77E-03
473	9.65E-03
474	9.52E-03
475	9.38E-03
476	9.27E-03
477	9.17E-03
478	9.10E-03
479	9.04E-03
480	9.01E-03
481	8.99E-03
482	9.01E-03
483	9.04E-03
484	9.08E-03
485	9.16E-03
486	9.23E-03
487	9.30E-03
488	9.40E-03
489	9.49E-03
490	9.59E-03
491	9.69E-03
492	9.79E-03
493	9.88E-03
494	9.97E-03
495	1.00E-02
496	1.01E-02
497	1.01E-02
498	1.02E-02
499	1.02E-02
500	1.01E-02
501	1.01E-02
502	1.01E-02
503	0.009984652
504	9.87E-03
505	9.78E-03
506	9.65E-03
507	9.52E-03
508	9.41E-03
509	9.30E-03
510	9.17E-03
511	9.06E-03
512	8.96E-03
513	8.87E-03
514	8.80E-03
515	8.70E-03
516	8.61E-03
517	8.54E-03
518	8.47E-03
519	8.42E-03
520	8.39E-03
521	8.36E-03
522	8.35E-03
523	8.35E-03
524	8.35E-03
525	8.36E-03
526	8.39E-03
527	8.42E-03
528	8.46E-03
529	8.52E-03
530	8.60E-03
531	8.69E-03
532	0.008782288
533	8.87E-03
534	8.96E-03
535	9.06E-03
536	9.15E-03
537	9.24E-03
538	9.33E-03
539	9.43E-03
540	9.54E-03
541	9.64E-03
542	9.75E-03
543	9.86E-03
544	9.99E-03
545	1.01E-02
546	1.03E-02
547	1.04E-02
548	1.05E-02
549	1.07E-02
550	1.08E-02
551	1.09E-02
552	1.11E-02
553	1.12E-02
554	0.011329329
555	0.011462651
556	1.16E-02
557	1.18E-02
558	1.19E-02
559	1.20E-02
560	1.22E-02
561	0.012347986
562	1.25E-02
563	1.27E-02
564	1.28E-02
565	1.30E-02
566	1.31E-02
567	1.32E-02
568	1.32E-02
569	1.32E-02
570	1.30E-02
571	1.27E-02
572	1.24E-02
573	1.19E-02
574	1.14E-02
575	1.08E-02
576	1.01E-02
577	9.47E-03
578	8.83E-03
579	8.20E-03
580	7.61E-03
581	7.08E-03
582	6.61E-03
583	6.18E-03
584	5.81E-03
585	5.49E-03
586	5.22E-03
587	4.98E-03
588	4.78E-03
589	4.59E-03
590	4.43E-03
591	4.31E-03
592	4.21E-03
593	4.13E-03
594	4.07E-03
595	4.02E-03
596	3.99E-03
597	3.95E-03
598	3.91E-03
599	3.88E-03
600	3.86E-03
601	3.84E-03
602	3.82E-03
603	3.82E-03
604	3.83E-03
605	3.85E-03
606	3.88E-03
607	3.91E-03
608	3.93E-03
609	3.97E-03
610	4.00E-03
611	4.06E-03
612	4.11E-03
613	4.16E-03
614	4.20E-03
615	4.26E-03
616	4.31E-03
617	4.36E-03
618	4.41E-03
619	4.45E-03
620	4.48E-03
621	4.51E-03
622	4.53E-03
623	4.56E-03
624	4.58E-03
625	4.61E-03
626	4.62E-03
627	4.62E-03
628	4.62E-03
629	4.63E-03
630	4.63E-03
631	4.62E-03
632	4.59E-03
633	4.57E-03
634	4.54E-03
635	4.50E-03
636	4.46E-03
637	4.41E-03
638	4.36E-03
639	4.30E-03
640	4.25E-03
641	4.21E-03
642	4.15E-03
643	4.11E-03
644	4.09E-03
645	4.09E-03
646	4.10E-03
647	4.12E-03
648	4.14E-03
649	4.15E-03
650	4.17E-03
651	4.21E-03
652	4.28E-03
653	4.37E-03
654	4.48E-03
655	4.65E-03
656	4.84E-03
657	5.07E-03
658	5.36E-03
659	5.68E-03
660	6.01E-03
661	6.38E-03
662	6.80E-03
663	7.25E-03
664	7.71E-03
665	8.17E-03
666	8.67E-03
667	9.15E-03
668	9.60E-03
669	1.01E-02
670	1.05E-02
671	1.10E-02
672	1.13E-02
673	1.18E-02
674	1.22E-02
675	1.26E-02
676	1.30E-02
677	1.34E-02
678	1.38E-02
679	1.40E-02
680	1.42E-02
681	0.014200126
682	1.41E-02
683	1.38E-02
684	1.33E-02
685	1.28E-02
686	1.21E-02
687	1.13E-02
688	1.05E-02
689	9.71E-03
690	8.96E-03
691	8.16E-03
692	7.39E-03
693	6.72E-03
694	6.09E-03
695	5.54E-03
696	4.99E-03
697	4.48E-03
698	4.11E-03
699	3.73E-03
700	3.43E-03
701	3.11E-03
702	2.84E-03
703	2.65E-03
704	2.50E-03
705	2.36E-03
706	2.20E-03
707	2.00E-03
708	1.74E-03
709	1.40E-03
710	9.46E-04
