OLIS-3D-ASCII	SySl1210							
375	-7.60E-03							
376	-7.27E-03							
377	-6.98E-03							
378	-6.72E-03							
379	-6.49E-03							
380	-6.29E-03							
381	-6.10E-03							
382	-5.94E-03							
383	-5.71E-03							
384	-5.58E-03							
385	-5.52E-03							
386	-5.42E-03							
387	-5.24E-03							
388	-5.07E-03							
389	-4.90E-03							
390	-4.76E-03							
391	-4.64E-03							
392	-4.52E-03							
393	-4.35E-03							
394	-4.21E-03							
395	-4.09E-03							
396	-4.03E-03							
397	-3.96E-03							
398	-3.89E-03							
399	-3.80E-03							
400	-3.71E-03							
401	-3.59E-03							
402	-3.51E-03							
403	-3.42E-03							
404	-3.34E-03							
405	-3.22E-03							
406	-3.10E-03							
407	-3.02E-03							
408	-2.95E-03							
409	-2.84E-03							
410	-2.76E-03							
411	-2.71E-03							
412	-2.65E-03							
413	-2.59E-03							
414	-2.56E-03							
415	-2.52E-03							
416	-2.47E-03							
417	-2.41E-03							
418	-2.36E-03							
419	-2.30E-03							
420	-2.19E-03							
421	-2.12E-03							
422	-2.05E-03							
423	-1.98E-03							
424	-1.89E-03							
425	-1.85E-03							
426	-1.80E-03							
427	-1.77E-03							
428	-1.74E-03							
429	-1.72E-03							
430	-1.71E-03							
431	-1.68E-03							
432	-1.64E-03							
433	-1.62E-03							
434	-1.60E-03							
435	-1.56E-03							
436	-1.52E-03							
437	-1.50E-03							
438	-1.46E-03							
439	-1.43E-03							
440	-1.40E-03							
441	-1.37E-03							
442	-1.35E-03							
443	-1.32E-03							
444	-1.32E-03							
445	-1.31E-03							
446	-1.32E-03							
447	-1.31E-03							
448	-1.29E-03							
449	-1.29E-03							
450	-1.27E-03							
451	-1.26E-03							
452	-1.23E-03							
453	-1.22E-03							
454	-1.21E-03							
455	-1.20E-03							
456	-1.19E-03							
457	-1.18E-03							
458	-1.17E-03							
459	-1.15E-03							
460	-1.12E-03							
461	-1.12E-03							
462	-1.09E-03							
463	-1.05E-03							
