OLIS-3D-ASCII	SySl1112	
375	1.16E-02	
376	1.17E-02	
377	1.19E-02	
378	1.20E-02	
379	1.22E-02	
380	1.24E-02	
381	1.25E-02	
382	1.26E-02	
383	1.26E-02	
384	1.26E-02	
385	1.26E-02	
386	1.25E-02	
387	1.25E-02	
388	1.25E-02	
389	1.24E-02	
390	1.25E-02	
391	1.25E-02	
392	1.26E-02	
393	1.26E-02	
394	0.012672078	
395	1.27E-02	
396	1.28E-02	
397	1.30E-02	
398	1.31E-02	
399	1.32E-02	
400	1.33E-02	
401	1.34E-02	
402	1.36E-02	
403	1.38E-02	
404	1.41E-02	
405	1.43E-02	
406	1.47E-02	
407	1.50E-02	
408	1.54E-02	
409	1.59E-02	
410	1.63E-02	
411	1.66E-02	
412	1.69E-02	
413	1.73E-02	
414	1.76E-02	
415	1.79E-02	
416	1.81E-02	
417	0.01833884	
418	1.86E-02	
419	1.87E-02	
420	1.89E-02	
421	1.91E-02	
422	1.92E-02	
423	0.019371353	
424	1.95E-02	
425	1.97E-02	
426	1.99E-02	
427	2.02E-02	
428	2.04E-02	
429	2.07E-02	
430	2.09E-02	
431	2.12E-02	
432	2.15E-02	
433	2.17E-02	
434	2.20E-02	
435	2.22E-02	
436	2.24E-02	
437	2.26E-02	
438	2.27E-02	
439	2.27E-02	
440	2.27E-02	
441	2.25E-02	
442	2.22E-02	
443	2.19E-02	
444	2.16E-02	
445	2.11E-02	
446	2.07E-02	
447	2.01E-02	
448	1.96E-02	
449	1.91E-02	
450	1.86E-02	
451	1.81E-02	
452	0.017703538	
453	1.73E-02	
454	1.70E-02	
455	1.67E-02	
456	1.65E-02	
457	1.62E-02	
458	1.60E-02	
459	1.58E-02	
460	1.56E-02	
461	1.54E-02	
462	1.53E-02	
463	1.51E-02	
464	1.50E-02	
465	1.49E-02	
466	1.47E-02	
467	1.46E-02	
468	1.45E-02	
469	1.44E-02	
470	1.43E-02	
471	1.42E-02	
472	1.42E-02	
473	1.41E-02	
474	1.41E-02	
475	1.41E-02	
476	1.41E-02	
477	1.42E-02	
478	1.42E-02	
479	1.42E-02	
480	1.43E-02	
481	1.44E-02	
482	1.44E-02	
483	1.45E-02	
484	1.45E-02	
485	1.45E-02	
486	1.45E-02	
487	1.45E-02	
488	0.014543266	
489	1.45E-02	
490	1.45E-02	
