OLIS-3D-ASCII	SySl1336			
375	6.37E-02			
376	0.064783957			
377	0.065994584			
378	6.73E-02			
379	6.87E-02			
380	7.01E-02			
381	7.15E-02			
382	7.27E-02			
383	7.41E-02			
384	7.51E-02			
385	7.60E-02			
386	7.65E-02			
387	7.73E-02			
388	7.77E-02			
389	7.86E-02			
390	7.93E-02			
391	8.03E-02			
392	0.081376607			
393	8.25E-02			
394	8.37E-02			
395	8.50E-02			
396	8.60E-02			
397	8.72E-02			
398	8.86E-02			
399	9.00E-02			
400	9.15E-02			
401	9.32E-02			
402	9.54E-02			
403	9.76E-02			
404	0.100310367			
405	0.102767032			
406	0.105591572			
407	0.108578964			
408	0.111197445			
409	0.11407475			
410	0.117266021			
411	0.120042358			
412	0.122844179			
413	0.124972724			
414	0.127316358			
415	0.129552726			
416	0.131865633			
417	0.13379878			
418	0.136220109			
419	0.138129897			
420	0.139907884			
421	0.141861247			
422	0.143528162			
423	0.145380818			
424	0.146859201			
425	0.147970815			
426	0.149493668			
427	0.150857625			
428	0.152849852			
429	0.154646495			
430	0.156809335			
431	0.158813878			
432	0.161200249			
433	0.163110734			
434	0.164999877			
435	0.166943255			
436	0.16806139			
437	0.169107248			
438	0.169447364			
439	0.169323371			
440	0.169074873			
441	0.167531947			
442	0.165498075			
443	0.163221814			
444	0.160657776			
445	0.157240163			
446	0.153550897			
447	0.149259552			
448	0.145113482			
449	0.141327574			
450	0.137665928			
451	0.134343073			
452	0.131289165			
453	0.128465424			
454	0.125887465			
455	0.124459853			
456	0.123177701			
457	0.122115894			
458	0.121019671			
459	0.119908156			
460	0.119169452			
461	0.11838137			
462	0.11743778			
463	0.116536046			
464	0.115675662			
465	0.114636598			
466	0.113024301			
467	0.112226482			
468	0.110842233			
469	0.10973171			
470	0.108343533			
471	0.10690363			
472	0.105675279			
473	0.104140292			
474	0.102909687			
475	0.102027902			
476	0.100942505			
477	0.100159801			
478	9.94E-02			
479	9.91E-02			
480	9.90E-02			
481	9.93E-02			
482	9.98E-02			
483	0.100619475			
484	0.101513425			
485	0.102362572			
486	0.103378879			
487	0.104338835			
488	0.105442948			
489	0.106209755			
490	0.106932421			
491	0.10709371			
492	0.107623704			
493	0.107901142			
494	0.107910956			
495	0.107528602			
496	0.106591316			
497	0.105099537			
498	0.103419583			
499	0.10189605			
500	0.100028511			
501	9.75E-02			
502	9.50E-02			
503	0.092096181			
504	8.96E-02			
505	8.69E-02			
506	8.39E-02			
507	0.080807813			
508	7.75E-02			
509	7.43E-02			
510	0.071413419			
511	6.88E-02			
512	6.58E-02			
513	6.31E-02			
514	6.05E-02			
515	5.81E-02			
516	5.61E-02			
517	5.41E-02			
518	5.21E-02			
519	5.04E-02			
520	4.90E-02			
521	4.78E-02			
522	4.67E-02			
523	4.57E-02			
524	4.47E-02			
525	4.40E-02			
526	4.32E-02			
527	4.25E-02			
528	4.20E-02			
529	4.14E-02			
530	4.09E-02			
531	4.06E-02			
532	4.04E-02			
533	4.03E-02			
534	4.02E-02			
535	4.01E-02			
536	4.01E-02			
537	4.01E-02			
538	4.01E-02			
539	4.02E-02			
540	4.03E-02			
541	4.05E-02			
542	4.08E-02			
543	4.11E-02			
544	4.14E-02			
545	4.17E-02			
546	4.21E-02			
547	4.24E-02			
548	4.28E-02			
549	4.32E-02			
550	4.35E-02			
551	4.38E-02			
552	4.42E-02			
553	0.044601478			
554	4.50E-02			
555	4.55E-02			
556	4.59E-02			
557	4.64E-02			
558	4.69E-02			
559	4.74E-02			
560	4.79E-02			
561	4.85E-02			
562	4.92E-02			
563	4.99E-02			
564	5.06E-02			
565	5.13E-02			
566	5.19E-02			
567	5.23E-02			
568	5.25E-02			
569	5.24E-02			
570	5.18E-02			
571	5.10E-02			
572	4.97E-02			
573	4.83E-02			
574	4.65E-02			
575	4.46E-02			
576	4.25E-02			
577	4.03E-02			
578	3.82E-02			
579	3.61E-02			
580	3.40E-02			
581	3.21E-02			
582	0.030392185			
583	2.89E-02			
584	2.76E-02			
585	2.65E-02			
586	2.56E-02			
587	2.48E-02			
588	2.41E-02			
589	2.35E-02			
590	2.31E-02			
591	2.27E-02			
592	2.23E-02			
593	2.20E-02			
594	2.18E-02			
595	2.16E-02			
596	2.15E-02			
597	2.13E-02			
598	2.12E-02			
599	2.11E-02			
600	2.10E-02			
601	2.09E-02			
602	2.09E-02			
603	2.09E-02			
604	2.10E-02			
605	2.10E-02			
606	0.02118399			
607	2.13E-02			
608	2.15E-02			
609	2.17E-02			
610	2.19E-02			
611	2.22E-02			
612	2.25E-02			
613	0.022778814			
614	2.31E-02			
615	2.34E-02			
616	2.37E-02			
617	2.40E-02			
618	2.43E-02			
619	2.45E-02			
620	2.48E-02			
621	2.50E-02			
622	2.51E-02			
623	0.025285151			
624	2.54E-02			
625	2.55E-02			
626	2.56E-02			
627	2.57E-02			
628	2.57E-02			
629	2.57E-02			
630	2.57E-02			
