OLIS-3D-ASCII	SySl1284					
375	1.71E-02					
376	1.74E-02					
377	1.77E-02					
378	1.80E-02					
379	1.83E-02					
380	1.85E-02					
381	1.88E-02					
382	1.90E-02					
383	1.92E-02					
384	1.93E-02					
385	1.93E-02					
386	1.93E-02					
387	1.93E-02					
388	1.94E-02					
389	1.94E-02					
390	1.94E-02					
391	1.94E-02					
392	1.95E-02					
393	1.96E-02					
394	1.98E-02					
395	1.98E-02					
396	2.00E-02					
397	2.01E-02					
398	2.03E-02					
399	2.05E-02					
400	2.08E-02					
401	2.11E-02					
402	2.15E-02					
403	2.18E-02					
404	2.23E-02					
405	2.28E-02					
406	2.34E-02					
407	2.39E-02					
408	2.45E-02					
409	2.51E-02					
410	2.56E-02					
411	2.61E-02					
412	2.67E-02					
413	2.72E-02					
414	2.76E-02					
415	2.80E-02					
416	2.84E-02					
417	2.86E-02					
418	2.89E-02					
419	2.91E-02					
420	2.92E-02					
421	2.94E-02					
422	2.96E-02					
423	2.97E-02					
424	2.99E-02					
425	3.01E-02					
426	3.02E-02					
427	3.04E-02					
428	3.07E-02					
429	3.10E-02					
430	3.14E-02					
431	0.03182268					
432	3.22E-02					
433	3.26E-02					
434	3.29E-02					
435	3.32E-02					
436	3.33E-02					
437	3.34E-02					
438	3.34E-02					
439	3.32E-02					
440	3.29E-02					
441	3.25E-02					
442	3.19E-02					
443	3.12E-02					
444	3.03E-02					
445	2.94E-02					
446	2.83E-02					
447	2.72E-02					
448	2.61E-02					
449	2.50E-02					
450	2.39E-02					
451	2.30E-02					
452	0.022086665					
453	2.13E-02					
454	2.07E-02					
455	2.01E-02					
456	0.019713095					
457	0.019319786					
458	1.90E-02					
459	1.87E-02					
460	1.84E-02					
461	1.82E-02					
462	1.80E-02					
463	1.78E-02					
464	1.76E-02					
465	1.74E-02					
466	1.72E-02					
467	1.70E-02					
468	1.68E-02					
469	1.65E-02					
470	1.63E-02					
471	1.60E-02					
472	1.57E-02					
473	1.54E-02					
474	1.52E-02					
475	1.49E-02					
476	1.47E-02					
477	1.45E-02					
478	1.43E-02					
479	0.014176498					
480	1.41E-02					
481	1.40E-02					
482	1.40E-02					
483	1.39E-02					
484	1.39E-02					
485	1.40E-02					
486	1.40E-02					
487	1.40E-02					
488	1.41E-02					
489	0.014227972					
490	1.43E-02					
491	1.44E-02					
492	0.014523521					
493	1.46E-02					
494	1.47E-02					
495	1.47E-02					
496	1.47E-02					
497	1.47E-02					
498	1.46E-02					
499	1.45E-02					
500	1.44E-02					
501	1.42E-02					
502	1.41E-02					
503	1.38E-02					
504	1.35E-02					
505	1.32E-02					
506	1.29E-02					
507	1.26E-02					
508	1.22E-02					
509	0.011793903					
510	1.14E-02					
511	1.10E-02					
512	1.06E-02					
513	1.02E-02					
514	9.80E-03					
515	9.41E-03					
516	9.03E-03					
517	8.65E-03					
518	8.29E-03					
519	7.93E-03					
520	7.59E-03					
521	7.27E-03					
522	6.98E-03					
523	6.73E-03					
524	6.48E-03					
525	6.27E-03					
526	6.09E-03					
527	5.93E-03					
528	5.79E-03					
529	5.67E-03					
530	5.58E-03					
531	5.51E-03					
532	5.46E-03					
533	5.43E-03					
534	5.43E-03					
535	5.44E-03					
536	5.46E-03					
537	5.52E-03					
538	0.005569812					
539	5.63E-03					
540	5.70E-03					
541	5.77E-03					
542	5.84E-03					
543	5.92E-03					
544	6.02E-03					
545	0.006122562					
546	6.26E-03					
547	6.39E-03					
548	6.53E-03					
549	6.70E-03					
550	6.86E-03					
551	7.04E-03					
552	7.24E-03					
553	7.44E-03					
554	7.64E-03					
555	7.85E-03					
556	8.07E-03					
557	8.29E-03					
558	8.53E-03					
559	8.74E-03					
560	8.98E-03					
561	9.21E-03					
562	9.45E-03					
563	9.70E-03					
564	9.96E-03					
565	1.02E-02					
566	1.05E-02					
567	1.08E-02					
568	1.11E-02					
569	1.13E-02					
570	1.16E-02					
571	1.19E-02					
572	1.22E-02					
573	1.25E-02					
574	1.28E-02					
575	1.31E-02					
576	1.34E-02					
577	1.37E-02					
578	1.40E-02					
579	1.43E-02					
580	1.45E-02					
581	0.01482192					
582	1.51E-02					
583	1.54E-02					
584	1.57E-02					
585	1.60E-02					
586	1.62E-02					
587	1.65E-02					
588	0.016714824					
589	1.70E-02					
590	1.72E-02					
591	1.74E-02					
592	1.77E-02					
593	1.79E-02					
594	1.82E-02					
595	1.85E-02					
596	1.88E-02					
597	1.90E-02					
598	1.93E-02					
599	1.97E-02					
600	2.00E-02					
601	2.04E-02					
602	2.08E-02					
603	2.13E-02					
604	2.17E-02					
605	0.022184858					
606	2.27E-02					
607	2.32E-02					
608	2.36E-02					
609	2.41E-02					
610	2.46E-02					
611	2.52E-02					
612	2.57E-02					
613	2.62E-02					
614	2.67E-02					
615	2.72E-02					
616	0.027717786					
617	2.82E-02					
618	2.85E-02					
619	2.89E-02					
620	2.92E-02					
621	2.94E-02					
622	2.96E-02					
623	2.97E-02					
624	0.029840525					
625	2.99E-02					
626	3.00E-02					
627	3.00E-02					
628	3.00E-02					
629	3.00E-02					
630	2.99E-02					
631	2.99E-02					
632	2.98E-02					
633	2.96E-02					
634	2.95E-02					
635	2.94E-02					
636	0.029137749					
637	2.88E-02					
638	2.85E-02					
639	2.81E-02					
640	2.76E-02					
641	2.69E-02					
642	2.62E-02					
643	0.025409106					
644	2.45E-02					
645	2.36E-02					
646	2.26E-02					
647	2.16E-02					
648	2.07E-02					
649	1.98E-02					
650	1.89E-02					
651	1.82E-02					
652	1.75E-02					
653	0.016914944					
654	1.65E-02					
655	0.016120306					
656	1.59E-02					
657	1.58E-02					
658	1.59E-02					
659	1.61E-02					
660	1.63E-02					
661	1.67E-02					
662	1.72E-02					
663	1.78E-02					
664	1.85E-02					
665	1.92E-02					
666	2.00E-02					
667	0.020733164					
668	0.021475545					
669	2.22E-02					
670	2.29E-02					
671	2.36E-02					
672	2.43E-02					
673	2.50E-02					
674	2.57E-02					
675	2.64E-02					
676	2.71E-02					
677	2.78E-02					
678	2.85E-02					
679	2.92E-02					
680	2.95E-02					
681	2.95E-02					
682	2.94E-02					
683	2.89E-02					
684	2.81E-02					
685	2.71E-02					
686	2.57E-02					
687	2.42E-02					
688	2.25E-02					
689	2.10E-02					
690	1.95E-02					
691	1.79E-02					
692	1.64E-02					
693	1.51E-02					
694	1.39E-02					
695	1.27E-02					
696	1.18E-02					
697	1.09E-02					
698	1.01E-02					
699	9.43E-03					
700	8.81E-03					
701	8.38E-03					
702	8.01E-03					
703	7.74E-03					
704	7.39E-03					
705	7.18E-03					
706	6.97E-03					
707	6.72E-03					
708	6.39E-03					
709	5.96E-03					
710	5.39E-03					
