OLIS-3D-ASCII	SySl1040	
375	-5.98E-04	
376	-4.82E-04	
377	-3.76E-04	
378	-2.76E-04	
379	-1.81E-04	
380	-8.87E-05	
381	3.68E-06	
382	8.15E-05	
383	2.11E-04	
384	2.92E-04	
385	5.05E-04	
386	6.18E-04	
387	6.31E-04	
388	6.84E-04	
389	6.81E-04	
390	7.19E-04	
391	7.17E-04	
392	7.25E-04	
393	6.95E-04	
394	7.08E-04	
395	7.57E-04	
396	8.25E-04	
397	9.17E-04	
398	1.01E-03	
399	1.07E-03	
400	1.15E-03	
401	1.22E-03	
402	1.33E-03	
403	1.42E-03	
404	1.50E-03	
405	1.56E-03	
406	1.62E-03	
407	1.70E-03	
408	1.75E-03	
409	1.80E-03	
410	1.89E-03	
411	1.93E-03	
412	1.95E-03	
413	2.01E-03	
414	2.08E-03	
415	2.14E-03	
416	2.19E-03	
417	2.23E-03	
418	2.27E-03	
419	2.34E-03	
420	2.41E-03	
421	2.46E-03	
422	2.51E-03	
423	2.52E-03	
424	2.52E-03	
425	2.56E-03	
426	2.58E-03	
427	2.60E-03	
428	2.64E-03	
429	2.66E-03	
430	2.72E-03	
431	2.79E-03	
432	2.85E-03	
433	2.92E-03	
434	2.95E-03	
435	2.98E-03	
436	3.02E-03	
437	3.01E-03	
438	3.00E-03	
439	2.98E-03	
440	2.95E-03	
441	2.89E-03	
442	2.83E-03	
443	2.76E-03	
444	2.67E-03	
445	2.59E-03	
446	2.48E-03	
447	2.38E-03	
448	2.28E-03	
449	2.18E-03	
450	2.09E-03	
451	2.02E-03	
452	1.95E-03	
453	1.88E-03	
454	1.82E-03	
455	1.79E-03	
456	1.76E-03	
457	1.73E-03	
458	1.70E-03	
459	1.68E-03	
460	1.66E-03	
461	1.63E-03	
462	1.62E-03	
463	1.60E-03	
464	1.58E-03	
465	1.56E-03	
466	1.53E-03	
467	1.52E-03	
468	1.49E-03	
469	1.46E-03	
470	1.44E-03	
471	1.41E-03	
472	1.39E-03	
473	1.37E-03	
474	1.38E-03	
475	1.36E-03	
476	1.35E-03	
477	1.34E-03	
478	1.33E-03	
479	1.34E-03	
480	1.33E-03	
481	1.35E-03	
482	1.36E-03	
483	1.37E-03	
484	1.40E-03	
485	1.42E-03	
486	1.46E-03	
487	1.47E-03	
488	1.49E-03	
489	1.52E-03	
490	1.53E-03	
491	1.56E-03	
492	1.56E-03	
493	1.59E-03	
494	1.61E-03	
495	1.64E-03	
496	1.68E-03	
497	1.70E-03	
498	1.73E-03	
499	1.75E-03	
500	1.77E-03	
501	1.78E-03	
502	1.79E-03	
503	1.79E-03	
504	1.78E-03	
505	1.79E-03	
506	1.79E-03	
507	1.79E-03	
508	1.79E-03	
509	1.79E-03	
510	1.79E-03	
511	1.80E-03	
512	1.81E-03	
513	1.82E-03	
514	1.84E-03	
515	1.87E-03	
516	1.89E-03	
517	1.91E-03	
518	1.92E-03	
519	1.94E-03	
520	1.97E-03	
521	1.99E-03	
522	2.01E-03	
523	2.04E-03	
524	2.06E-03	
525	2.10E-03	
526	2.14E-03	
527	2.17E-03	
528	2.19E-03	
529	2.23E-03	
530	2.26E-03	
531	2.30E-03	
532	2.35E-03	
533	2.37E-03	
534	2.40E-03	
535	2.44E-03	
536	2.47E-03	
537	2.52E-03	
538	2.55E-03	
539	2.57E-03	
540	2.60E-03	
541	2.64E-03	
542	2.69E-03	
543	2.75E-03	
544	2.81E-03	
545	2.84E-03	
546	2.89E-03	
547	2.94E-03	
548	2.98E-03	
549	3.03E-03	
550	3.08E-03	
551	3.11E-03	
552	3.15E-03	
553	3.19E-03	
554	3.24E-03	
555	3.29E-03	
556	3.33E-03	
557	3.36E-03	
558	3.42E-03	
559	3.47E-03	
560	3.51E-03	
561	3.57E-03	
562	3.62E-03	
563	3.67E-03	
564	3.71E-03	
565	3.74E-03	
566	3.78E-03	
567	3.79E-03	
568	3.80E-03	
569	3.76E-03	
570	3.73E-03	
571	3.65E-03	
572	3.55E-03	
573	3.41E-03	
574	3.26E-03	
575	3.08E-03	
576	2.87E-03	
577	2.65E-03	
578	2.44E-03	
579	2.23E-03	
580	2.02E-03	
581	1.85E-03	
582	1.69E-03	
583	1.55E-03	
584	1.43E-03	
585	1.32E-03	
586	1.25E-03	
587	1.17E-03	
588	1.11E-03	
589	1.06E-03	
590	1.01E-03	
591	9.80E-04	
592	9.53E-04	
593	9.43E-04	
594	9.27E-04	
595	9.08E-04	
596	9.06E-04	
597	9.02E-04	
598	8.98E-04	
599	8.76E-04	
600	8.65E-04	
601	8.60E-04	
602	8.59E-04	
603	8.62E-04	
604	8.56E-04	
605	8.69E-04	
606	8.82E-04	
607	9.03E-04	
608	9.38E-04	
609	9.50E-04	
610	9.60E-04	
611	9.71E-04	
612	9.73E-04	
613	9.83E-04	
614	9.96E-04	
615	1.01E-03	
616	1.02E-03	
617	1.04E-03	
618	1.06E-03	
619	1.08E-03	
620	1.10E-03	
621	1.12E-03	
622	1.14E-03	
623	1.14E-03	
624	1.13E-03	
625	1.14E-03	
626	1.15E-03	
627	1.13E-03	
628	1.11E-03	
629	1.10E-03	
630	1.09E-03	
631	1.09E-03	
632	1.09E-03	
633	1.09E-03	
634	1.08E-03	
635	1.07E-03	
636	1.06E-03	
637	1.07E-03	
638	1.05E-03	
639	1.02E-03	
640	1.02E-03	
641	1.02E-03	
642	1.01E-03	
643	9.97E-04	
644	9.83E-04	
645	9.60E-04	
646	9.42E-04	
647	9.13E-04	
648	9.05E-04	
649	9.06E-04	
650	8.96E-04	
651	9.09E-04	
652	9.15E-04	
653	9.44E-04	
654	9.42E-04	
655	9.58E-04	
656	9.95E-04	
657	1.05E-03	
658	1.08E-03	
659	1.15E-03	
660	1.22E-03	
661	1.30E-03	
662	1.38E-03	
663	1.46E-03	
664	1.55E-03	
665	1.62E-03	
666	1.70E-03	
667	1.81E-03	
668	1.92E-03	
669	2.01E-03	
670	2.10E-03	
671	2.21E-03	
672	2.31E-03	
673	2.40E-03	
674	2.50E-03	
675	2.58E-03	
676	2.64E-03	
677	2.70E-03	
678	2.79E-03	
679	2.84E-03	
680	2.84E-03	
681	2.82E-03	
682	2.79E-03	
683	2.74E-03	
684	2.66E-03	
685	2.54E-03	
686	2.42E-03	
687	2.25E-03	
688	2.07E-03	
689	1.92E-03	
690	1.75E-03	
691	1.54E-03	
692	1.34E-03	
693	1.12E-03	
694	9.38E-04	
695	7.58E-04	
696	6.08E-04	
697	5.20E-04	
698	4.15E-04	
699	4.34E-04	
700	4.29E-04	
701	3.64E-04	
702	2.44E-04	
703	1.38E-04	
704	8.33E-05	
705	-4.44E-05	
706	-1.59E-04	
707	-2.47E-04	
708	-2.93E-04	
709	-2.84E-04	
710	-2.05E-04	
