OLIS-3D-ASCII	SySl1071
375	8.27E-03
376	8.55E-03
377	8.83E-03
378	9.11E-03
379	9.38E-03
380	9.64E-03
381	9.88E-03
382	1.01E-02
383	1.04E-02
384	1.05E-02
385	1.06E-02
386	1.07E-02
387	1.08E-02
388	1.08E-02
389	1.09E-02
390	0.01095879
391	1.09E-02
392	1.10E-02
393	0.011096713
394	1.12E-02
395	1.14E-02
396	1.16E-02
397	1.18E-02
398	1.20E-02
399	1.22E-02
400	1.24E-02
401	1.26E-02
402	1.28E-02
403	1.31E-02
404	1.34E-02
405	1.37E-02
406	1.41E-02
407	1.44E-02
408	1.48E-02
409	1.52E-02
410	1.56E-02
411	1.60E-02
412	0.016384346
413	1.67E-02
414	1.70E-02
415	1.74E-02
416	1.76E-02
417	1.79E-02
418	0.018094348
419	1.82E-02
420	1.84E-02
421	1.85E-02
422	1.86E-02
423	1.87E-02
424	1.89E-02
425	1.90E-02
426	1.92E-02
427	1.93E-02
428	1.96E-02
429	1.98E-02
430	2.00E-02
431	2.03E-02
432	2.05E-02
433	2.07E-02
434	2.09E-02
435	2.10E-02
436	2.12E-02
437	2.13E-02
438	0.021276949
439	2.13E-02
440	2.11E-02
441	2.09E-02
442	0.020585839
443	2.02E-02
444	0.019691183
445	1.91E-02
446	1.85E-02
447	1.79E-02
448	1.72E-02
449	1.67E-02
450	1.61E-02
451	0.015551775
452	1.51E-02
453	1.47E-02
454	0.01429652
455	1.40E-02
456	1.37E-02
457	1.35E-02
458	0.013319062
459	1.32E-02
460	1.30E-02
461	1.29E-02
462	1.28E-02
463	1.26E-02
464	1.25E-02
465	1.23E-02
466	1.22E-02
467	1.20E-02
468	1.18E-02
469	1.16E-02
470	0.011424049
471	1.13E-02
472	1.11E-02
473	1.09E-02
474	1.08E-02
475	1.06E-02
476	1.05E-02
477	1.04E-02
478	1.03E-02
479	1.02E-02
480	0.010191491
481	0.010184147
482	1.02E-02
483	1.02E-02
484	1.02E-02
485	1.03E-02
486	1.04E-02
487	1.05E-02
488	1.06E-02
489	1.07E-02
490	1.08E-02
491	1.09E-02
492	1.10E-02
493	1.11E-02
494	1.12E-02
495	1.12E-02
496	1.13E-02
497	1.13E-02
498	1.13E-02
499	1.13E-02
500	1.12E-02
501	1.12E-02
502	1.11E-02
503	1.10E-02
504	1.09E-02
505	1.07E-02
506	1.06E-02
507	0.010398118
508	1.02E-02
509	1.00E-02
510	9.85E-03
511	9.64E-03
512	9.46E-03
513	9.33E-03
514	9.20E-03
515	9.08E-03
516	8.98E-03
517	8.90E-03
518	8.81E-03
519	8.71E-03
520	8.62E-03
521	8.56E-03
522	8.49E-03
523	8.43E-03
524	8.37E-03
525	8.35E-03
526	8.33E-03
527	8.34E-03
528	8.37E-03
529	8.39E-03
530	8.43E-03
531	8.47E-03
532	8.53E-03
533	8.58E-03
534	8.64E-03
535	8.71E-03
536	8.77E-03
537	8.86E-03
538	8.94E-03
539	9.04E-03
540	9.14E-03
541	9.25E-03
542	9.36E-03
543	9.47E-03
544	9.57E-03
545	9.69E-03
546	9.82E-03
547	9.94E-03
548	1.01E-02
549	1.02E-02
550	0.010275188
551	1.04E-02
552	1.05E-02
553	1.07E-02
554	1.08E-02
555	1.09E-02
556	1.10E-02
557	1.12E-02
558	1.13E-02
559	1.14E-02
560	1.15E-02
561	1.17E-02
562	1.18E-02
563	0.012004873
564	1.22E-02
565	1.23E-02
566	1.25E-02
567	1.26E-02
568	1.26E-02
569	1.25E-02
570	1.24E-02
571	1.22E-02
572	1.19E-02
573	1.15E-02
574	1.11E-02
575	1.06E-02
576	1.00E-02
577	9.43E-03
578	8.85E-03
579	8.30E-03
580	7.76E-03
581	7.30E-03
582	6.90E-03
583	6.53E-03
584	6.22E-03
585	5.95E-03
586	5.72E-03
587	5.52E-03
588	5.34E-03
589	5.17E-03
590	5.04E-03
591	4.95E-03
592	4.85E-03
593	4.80E-03
594	4.73E-03
595	4.68E-03
596	4.64E-03
597	4.62E-03
598	4.59E-03
599	4.57E-03
600	4.55E-03
601	4.53E-03
602	4.54E-03
603	4.57E-03
604	4.57E-03
605	4.59E-03
606	4.61E-03
607	4.64E-03
608	4.68E-03
609	4.73E-03
610	4.76E-03
611	4.80E-03
612	4.84E-03
613	4.88E-03
614	4.93E-03
615	5.00E-03
616	5.04E-03
617	5.09E-03
618	5.14E-03
619	5.20E-03
620	5.24E-03
621	5.31E-03
622	5.35E-03
623	5.40E-03
624	5.43E-03
625	5.46E-03
626	5.48E-03
627	5.48E-03
628	5.47E-03
629	5.47E-03
630	5.44E-03
631	5.42E-03
632	5.38E-03
633	5.37E-03
634	5.32E-03
635	5.28E-03
636	5.24E-03
637	5.20E-03
638	5.17E-03
639	5.11E-03
640	5.08E-03
641	5.06E-03
642	5.04E-03
643	5.01E-03
644	4.97E-03
645	4.96E-03
646	4.93E-03
647	4.92E-03
648	4.92E-03
649	4.95E-03
650	4.98E-03
651	5.04E-03
652	5.13E-03
653	5.28E-03
654	5.42E-03
655	5.58E-03
656	5.79E-03
657	6.09E-03
658	6.38E-03
659	6.75E-03
660	7.15E-03
661	7.60E-03
662	8.11E-03
663	8.67E-03
664	9.23E-03
665	9.79E-03
666	1.03E-02
667	0.010880379
668	1.14E-02
669	1.19E-02
670	1.24E-02
671	1.29E-02
672	0.013368599
673	1.39E-02
674	1.44E-02
675	1.49E-02
676	1.53E-02
677	1.57E-02
678	0.016138651
679	1.65E-02
680	1.67E-02
681	0.016748824
682	1.66E-02
683	1.63E-02
684	1.58E-02
685	1.52E-02
686	1.44E-02
687	0.013482301
688	1.26E-02
689	1.17E-02
690	1.08E-02
691	9.95E-03
692	9.09E-03
693	8.28E-03
694	7.52E-03
695	6.83E-03
696	6.19E-03
697	5.62E-03
698	5.12E-03
699	4.72E-03
700	4.38E-03
701	4.07E-03
702	3.77E-03
703	3.46E-03
704	3.07E-03
705	2.75E-03
706	2.50E-03
707	2.36E-03
708	2.34E-03
709	2.49E-03
710	2.83E-03
