OLIS-3D-ASCII	SySl1108					
545	1.27E-03					
546	1.29E-03					
547	1.32E-03					
548	1.35E-03					
549	1.37E-03					
550	1.41E-03					
551	1.44E-03					
552	1.48E-03					
553	1.50E-03					
554	1.50E-03					
555	1.50E-03					
556	1.50E-03					
557	1.51E-03					
558	1.52E-03					
559	1.54E-03					
560	1.55E-03					
561	1.57E-03					
562	1.59E-03					
563	1.61E-03					
564	1.63E-03					
565	1.64E-03					
566	1.65E-03					
567	1.65E-03					
568	1.64E-03					
569	1.65E-03					
570	1.65E-03					
571	1.62E-03					
572	1.58E-03					
573	1.52E-03					
574	1.44E-03					
575	1.37E-03					
576	1.27E-03					
577	1.17E-03					
578	1.07E-03					
579	9.54E-04					
580	8.73E-04					
581	8.05E-04					
582	7.28E-04					
583	6.57E-04					
584	5.90E-04					
585	5.44E-04					
586	5.05E-04					
587	4.68E-04					
588	4.32E-04					
589	4.07E-04					
590	3.97E-04					
591	3.76E-04					
592	3.75E-04					
593	3.65E-04					
594	3.61E-04					
595	3.58E-04					
596	3.46E-04					
597	3.40E-04					
598	3.35E-04					
599	3.30E-04					
600	3.19E-04					
601	3.35E-04					
602	3.42E-04					
603	3.25E-04					
604	3.29E-04					
605	3.32E-04					
606	3.26E-04					
607	3.24E-04					
608	3.25E-04					
609	3.23E-04					
610	3.26E-04					
611	3.14E-04					
612	3.11E-04					
613	3.31E-04					
614	3.30E-04					
615	3.31E-04					
616	3.45E-04					
617	3.48E-04					
618	3.43E-04					
619	3.52E-04					
620	3.59E-04					
621	3.75E-04					
622	3.81E-04					
623	3.72E-04					
624	3.97E-04					
625	4.00E-04					
626	4.06E-04					
627	4.20E-04					
628	4.35E-04					
629	4.37E-04					
630	4.25E-04					
631	4.25E-04					
632	4.09E-04					
633	4.18E-04					
634	4.05E-04					
635	3.96E-04					
636	3.99E-04					
637	3.79E-04					
638	3.59E-04					
639	3.46E-04					
640	3.27E-04					
641	3.20E-04					
642	2.97E-04					
643	2.89E-04					
644	2.70E-04					
645	2.84E-04					
646	2.96E-04					
647	3.19E-04					
648	3.29E-04					
649	3.44E-04					
650	3.44E-04					
651	3.54E-04					
652	3.71E-04					
653	3.78E-04					
654	3.85E-04					
655	3.99E-04					
656	4.22E-04					
657	4.61E-04					
658	4.93E-04					
659	5.24E-04					
660	5.42E-04					
661	5.85E-04					
662	6.21E-04					
663	6.69E-04					
664	7.20E-04					
665	7.32E-04					
666	7.76E-04					
667	8.23E-04					
668	8.67E-04					
669	9.04E-04					
670	9.43E-04					
671	9.91E-04					
672	1.01E-03					
673	1.05E-03					
674	1.07E-03					
675	1.12E-03					
676	1.17E-03					
677	1.20E-03					
678	1.25E-03					
679	1.25E-03					
680	1.27E-03					
681	1.24E-03					
682	1.22E-03					
683	1.20E-03					
684	1.14E-03					
685	1.09E-03					
686	1.03E-03					
687	9.69E-04					
688	9.23E-04					
689	8.28E-04					
690	7.47E-04					
691	6.33E-04					
692	5.82E-04					
693	4.57E-04					
694	3.62E-04					
695	2.65E-04					
696	1.73E-04					
697	1.43E-04					
698	1.15E-04					
699	7.30E-05					
700	5.26E-05					
701	-7.98E-05					
702	-9.95E-05					
703	-1.83E-04					
704	-1.41E-04					
705	-1.95E-04					
706	-2.51E-04					
707	-3.06E-04					
708	-3.57E-04					
709	-3.99E-04					
710	-4.30E-04					
