OLIS-3D-ASCII	SySl1113
375	1.52E-03
376	1.52E-03
377	1.54E-03
378	1.57E-03
379	1.61E-03
380	1.64E-03
381	1.68E-03
382	1.67E-03
383	1.72E-03
384	1.68E-03
385	1.67E-03
386	1.69E-03
387	1.70E-03
388	1.74E-03
389	1.75E-03
390	1.75E-03
391	1.78E-03
392	1.80E-03
393	1.84E-03
394	1.83E-03
395	1.85E-03
396	1.83E-03
397	1.87E-03
398	1.87E-03
399	1.86E-03
400	1.86E-03
401	1.87E-03
402	1.89E-03
403	1.90E-03
404	1.92E-03
405	1.97E-03
406	2.01E-03
407	2.04E-03
408	2.09E-03
409	2.14E-03
410	2.20E-03
411	2.21E-03
412	2.26E-03
413	2.33E-03
414	2.39E-03
415	2.42E-03
416	2.47E-03
417	2.49E-03
418	2.50E-03
419	2.50E-03
420	2.52E-03
421	2.53E-03
422	0.002525197
423	2.54E-03
424	2.58E-03
425	2.61E-03
426	2.62E-03
427	2.63E-03
428	2.66E-03
429	2.66E-03
430	2.68E-03
431	2.73E-03
432	2.75E-03
433	2.76E-03
434	2.77E-03
435	2.81E-03
436	2.81E-03
437	2.80E-03
438	0.002785928
439	2.77E-03
440	2.74E-03
441	2.69E-03
442	2.65E-03
443	2.60E-03
444	2.53E-03
445	2.46E-03
446	2.39E-03
447	2.32E-03
448	2.22E-03
449	2.14E-03
450	2.06E-03
451	1.98E-03
452	1.90E-03
453	1.82E-03
454	1.77E-03
455	1.73E-03
456	1.70E-03
457	1.67E-03
458	1.65E-03
459	1.64E-03
460	1.61E-03
461	1.59E-03
462	1.56E-03
463	1.53E-03
464	1.50E-03
465	1.48E-03
466	1.46E-03
467	1.45E-03
468	1.43E-03
469	1.40E-03
470	1.38E-03
471	1.35E-03
472	1.31E-03
473	1.29E-03
474	1.27E-03
475	1.25E-03
476	1.23E-03
477	1.22E-03
478	1.20E-03
479	1.20E-03
480	1.20E-03
481	1.19E-03
482	1.18E-03
483	1.17E-03
484	1.17E-03
485	1.18E-03
486	1.18E-03
487	1.18E-03
488	1.18E-03
489	1.18E-03
490	1.18E-03
491	1.18E-03
492	0.00117875
493	1.17E-03
494	1.18E-03
495	1.18E-03
496	1.20E-03
497	1.21E-03
498	1.21E-03
499	1.21E-03
500	1.21E-03
501	1.18E-03
502	1.16E-03
503	1.14E-03
504	1.11E-03
505	1.09E-03
506	1.07E-03
507	1.04E-03
508	1.03E-03
509	1.00E-03
510	9.75E-04
511	9.53E-04
512	9.12E-04
513	8.80E-04
514	8.55E-04
515	8.21E-04
516	7.94E-04
517	7.66E-04
518	7.38E-04
519	7.06E-04
520	6.68E-04
521	6.37E-04
522	6.09E-04
523	5.67E-04
524	5.28E-04
525	5.06E-04
526	4.90E-04
527	4.78E-04
528	4.73E-04
529	4.64E-04
530	4.69E-04
531	4.61E-04
532	4.51E-04
533	4.55E-04
534	4.43E-04
535	4.29E-04
536	4.29E-04
537	4.28E-04
538	4.32E-04
539	4.30E-04
540	4.42E-04
541	4.52E-04
542	4.56E-04
543	4.57E-04
544	4.67E-04
545	4.67E-04
546	4.72E-04
547	4.76E-04
548	4.86E-04
549	4.98E-04
550	4.93E-04
551	4.97E-04
552	5.08E-04
553	5.21E-04
554	5.23E-04
555	5.37E-04
556	5.62E-04
557	5.72E-04
558	6.04E-04
559	6.26E-04
560	6.50E-04
561	6.74E-04
562	6.84E-04
563	7.00E-04
564	7.12E-04
565	7.37E-04
566	7.39E-04
567	7.63E-04
568	7.73E-04
569	7.91E-04
570	8.17E-04
571	8.42E-04
572	8.62E-04
573	8.88E-04
574	9.06E-04
575	9.27E-04
576	9.55E-04
577	9.75E-04
578	9.85E-04
579	1.01E-03
580	1.01E-03
581	1.04E-03
582	1.07E-03
583	1.11E-03
584	1.13E-03
585	1.15E-03
586	1.18E-03
587	1.20E-03
588	1.22E-03
589	1.23E-03
590	1.26E-03
591	1.27E-03
592	1.29E-03
593	1.32E-03
594	1.34E-03
595	1.36E-03
596	1.37E-03
597	1.38E-03
598	1.41E-03
599	1.42E-03
600	1.44E-03
601	1.47E-03
602	1.50E-03
603	1.53E-03
604	1.55E-03
605	1.59E-03
606	1.63E-03
607	1.67E-03
608	1.71E-03
609	1.76E-03
610	1.80E-03
611	1.85E-03
612	1.89E-03
613	1.92E-03
614	1.96E-03
615	1.99E-03
616	2.02E-03
617	2.08E-03
618	2.09E-03
619	2.14E-03
620	2.17E-03
621	2.20E-03
622	2.23E-03
623	2.25E-03
624	2.25E-03
625	2.26E-03
626	2.26E-03
627	2.25E-03
628	2.26E-03
629	2.26E-03
630	2.24E-03
631	2.24E-03
632	2.22E-03
633	2.22E-03
634	2.21E-03
635	2.19E-03
636	2.15E-03
637	2.13E-03
638	2.11E-03
639	2.09E-03
640	2.06E-03
641	2.02E-03
642	1.98E-03
643	1.92E-03
644	1.86E-03
645	1.80E-03
646	1.72E-03
647	1.63E-03
648	1.53E-03
649	1.48E-03
650	1.42E-03
651	1.38E-03
652	1.35E-03
653	1.32E-03
654	1.31E-03
655	1.31E-03
656	1.32E-03
657	0.001326712
658	1.32E-03
659	1.31E-03
660	1.32E-03
661	1.34E-03
662	1.38E-03
663	1.44E-03
664	1.49E-03
665	1.52E-03
666	1.59E-03
667	1.67E-03
668	1.74E-03
669	1.80E-03
670	1.87E-03
671	1.94E-03
672	2.00E-03
673	2.08E-03
674	2.18E-03
675	2.25E-03
676	2.30E-03
677	2.35E-03
678	2.44E-03
679	2.49E-03
680	2.51E-03
681	2.50E-03
682	2.44E-03
683	2.35E-03
684	2.25E-03
685	2.15E-03
686	2.02E-03
687	1.89E-03
688	1.74E-03
689	1.60E-03
690	1.48E-03
691	1.34E-03
692	1.23E-03
693	1.10E-03
694	9.65E-04
695	8.35E-04
696	7.52E-04
697	7.33E-04
698	6.28E-04
699	5.80E-04
700	6.15E-04
701	5.52E-04
702	4.41E-04
703	3.82E-04
704	3.83E-04
705	3.19E-04
706	2.55E-04
707	1.97E-04
708	1.49E-04
709	1.15E-04
710	1.00E-04
