OLIS-3D-ASCII	SySl1221				
375	8.15E-05				
376	1.89E-04				
377	2.76E-04				
378	3.44E-04				
379	3.95E-04				
380	4.29E-04				
381	4.48E-04				
382	4.17E-04				
383	4.80E-04				
384	4.16E-04				
385	3.42E-04				
386	2.58E-04				
387	3.09E-04				
388	2.25E-04				
389	1.89E-04				
390	1.84E-04				
391	2.00E-04				
392	2.37E-04				
393	3.27E-04				
394	3.37E-04				
395	3.58E-04				
396	3.66E-04				
397	3.53E-04				
398	3.27E-04				
399	3.13E-04				
400	2.90E-04				
401	3.49E-04				
402	3.56E-04				
403	3.71E-04				
404	3.86E-04				
405	3.74E-04				
406	3.72E-04				
407	3.58E-04				
408	3.68E-04				
409	3.62E-04				
410	3.53E-04				
411	3.14E-04				
412	3.23E-04				
413	3.28E-04				
414	2.84E-04				
415	2.80E-04				
416	2.65E-04				
417	2.51E-04				
418	2.40E-04				
419	2.45E-04				
420	2.76E-04				
421	2.63E-04				
422	2.79E-04				
423	2.83E-04				
424	2.97E-04				
425	3.00E-04				
426	3.03E-04				
427	3.20E-04				
428	3.23E-04				
429	3.13E-04				
430	3.23E-04				
431	3.38E-04				
432	3.21E-04				
433	2.99E-04				
434	2.95E-04				
435	2.79E-04				
436	2.68E-04				
437	2.62E-04				
438	2.46E-04				
439	2.30E-04				
440	2.18E-04				
441	2.16E-04				
442	2.44E-04				
443	2.40E-04				
444	2.36E-04				
445	2.50E-04				
446	2.50E-04				
447	2.52E-04				
448	2.57E-04				
449	2.48E-04				
450	2.17E-04				
451	1.97E-04				
452	1.85E-04				
453	1.97E-04				
454	1.92E-04				
455	1.82E-04				
456	1.85E-04				
457	1.74E-04				
458	1.68E-04				
459	1.63E-04				
460	1.67E-04				
461	1.51E-04				
462	1.46E-04				
463	1.48E-04				
464	1.49E-04				
465	1.64E-04				
466	1.56E-04				
467	1.75E-04				
468	1.77E-04				
469	1.65E-04				
470	1.60E-04				
471	1.60E-04				
472	1.66E-04				
473	1.60E-04				
474	1.72E-04				
475	1.65E-04				
476	1.61E-04				
477	1.68E-04				
478	1.63E-04				
479	1.64E-04				
480	1.51E-04				
481	1.49E-04				
482	1.50E-04				
483	1.59E-04				
484	1.63E-04				
485	1.65E-04				
486	1.71E-04				
487	1.70E-04				
488	1.60E-04				
489	1.53E-04				
490	1.44E-04				
491	1.43E-04				
492	1.55E-04				
493	1.62E-04				
494	1.72E-04				
495	1.89E-04				
496	1.89E-04				
497	1.91E-04				
498	1.86E-04				
499	1.68E-04				
500	1.40E-04				
501	1.27E-04				
502	1.14E-04				
503	1.24E-04				
504	1.36E-04				
505	1.31E-04				
506	1.34E-04				
507	1.43E-04				
508	1.38E-04				
509	1.41E-04				
510	1.29E-04				
511	1.11E-04				
512	1.18E-04				
513	1.19E-04				
514	1.40E-04				
515	1.53E-04				
516	1.70E-04				
517	1.64E-04				
518	1.51E-04				
519	1.52E-04				
520	1.42E-04				
521	1.30E-04				
522	1.13E-04				
523	1.03E-04				
524	1.10E-04				
525	1.10E-04				
526	1.14E-04				
527	1.13E-04				
528	1.24E-04				
529	1.16E-04				
530	1.23E-04				
531	1.26E-04				
532	1.14E-04				
533	1.16E-04				
534	1.14E-04				
535	1.18E-04				
536	1.36E-04				
537	1.37E-04				
538	1.31E-04				
539	1.44E-04				
540	1.47E-04				
541	1.40E-04				
542	1.36E-04				
543	1.18E-04				
544	1.23E-04				
545	1.16E-04				
546	1.16E-04				
547	1.18E-04				
548	1.32E-04				
549	1.29E-04				
550	1.32E-04				
551	1.38E-04				
552	1.41E-04				
553	1.40E-04				
554	1.39E-04				
555	1.29E-04				
556	1.32E-04				
557	1.15E-04				
558	1.15E-04				
559	1.02E-04				
560	1.09E-04				
561	1.09E-04				
562	1.09E-04				
563	1.14E-04				
564	1.23E-04				
565	1.36E-04				
566	1.39E-04				
567	1.28E-04				
568	1.39E-04				
569	1.38E-04				
570	1.35E-04				
571	1.19E-04				
572	1.30E-04				
573	1.14E-04				
574	1.03E-04				
575	8.54E-05				
576	7.32E-05				
577	6.23E-05				
578	5.27E-05				
579	3.92E-05				
580	4.25E-05				
581	3.81E-05				
582	3.18E-05				
583	2.77E-05				
584	3.34E-05				
585	3.23E-05				
586	3.97E-05				
587	4.42E-05				
588	4.41E-05				
589	3.01E-05				
590	3.19E-05				
591	2.15E-05				
592	2.20E-05				
593	1.46E-05				
594	1.15E-06				
595	9.84E-06				
596	1.10E-05				
597	2.14E-05				
598	2.31E-05				
599	2.90E-05				
600	2.37E-05				
601	1.76E-05				
602	2.73E-05				
603	2.59E-05				
604	2.55E-05				
605	2.22E-05				
606	2.16E-05				
607	2.52E-05				
608	2.61E-05				
609	2.39E-05				
610	2.86E-05				
611	3.39E-05				
612	3.90E-05				
613	3.79E-05				
614	4.30E-05				
615	4.54E-05				
616	4.46E-05				
617	4.70E-05				
618	3.05E-05				
619	3.09E-05				
620	3.53E-05				
621	3.48E-05				
622	4.18E-05				
623	2.96E-05				
624	3.19E-05				
625	2.94E-05				
626	2.81E-05				
627	4.71E-05				
628	3.26E-05				
629	2.32E-05				
630	9.18E-06				
631	1.26E-05				
632	8.32E-06				
633	1.73E-05				
634	1.18E-05				
635	3.50E-06				
636	1.65E-05				
637	2.75E-05				
638	4.49E-05				
639	5.93E-05				
640	4.85E-05				
641	6.21E-05				
642	4.26E-05				
643	3.42E-05				
644	2.81E-05				
645	2.43E-05				
646	2.14E-05				
647	3.14E-05				
648	3.57E-05				
649	3.37E-05				
650	4.98E-05				
651	4.73E-05				
652	6.19E-05				
653	5.14E-05				
654	2.65E-05				
655	2.96E-05				
656	2.29E-06				
657	-6.70E-08				
658	4.58E-06				
659	8.72E-06				
660	1.82E-05				
661	3.68E-05				
662	5.25E-05				
663	5.04E-05				
664	5.18E-05				
665	4.29E-05				
666	4.44E-05				
667	3.84E-05				
