OLIS-3D-ASCII	SySl1322	
375	3.19E-03	
376	3.26E-03	
377	3.31E-03	
378	3.32E-03	
379	3.32E-03	
380	3.31E-03	
381	3.28E-03	
382	3.33E-03	
383	3.30E-03	
384	3.18E-03	
385	3.13E-03	
386	0.003160654	
387	3.07E-03	
388	3.02E-03	
389	2.96E-03	
390	2.95E-03	
391	2.92E-03	
392	2.88E-03	
393	2.93E-03	
394	3.00E-03	
395	3.03E-03	
396	3.00E-03	
397	2.99E-03	
398	3.04E-03	
399	3.03E-03	
400	3.03E-03	
401	3.03E-03	
402	3.05E-03	
403	3.06E-03	
404	3.09E-03	
405	3.12E-03	
406	3.16E-03	
407	3.18E-03	
408	3.20E-03	
409	3.28E-03	
410	3.38E-03	
411	3.47E-03	
412	3.59E-03	
413	3.66E-03	
414	3.73E-03	
415	3.77E-03	
416	3.82E-03	
417	3.82E-03	
418	3.83E-03	
419	3.82E-03	
420	3.80E-03	
421	3.80E-03	
422	3.82E-03	
423	3.85E-03	
424	3.89E-03	
425	3.91E-03	
426	3.94E-03	
427	3.98E-03	
428	4.05E-03	
429	4.09E-03	
430	4.12E-03	
431	4.14E-03	
432	4.14E-03	
433	4.16E-03	
434	4.17E-03	
435	4.17E-03	
436	4.18E-03	
437	4.19E-03	
438	4.17E-03	
439	0.004183053	
440	4.17E-03	
441	4.13E-03	
442	4.08E-03	
443	4.01E-03	
444	3.93E-03	
445	3.82E-03	
446	3.71E-03	
447	3.61E-03	
448	3.51E-03	
449	3.43E-03	
450	3.35E-03	
451	3.29E-03	
452	3.23E-03	
453	3.17E-03	
454	3.12E-03	
455	3.06E-03	
456	3.02E-03	
457	2.97E-03	
458	2.93E-03	
459	2.88E-03	
460	2.82E-03	
461	2.78E-03	
462	2.74E-03	
463	2.71E-03	
464	2.67E-03	
465	2.63E-03	
466	2.59E-03	
467	2.53E-03	
468	2.49E-03	
469	2.46E-03	
470	2.42E-03	
471	2.37E-03	
472	2.34E-03	
473	2.31E-03	
474	2.28E-03	
475	2.24E-03	
476	2.21E-03	
477	2.21E-03	
478	2.18E-03	
479	2.16E-03	
480	2.16E-03	
481	2.17E-03	
482	2.16E-03	
483	2.16E-03	
484	2.18E-03	
485	2.17E-03	
486	2.16E-03	
487	2.15E-03	
488	2.14E-03	
489	2.14E-03	
490	2.12E-03	
491	2.11E-03	
492	2.10E-03	
493	2.08E-03	
494	2.05E-03	
495	2.02E-03	
496	1.98E-03	
497	1.94E-03	
498	1.90E-03	
499	1.85E-03	
500	1.80E-03	
501	1.74E-03	
502	1.68E-03	
503	1.63E-03	
504	1.56E-03	
505	1.50E-03	
506	1.44E-03	
507	1.39E-03	
508	1.35E-03	
509	1.30E-03	
510	1.27E-03	
511	1.24E-03	
512	1.21E-03	
513	1.18E-03	
514	1.15E-03	
515	1.11E-03	
516	1.06E-03	
517	1.01E-03	
518	9.70E-04	
519	9.25E-04	
520	8.94E-04	
521	8.33E-04	
522	7.87E-04	
523	7.46E-04	
524	7.06E-04	
525	6.67E-04	
526	6.05E-04	
527	5.46E-04	
528	4.74E-04	
529	4.18E-04	
530	3.62E-04	
531	3.03E-04	
532	2.42E-04	
533	1.70E-04	
534	1.00E-04	
535	4.46E-05	
536	-1.07E-05	
537	-6.25E-05	
538	-1.08E-04	
539	-1.39E-04	
540	-1.91E-04	
541	-2.19E-04	
542	-2.61E-04	
543	-2.81E-04	
