OLIS-3D-ASCII	SySl1108					
375	2.67E-03					
376	2.37E-03					
377	2.16E-03					
378	2.03E-03					
379	1.96E-03					
380	1.95E-03					
381	1.97E-03					
382	2.14E-03					
383	2.10E-03					
384	2.15E-03					
385	2.17E-03					
386	2.13E-03					
387	2.11E-03					
388	2.13E-03					
389	2.06E-03					
390	2.02E-03					
391	1.99E-03					
392	1.98E-03					
393	2.03E-03					
394	2.08E-03					
395	2.07E-03					
396	2.11E-03					
397	2.11E-03					
398	2.15E-03					
399	2.13E-03					
400	2.11E-03					
401	2.16E-03					
402	2.20E-03					
403	2.24E-03					
404	2.27E-03					
405	2.31E-03					
406	2.34E-03					
407	2.36E-03					
408	2.41E-03					
409	2.44E-03					
410	2.50E-03					
411	2.54E-03					
412	2.61E-03					
413	2.67E-03					
414	2.75E-03					
415	2.79E-03					
416	2.84E-03					
417	2.86E-03					
418	2.86E-03					
419	2.86E-03					
420	2.84E-03					
421	2.82E-03					
422	2.84E-03					
423	2.87E-03					
424	2.88E-03					
425	2.90E-03					
426	2.94E-03					
427	2.95E-03					
428	2.99E-03					
429	3.03E-03					
430	3.05E-03					
431	3.10E-03					
432	3.13E-03					
433	3.14E-03					
434	3.17E-03					
435	3.19E-03					
436	3.17E-03					
437	3.16E-03					
438	3.13E-03					
439	3.11E-03					
440	3.08E-03					
441	3.06E-03					
442	3.00E-03					
443	2.96E-03					
444	2.89E-03					
445	2.80E-03					
446	2.72E-03					
447	2.63E-03					
448	2.54E-03					
449	2.45E-03					
450	2.37E-03					
451	2.29E-03					
452	2.24E-03					
453	2.19E-03					
454	2.15E-03					
455	2.11E-03					
456	2.08E-03					
457	2.06E-03					
458	2.03E-03					
459	2.01E-03					
460	1.98E-03					
461	1.95E-03					
462	1.93E-03					
463	1.91E-03					
464	1.92E-03					
465	1.91E-03					
466	1.88E-03					
467	1.85E-03					
468	1.83E-03					
469	1.80E-03					
470	1.76E-03					
471	1.72E-03					
472	1.68E-03					
473	1.65E-03					
474	1.61E-03					
475	1.60E-03					
476	1.58E-03					
477	1.55E-03					
478	1.53E-03					
479	1.52E-03					
480	1.53E-03					
481	1.52E-03					
482	1.52E-03					
483	1.53E-03					
484	1.54E-03					
485	1.55E-03					
486	1.56E-03					
487	1.57E-03					
488	1.58E-03					
489	1.59E-03					
490	1.61E-03					
491	1.63E-03					
492	1.66E-03					
493	1.67E-03					
494	1.68E-03					
495	1.71E-03					
496	1.71E-03					
497	1.72E-03					
498	1.72E-03					
499	1.72E-03					
500	1.71E-03					
501	1.69E-03					
502	1.69E-03					
503	1.68E-03					
504	1.67E-03					
505	1.65E-03					
506	1.63E-03					
507	1.63E-03					
508	1.60E-03					
509	1.60E-03					
510	1.59E-03					
511	1.59E-03					
512	1.57E-03					
513	1.57E-03					
514	1.56E-03					
515	1.54E-03					
516	1.52E-03					
517	0.001509551					
518	1.50E-03					
519	1.49E-03					
520	1.47E-03					
521	1.46E-03					
522	1.46E-03					
523	1.47E-03					
524	1.48E-03					
525	1.50E-03					
526	1.50E-03					
527	1.50E-03					
528	1.52E-03					
529	1.55E-03					
530	1.56E-03					
531	1.58E-03					
532	1.59E-03					
533	1.61E-03					
534	1.63E-03					
535	1.65E-03					
536	1.67E-03					
537	1.68E-03					
538	1.69E-03					
539	1.70E-03					
540	1.71E-03					
541	1.72E-03					
542	1.72E-03					
543	1.74E-03					
544	1.75E-03					
545	1.78E-03					
546	1.81E-03					
547	1.84E-03					
548	1.86E-03					
549	1.90E-03					
550	1.91E-03					
551	1.92E-03					
552	1.94E-03					
553	1.96E-03					
554	1.97E-03					
555	1.99E-03					
556	2.01E-03					
557	2.04E-03					
558	2.06E-03					
559	2.09E-03					
560	2.10E-03					
561	2.13E-03					
562	2.16E-03					
563	2.19E-03					
564	2.21E-03					
565	2.24E-03					
566	2.26E-03					
567	2.26E-03					
568	2.26E-03					
569	2.25E-03					
570	2.23E-03					
571	2.18E-03					
572	2.13E-03					
573	2.06E-03					
574	1.97E-03					
575	1.86E-03					
576	1.74E-03					
577	1.62E-03					
578	1.50E-03					
579	1.38E-03					
580	1.28E-03					
581	1.19E-03					
582	1.11E-03					
583	1.03E-03					
584	9.85E-04					
585	9.37E-04					
586	8.86E-04					
587	8.60E-04					
588	8.19E-04					
589	7.93E-04					
590	7.64E-04					
591	7.32E-04					
592	7.14E-04					
593	6.87E-04					
594	6.62E-04					
595	6.41E-04					
596	6.29E-04					
597	6.24E-04					
598	6.15E-04					
599	6.12E-04					
600	6.06E-04					
601	6.05E-04					
602	6.04E-04					
603	5.95E-04					
604	5.98E-04					
605	6.05E-04					
606	6.15E-04					
607	6.30E-04					
608	6.44E-04					
609	6.68E-04					
610	6.74E-04					
611	6.78E-04					
612	6.95E-04					
613	6.90E-04					
614	6.95E-04					
615	6.86E-04					
616	6.88E-04					
617	6.98E-04					
618	7.11E-04					
619	7.14E-04					
620	7.24E-04					
621	7.40E-04					
622	7.45E-04					
623	7.46E-04					
624	7.49E-04					
625	7.46E-04					
626	7.56E-04					
627	7.44E-04					
628	7.35E-04					
629	7.42E-04					
630	7.29E-04					
631	7.13E-04					
632	7.22E-04					
633	7.15E-04					
634	7.04E-04					
635	6.96E-04					
636	6.90E-04					
637	6.89E-04					
638	6.73E-04					
639	6.61E-04					
640	6.69E-04					
641	6.82E-04					
642	6.89E-04					
643	6.90E-04					
644	7.01E-04					
645	6.90E-04					
646	6.73E-04					
647	6.83E-04					
648	6.79E-04					
649	6.63E-04					
650	6.49E-04					
651	6.73E-04					
652	6.93E-04					
653	7.21E-04					
654	7.55E-04					
655	7.71E-04					
656	8.17E-04					
657	8.53E-04					
658	9.05E-04					
659	9.75E-04					
660	1.03E-03					
661	1.08E-03					
662	1.14E-03					
663	1.20E-03					
664	1.27E-03					
665	1.35E-03					
666	1.40E-03					
667	1.46E-03					
668	1.53E-03					
669	1.62E-03					
670	1.69E-03					
671	1.77E-03					
672	1.82E-03					
673	1.87E-03					
674	1.95E-03					
675	2.00E-03					
676	2.07E-03					
677	2.13E-03					
678	2.16E-03					
679	2.20E-03					
680	2.24E-03					
681	2.27E-03					
682	2.24E-03					
683	0.002194323					
684	2.13E-03					
685	2.05E-03					
686	1.98E-03					
687	1.85E-03					
688	1.73E-03					
689	1.59E-03					
690	1.48E-03					
691	1.40E-03					
692	1.33E-03					
693	1.25E-03					
694	1.12E-03					
695	1.03E-03					
696	9.51E-04					
697	8.49E-04					
698	7.69E-04					
699	6.84E-04					
700	5.66E-04					
701	4.74E-04					
702	4.77E-04					
703	4.67E-04					
704	4.27E-04					
705	4.05E-04					
706	4.09E-04					
707	4.47E-04					
708	5.28E-04					
709	6.61E-04					
710	8.55E-04					
