OLIS-3D-ASCII	SySl1287		
375	3.53E-03		
376	3.79E-03		
377	4.03E-03		
378	4.25E-03		
379	4.44E-03		
380	4.61E-03		
381	4.76E-03		
382	4.82E-03		
383	4.90E-03		
384	5.00E-03		
385	5.03E-03		
386	5.07E-03		
387	5.19E-03		
388	5.21E-03		
389	5.28E-03		
390	5.38E-03		
391	5.40E-03		
392	5.42E-03		
393	5.44E-03		
394	5.46E-03		
395	5.53E-03		
396	5.58E-03		
397	5.65E-03		
398	5.72E-03		
399	5.83E-03		
400	5.90E-03		
401	6.05E-03		
402	6.23E-03		
403	6.35E-03		
404	6.50E-03		
405	6.66E-03		
406	6.85E-03		
407	7.04E-03		
408	7.24E-03		
409	7.43E-03		
410	7.61E-03		
411	7.80E-03		
412	7.97E-03		
413	8.15E-03		
414	8.34E-03		
415	8.53E-03		
416	8.67E-03		
417	8.75E-03		
418	8.86E-03		
419	8.96E-03		
420	9.04E-03		
421	9.10E-03		
422	9.17E-03		
423	9.19E-03		
424	9.22E-03		
425	9.25E-03		
426	9.28E-03		
427	9.36E-03		
428	9.42E-03		
429	9.49E-03		
430	9.61E-03		
431	9.75E-03		
432	9.88E-03		
433	1.00E-02		
434	1.01E-02		
435	1.02E-02		
436	1.03E-02		
437	1.03E-02		
438	1.03E-02		
439	1.02E-02		
440	1.01E-02		
441	9.98E-03		
442	9.81E-03		
443	9.59E-03		
444	9.34E-03		
445	9.07E-03		
446	8.73E-03		
447	8.39E-03		
448	8.03E-03		
449	7.67E-03		
450	7.35E-03		
451	7.01E-03		
452	0.006704179		
453	6.44E-03		
454	6.22E-03		
455	6.02E-03		
456	5.87E-03		
457	5.73E-03		
458	5.63E-03		
459	5.52E-03		
460	5.44E-03		
461	5.37E-03		
462	5.31E-03		
463	5.24E-03		
464	5.19E-03		
465	5.13E-03		
466	5.07E-03		
467	4.99E-03		
468	4.91E-03		
469	4.84E-03		
470	4.77E-03		
471	4.67E-03		
472	4.58E-03		
473	4.49E-03		
474	4.41E-03		
475	4.34E-03		
476	4.27E-03		
477	4.22E-03		
478	4.18E-03		
479	4.14E-03		
480	4.12E-03		
481	4.12E-03		
482	4.08E-03		
483	4.06E-03		
484	4.05E-03		
485	4.05E-03		
486	4.06E-03		
487	4.07E-03		
488	4.10E-03		
489	4.14E-03		
490	4.18E-03		
491	4.23E-03		
492	4.26E-03		
493	4.29E-03		
494	4.31E-03		
495	4.34E-03		
496	4.36E-03		
497	4.34E-03		
498	4.34E-03		
499	4.33E-03		
500	4.31E-03		
501	4.27E-03		
502	4.21E-03		
503	4.16E-03		
504	4.09E-03		
505	4.01E-03		
506	3.93E-03		
507	3.83E-03		
508	3.73E-03		
509	3.61E-03		
510	3.51E-03		
511	3.41E-03		
512	3.29E-03		
513	3.16E-03		
514	3.05E-03		
515	2.94E-03		
516	2.83E-03		
517	2.71E-03		
518	2.60E-03		
519	2.46E-03		
520	2.35E-03		
521	2.23E-03		
522	2.15E-03		
523	2.06E-03		
524	1.98E-03		
525	1.91E-03		
526	1.86E-03		
527	1.81E-03		
528	1.78E-03		
529	1.74E-03		
530	1.72E-03		
531	1.68E-03		
532	1.67E-03		
533	1.65E-03		
534	1.65E-03		
535	1.65E-03		
536	1.65E-03		
537	1.67E-03		
538	1.69E-03		
539	1.70E-03		
540	1.72E-03		
541	1.73E-03		
542	1.76E-03		
543	1.79E-03		
544	1.83E-03		
545	1.87E-03		
546	1.94E-03		
547	2.01E-03		
548	2.06E-03		
549	2.12E-03		
550	2.17E-03		
551	2.22E-03		
552	2.26E-03		
553	2.32E-03		
554	2.37E-03		
555	2.43E-03		
556	2.50E-03		
557	2.56E-03		
558	2.64E-03		
559	2.71E-03		
560	2.77E-03		
561	2.85E-03		
562	2.91E-03		
563	3.00E-03		
564	3.08E-03		
565	3.15E-03		
566	3.23E-03		
567	3.31E-03		
568	3.40E-03		
569	3.49E-03		
570	3.59E-03		
571	3.70E-03		
572	3.81E-03		
573	3.91E-03		
574	3.99E-03		
575	4.10E-03		
576	4.19E-03		
577	4.26E-03		
578	4.35E-03		
579	4.42E-03		
580	4.50E-03		
581	4.59E-03		
582	4.68E-03		
583	4.78E-03		
584	4.87E-03		
585	4.96E-03		
586	5.03E-03		
587	5.13E-03		
588	5.21E-03		
589	5.28E-03		
590	5.36E-03		
591	5.42E-03		
592	5.50E-03		
593	5.59E-03		
594	5.65E-03		
595	5.74E-03		
596	5.83E-03		
597	5.93E-03		
598	6.02E-03		
599	6.13E-03		
600	6.24E-03		
601	6.35E-03		
602	6.49E-03		
603	6.63E-03		
604	6.77E-03		
605	6.92E-03		
606	7.07E-03		
607	7.24E-03		
608	0.007396437		
609	7.56E-03		
610	7.72E-03		
611	7.86E-03		
612	8.01E-03		
613	8.15E-03		
614	8.30E-03		
615	8.45E-03		
616	8.58E-03		
617	8.73E-03		
618	8.88E-03		
619	9.01E-03		
620	9.12E-03		
621	9.23E-03		
622	9.30E-03		
623	9.35E-03		
624	9.40E-03		
625	9.42E-03		
626	9.45E-03		
627	9.46E-03		
628	9.45E-03		
629	9.44E-03		
630	9.42E-03		
631	9.40E-03		
632	9.38E-03		
633	9.36E-03		
634	9.33E-03		
635	9.30E-03		
636	9.26E-03		
637	9.21E-03		
638	9.14E-03		
639	9.04E-03		
640	8.91E-03		
641	8.73E-03		
642	8.54E-03		
643	8.31E-03		
644	8.05E-03		
645	7.78E-03		
646	7.48E-03		
647	7.21E-03		
648	6.94E-03		
649	6.69E-03		
650	6.44E-03		
651	6.21E-03		
652	6.01E-03		
653	5.85E-03		
654	5.72E-03		
655	5.60E-03		
656	5.54E-03		
657	5.51E-03		
658	5.53E-03		
659	5.60E-03		
660	5.74E-03		
661	5.90E-03		
662	6.11E-03		
663	6.34E-03		
664	6.62E-03		
665	6.90E-03		
666	7.23E-03		
667	7.55E-03		
668	7.86E-03		
669	8.12E-03		
670	8.37E-03		
671	8.62E-03		
672	8.91E-03		
673	9.17E-03		
674	9.45E-03		
675	9.70E-03		
676	9.97E-03		
677	1.03E-02		
678	1.06E-02		
679	1.08E-02		
680	1.09E-02		
681	1.09E-02		
682	1.08E-02		
683	1.06E-02		
684	1.04E-02		
685	1.00E-02		
686	9.56E-03		
687	9.02E-03		
688	8.48E-03		
689	7.93E-03		
690	7.35E-03		
691	6.81E-03		
692	6.24E-03		
693	5.72E-03		
694	5.28E-03		
695	4.84E-03		
696	4.52E-03		
697	4.13E-03		
698	3.81E-03		
699	3.59E-03		
700	3.35E-03		
701	3.16E-03		
702	3.11E-03		
703	2.99E-03		
704	2.92E-03		
705	2.87E-03		
706	2.82E-03		
707	2.78E-03		
708	2.73E-03		
709	2.67E-03		
710	2.59E-03		
