OLIS-3D-ASCII	SySl1019		
375	1.37E-02		
376	1.41E-02		
377	1.45E-02		
378	1.49E-02		
379	1.53E-02		
380	1.56E-02		
381	1.59E-02		
382	1.62E-02		
383	0.016349807		
384	0.016356659		
385	1.63E-02		
386	1.63E-02		
387	1.64E-02		
388	1.63E-02		
389	1.63E-02		
390	1.63E-02		
391	1.64E-02		
392	1.65E-02		
393	1.66E-02		
394	1.67E-02		
395	1.68E-02		
396	0.016908619		
397	1.71E-02		
398	1.72E-02		
399	1.74E-02		
400	0.017631744		
401	1.79E-02		
402	1.82E-02		
403	1.86E-02		
404	1.90E-02		
405	1.95E-02		
406	2.00E-02		
407	2.06E-02		
408	2.11E-02		
409	2.16E-02		
410	2.21E-02		
411	2.26E-02		
412	2.31E-02		
413	2.36E-02		
414	2.40E-02		
415	2.44E-02		
416	2.48E-02		
417	2.51E-02		
418	2.55E-02		
419	2.57E-02		
420	0.025837971		
421	2.60E-02		
422	2.61E-02		
423	2.62E-02		
424	2.64E-02		
425	2.65E-02		
426	2.67E-02		
427	2.70E-02		
428	2.72E-02		
429	0.027558616		
430	2.80E-02		
431	2.84E-02		
432	2.88E-02		
433	2.93E-02		
434	0.029640206		
435	3.00E-02		
436	3.03E-02		
437	3.05E-02		
438	3.06E-02		
439	3.05E-02		
440	3.03E-02		
441	2.99E-02		
442	2.94E-02		
443	2.88E-02		
444	2.79E-02		
445	2.70E-02		
446	2.60E-02		
447	2.48E-02		
448	0.0236848		
449	2.26E-02		
450	2.16E-02		
451	2.06E-02		
452	1.97E-02		
453	1.90E-02		
454	1.83E-02		
455	1.78E-02		
456	1.74E-02		
457	1.70E-02		
458	1.66E-02		
459	1.63E-02		
460	1.61E-02		
461	1.58E-02		
462	1.56E-02		
463	1.54E-02		
464	1.53E-02		
465	1.51E-02		
466	1.50E-02		
467	1.48E-02		
468	0.01468595		
469	1.45E-02		
470	1.44E-02		
471	1.43E-02		
472	0.014184165		
473	1.41E-02		
474	1.39E-02		
475	1.39E-02		
476	1.38E-02		
477	0.013771456		
478	1.37E-02		
479	1.37E-02		
480	1.38E-02		
481	1.38E-02		
482	1.38E-02		
483	1.39E-02		
484	1.39E-02		
485	1.39E-02		
486	0.013982223		
487	1.40E-02		
488	1.41E-02		
489	1.41E-02		
490	1.41E-02		
491	1.41E-02		
492	1.41E-02		
493	1.41E-02		
494	1.41E-02		
495	1.41E-02		
496	1.40E-02		
497	1.39E-02		
498	1.38E-02		
499	1.37E-02		
500	1.36E-02		
501	1.34E-02		
502	1.33E-02		
503	1.31E-02		
504	1.29E-02		
505	1.28E-02		
506	0.012569074		
507	1.24E-02		
508	1.22E-02		
509	1.20E-02		
510	1.19E-02		
511	0.01170356		
512	1.15E-02		
513	1.14E-02		
514	1.13E-02		
515	0.011116021		
516	1.10E-02		
517	1.08E-02		
518	1.06E-02		
519	0.010465043		
520	1.03E-02		
521	1.01E-02		
522	9.89E-03		
523	9.67E-03		
524	9.43E-03		
525	9.22E-03		
526	8.99E-03		
527	8.75E-03		
528	8.52E-03		
529	8.30E-03		
530	8.08E-03		
531	7.85E-03		
532	7.65E-03		
533	7.43E-03		
534	7.21E-03		
535	7.01E-03		
536	6.82E-03		
537	6.63E-03		
538	6.45E-03		
539	6.28E-03		
540	6.13E-03		
541	5.99E-03		
542	5.89E-03		
543	5.80E-03		
544	5.70E-03		
545	5.62E-03		
546	5.57E-03		
547	5.56E-03		
548	5.55E-03		
549	5.56E-03		
550	5.56E-03		
551	5.59E-03		
552	5.63E-03		
553	0.005704273		
554	5.80E-03		
555	5.89E-03		
556	5.98E-03		
557	6.09E-03		
558	6.25E-03		
559	6.40E-03		
560	6.56E-03		
561	6.72E-03		
562	6.87E-03		
563	7.06E-03		
564	7.24E-03		
565	7.44E-03		
566	7.64E-03		
