OLIS-3D-ASCII	SySl1219						
656	2.19E-03						
657	2.31E-03						
658	2.46E-03						
659	2.62E-03						
660	2.83E-03						
661	3.07E-03						
662	3.34E-03						
663	3.63E-03						
664	3.92E-03						
665	4.22E-03						
666	4.53E-03						
667	4.86E-03						
668	5.20E-03						
669	5.52E-03						
670	5.85E-03						
671	6.22E-03						
672	6.58E-03						
673	6.93E-03						
674	7.25E-03						
675	7.53E-03						
676	7.72E-03						
677	7.89E-03						
678	8.01E-03						
679	8.07E-03						
680	8.04E-03						
681	7.91E-03						
682	7.69E-03						
683	7.41E-03						
684	7.04E-03						
685	6.65E-03						
686	6.17E-03						
687	5.60E-03						
688	5.04E-03						
689	4.47E-03						
690	4.00E-03						
691	3.56E-03						
692	3.18E-03						
693	2.76E-03						
694	2.45E-03						
695	2.17E-03						
696	1.90E-03						
697	1.71E-03						
698	0.001460066						
699	1.25E-03						
700	1.05E-03						
701	8.12E-04						
702	7.13E-04						
703	6.08E-04						
704	5.82E-04						
705	5.36E-04						
706	4.71E-04						
707	3.72E-04						
708	2.20E-04						
709	-2.32E-06						
710	-3.12E-04						
