OLIS-3D-ASCII	SySl1195						
375	4.90E-03						
376	4.88E-03						
377	4.89E-03						
378	4.91E-03						
379	4.94E-03						
380	4.97E-03						
381	4.99E-03						
382	4.95E-03						
383	4.92E-03						
384	4.88E-03						
385	4.77E-03						
386	4.72E-03						
387	4.63E-03						
388	4.54E-03						
389	4.55E-03						
390	4.57E-03						
391	4.58E-03						
392	4.63E-03						
393	4.63E-03						
394	4.67E-03						
395	4.69E-03						
396	4.71E-03						
397	4.74E-03						
398	4.75E-03						
399	4.73E-03						
400	4.72E-03						
401	4.77E-03						
402	4.74E-03						
403	4.76E-03						
404	4.86E-03						
405	4.93E-03						
406	5.01E-03						
407	5.11E-03						
408	5.17E-03						
409	5.25E-03						
410	5.32E-03						
411	5.40E-03						
412	5.47E-03						
413	5.53E-03						
414	5.57E-03						
415	5.64E-03						
416	5.72E-03						
417	5.75E-03						
418	5.80E-03						
419	5.83E-03						
420	5.83E-03						
421	5.84E-03						
422	5.84E-03						
423	5.85E-03						
424	5.85E-03						
425	5.89E-03						
426	5.93E-03						
427	5.97E-03						
428	6.04E-03						
429	6.06E-03						
430	6.10E-03						
431	6.11E-03						
432	6.13E-03						
433	6.18E-03						
434	6.21E-03						
435	6.21E-03						
436	6.21E-03						
437	6.22E-03						
438	6.19E-03						
439	6.16E-03						
440	6.15E-03						
441	6.04E-03						
442	5.94E-03						
443	5.84E-03						
444	5.74E-03						
445	5.64E-03						
446	5.51E-03						
447	5.36E-03						
448	5.20E-03						
449	5.06E-03						
450	4.91E-03						
451	4.78E-03						
452	4.67E-03						
453	4.57E-03						
454	4.50E-03						
455	4.43E-03						
456	4.40E-03						
457	4.36E-03						
458	4.32E-03						
459	0.004266563						
460	4.22E-03						
461	4.17E-03						
462	4.12E-03						
463	4.05E-03						
464	3.98E-03						
465	3.93E-03						
466	3.87E-03						
467	3.81E-03						
468	3.76E-03						
469	3.70E-03						
470	3.63E-03						
471	3.57E-03						
472	3.51E-03						
473	3.47E-03						
474	3.41E-03						
475	3.36E-03						
476	3.31E-03						
477	3.26E-03						
478	3.24E-03						
479	3.21E-03						
480	3.17E-03						
481	3.15E-03						
482	3.16E-03						
483	3.15E-03						
484	3.16E-03						
485	3.19E-03						
486	3.19E-03						
487	3.20E-03						
488	3.22E-03						
489	3.26E-03						
490	3.29E-03						
491	3.30E-03						
492	3.32E-03						
493	3.35E-03						
494	3.37E-03						
495	3.38E-03						
496	3.39E-03						
497	3.41E-03						
498	3.41E-03						
499	3.40E-03						
500	3.39E-03						
501	3.37E-03						
502	3.34E-03						
503	3.32E-03						
504	3.29E-03						
505	3.24E-03						
506	3.18E-03						
507	3.15E-03						
508	3.09E-03						
509	3.03E-03						
510	2.97E-03						
511	2.91E-03						
512	2.86E-03						
513	2.80E-03						
514	2.77E-03						
515	2.74E-03						
516	2.69E-03						
517	2.65E-03						
518	2.62E-03						
519	2.60E-03						
520	2.57E-03						
521	2.53E-03						
522	2.54E-03						
523	2.53E-03						
524	2.52E-03						
525	2.51E-03						
526	2.51E-03						
527	2.50E-03						
528	2.49E-03						
529	2.49E-03						
530	2.49E-03						
531	2.49E-03						
532	2.50E-03						
533	2.50E-03						
534	2.52E-03						
535	2.55E-03						
536	2.57E-03						
537	2.58E-03						
538	2.59E-03						
539	2.62E-03						
540	2.62E-03						
541	2.64E-03						
542	2.65E-03						
543	2.67E-03						
544	2.71E-03						
545	2.71E-03						
546	2.77E-03						
547	2.83E-03						
548	2.85E-03						
549	2.87E-03						
550	2.91E-03						
551	2.95E-03						
552	2.98E-03						
553	3.01E-03						
554	3.04E-03						
555	3.05E-03						
556	3.09E-03						
557	3.11E-03						
558	3.15E-03						
559	3.18E-03						
560	3.20E-03						
561	3.23E-03						
562	3.28E-03						
563	3.32E-03						
564	3.37E-03						
565	3.40E-03						
566	3.44E-03						
567	3.46E-03						
568	3.47E-03						
569	3.46E-03						
570	3.42E-03						
571	3.36E-03						
572	3.28E-03						
573	3.16E-03						
574	3.01E-03						
575	2.86E-03						
576	2.70E-03						
577	2.52E-03						
578	2.35E-03						
579	2.16E-03						
580	1.98E-03						
581	1.85E-03						
582	1.73E-03						
583	1.62E-03						
584	1.53E-03						
585	1.45E-03						
586	1.37E-03						
587	1.32E-03						
588	1.27E-03						
589	1.22E-03						
590	1.19E-03						
591	1.13E-03						
592	1.09E-03						
593	1.07E-03						
594	1.06E-03						
595	1.04E-03						
596	1.03E-03						
597	1.01E-03						
598	1.00E-03						
599	1.00E-03						
600	1.01E-03						
601	1.02E-03						
602	1.02E-03						
603	1.00E-03						
604	1.00E-03						
605	1.01E-03						
606	1.01E-03						
607	9.99E-04						
608	1.00E-03						
609	9.91E-04						
610	9.90E-04						
611	9.89E-04						
612	1.02E-03						
613	1.03E-03						
614	1.05E-03						
615	1.07E-03						
616	1.11E-03						
617	1.12E-03						
618	1.13E-03						
619	1.14E-03						
620	1.15E-03						
621	1.15E-03						
622	1.15E-03						
623	1.15E-03						
624	1.17E-03						
625	1.18E-03						
626	1.18E-03						
627	1.18E-03						
628	1.21E-03						
629	1.21E-03						
630	1.21E-03						
631	1.21E-03						
632	1.22E-03						
633	1.19E-03						
634	1.17E-03						
