OLIS-3D-ASCII	SySl1138							
375	1.21E-03							
376	1.02E-03							
377	8.94E-04							
378	8.23E-04							
379	7.97E-04							
380	8.05E-04							
381	8.35E-04							
382	9.30E-04							
383	9.18E-04							
384	8.79E-04							
385	9.13E-04							
386	8.80E-04							
387	9.15E-04							
388	9.20E-04							
389	8.94E-04							
390	9.42E-04							
391	9.53E-04							
392	8.98E-04							
393	8.98E-04							
394	9.03E-04							
395	9.02E-04							
396	8.84E-04							
397	9.29E-04							
398	9.25E-04							
399	9.39E-04							
400	9.36E-04							
401	9.42E-04							
402	9.94E-04							
403	9.67E-04							
404	9.66E-04							
405	1.00E-03							
406	1.03E-03							
407	1.05E-03							
408	1.06E-03							
409	1.12E-03							
410	1.14E-03							
411	1.13E-03							
412	1.14E-03							
413	1.15E-03							
414	1.18E-03							
415	1.21E-03							
416	1.25E-03							
417	1.27E-03							
418	1.29E-03							
419	1.29E-03							
420	1.29E-03							
421	1.30E-03							
422	1.27E-03							
423	1.26E-03							
424	1.27E-03							
425	1.26E-03							
426	1.29E-03							
427	1.32E-03							
428	1.33E-03							
429	1.32E-03							
430	1.31E-03							
431	1.31E-03							
432	1.31E-03							
433	1.30E-03							
434	1.31E-03							
435	1.33E-03							
436	1.33E-03							
437	1.33E-03							
438	1.34E-03							
439	1.32E-03							
440	1.30E-03							
441	1.29E-03							
442	1.24E-03							
443	1.23E-03							
444	1.20E-03							
445	1.16E-03							
446	1.15E-03							
447	1.14E-03							
448	1.12E-03							
449	1.09E-03							
450	1.07E-03							
451	1.04E-03							
452	1.01E-03							
453	9.87E-04							
454	9.80E-04							
455	9.66E-04							
456	9.50E-04							
457	9.28E-04							
458	9.33E-04							
459	9.46E-04							
460	9.39E-04							
461	9.30E-04							
462	9.18E-04							
463	8.98E-04							
464	8.87E-04							
465	8.85E-04							
466	8.89E-04							
467	8.78E-04							
468	8.64E-04							
469	8.51E-04							
470	8.41E-04							
471	8.36E-04							
472	8.23E-04							
473	8.12E-04							
474	8.03E-04							
475	7.89E-04							
476	7.91E-04							
477	7.85E-04							
478	7.83E-04							
479	7.86E-04							
480	7.69E-04							
481	7.59E-04							
482	7.72E-04							
483	7.81E-04							
484	7.86E-04							
485	7.98E-04							
486	8.19E-04							
487	8.36E-04							
488	8.54E-04							
489	8.59E-04							
490	8.73E-04							
491	8.73E-04							
492	8.72E-04							
493	8.66E-04							
494	8.82E-04							
495	8.83E-04							
496	8.91E-04							
497	9.07E-04							
498	9.15E-04							
499	9.30E-04							
500	9.40E-04							
501	9.48E-04							
502	9.52E-04							
503	9.55E-04							
504	9.64E-04							
505	9.70E-04							
506	9.78E-04							
507	9.93E-04							
508	1.02E-03							
509	1.02E-03							
510	1.02E-03							
511	1.01E-03							
512	9.97E-04							
513	9.82E-04							
514	9.75E-04							
515	9.78E-04							
516	9.69E-04							
517	9.82E-04							
518	1.00E-03							
519	1.04E-03							
520	1.07E-03							
521	1.09E-03							
522	1.11E-03							
523	1.13E-03							
524	1.16E-03							
525	1.17E-03							
526	1.18E-03							
527	1.19E-03							
528	1.19E-03							
529	1.22E-03							
530	1.22E-03							
531	1.24E-03							
532	1.26E-03							
533	1.26E-03							
534	1.29E-03							
535	1.31E-03							
536	1.32E-03							
537	1.33E-03							
538	1.34E-03							
539	1.37E-03							
540	1.37E-03							
541	1.38E-03							
542	1.38E-03							
543	1.40E-03							
544	1.41E-03							
545	1.42E-03							
546	1.44E-03							
547	1.45E-03							
548	1.46E-03							
549	1.50E-03							
550	1.53E-03							
551	1.56E-03							
552	1.56E-03							
553	1.58E-03							
554	1.60E-03							
555	1.62E-03							
556	1.62E-03							
557	1.61E-03							
558	1.60E-03							
559	1.61E-03							
560	1.64E-03							
561	1.68E-03							
562	1.70E-03							
563	1.73E-03							
564	1.76E-03							
565	1.79E-03							
566	1.80E-03							
567	1.82E-03							
568	1.81E-03							
569	1.79E-03							
570	1.76E-03							
571	1.73E-03							
572	1.69E-03							
573	1.63E-03							
574	0.00154575							
575	1.47E-03							
576	1.37E-03							
577	1.26E-03							
578	1.17E-03							
579	1.09E-03							
580	1.00E-03							
581	9.24E-04							
582	8.49E-04							
583	7.90E-04							
584	7.40E-04							
585	6.97E-04							
586	6.48E-04							
587	5.99E-04							
588	5.63E-04							
589	5.39E-04							
590	5.37E-04							
591	5.29E-04							
592	5.05E-04							
593	4.96E-04							
594	4.75E-04							
595	4.59E-04							
596	4.49E-04							
597	4.39E-04							
598	4.22E-04							
599	4.12E-04							
600	4.09E-04							
601	4.01E-04							
602	4.11E-04							
603	4.12E-04							
604	4.08E-04							
605	4.20E-04							
606	4.11E-04							
607	4.07E-04							
608	4.09E-04							
609	4.05E-04							
610	4.04E-04							
611	4.19E-04							
612	4.06E-04							
613	3.98E-04							
614	4.11E-04							
615	4.24E-04							
616	4.23E-04							
617	4.31E-04							
618	4.31E-04							
619	4.37E-04							
620	4.37E-04							
621	4.27E-04							
622	4.39E-04							
623	4.50E-04							
624	4.42E-04							
625	4.30E-04							
626	4.40E-04							
627	4.53E-04							
628	4.46E-04							
629	4.54E-04							
630	4.49E-04							
631	4.57E-04							
632	4.43E-04							
633	4.36E-04							
634	4.40E-04							
635	4.33E-04							
636	4.00E-04							
637	3.64E-04							
638	3.52E-04							
639	3.61E-04							
640	3.56E-04							
641	3.51E-04							
642	3.33E-04							
643	3.58E-04							
644	3.49E-04							
645	3.59E-04							
646	3.63E-04							
647	3.57E-04							
648	3.28E-04							
649	3.30E-04							
650	3.33E-04							
651	3.53E-04							
652	3.50E-04							
653	3.52E-04							
654	3.71E-04							
655	3.96E-04							
656	4.01E-04							
657	4.21E-04							
658	4.50E-04							
659	4.61E-04							
660	4.68E-04							
661	5.09E-04							
662	5.09E-04							
663	5.05E-04							
664	5.11E-04							
665	5.24E-04							
666	5.66E-04							
667	5.73E-04							
668	6.01E-04							
669	6.32E-04							
670	6.87E-04							
671	7.04E-04							
672	7.41E-04							
673	7.76E-04							
674	7.83E-04							
675	7.85E-04							
676	7.88E-04							
677	8.04E-04							
678	8.60E-04							
679	8.65E-04							
680	8.58E-04							
681	8.52E-04							
682	8.53E-04							
683	7.95E-04							
684	7.38E-04							
685	6.87E-04							
686	6.10E-04							
687	5.40E-04							
688	4.89E-04							
689	4.76E-04							
690	4.49E-04							
691	4.33E-04							
692	3.95E-04							
693	3.84E-04							
694	3.49E-04							
695	2.53E-04							
696	2.03E-04							
697	1.52E-04							
698	7.65E-05							
699	6.44E-05							
700	-1.95E-05							
701	-1.27E-04							
702	-2.33E-04							
703	-2.94E-04							
704	-3.40E-04							
705	-3.94E-04							
706	-4.25E-04							
707	-4.25E-04							
708	-3.86E-04							
709	-3.01E-04							
710	-1.62E-04							
