OLIS-3D-ASCII	SySl1174			
375	3.36E-02			
376	3.41E-02			
377	3.46E-02			
378	3.52E-02			
379	3.58E-02			
380	3.63E-02			
381	3.69E-02			
382	3.73E-02			
383	0.03780569			
384	3.80E-02			
385	3.81E-02			
386	0.038147164			
387	3.83E-02			
388	3.82E-02			
389	3.84E-02			
390	3.85E-02			
391	3.87E-02			
392	3.89E-02			
393	3.90E-02			
394	0.039413806			
395	0.039780244			
396	4.00E-02			
397	4.04E-02			
398	4.07E-02			
399	4.12E-02			
400	4.17E-02			
401	4.23E-02			
402	4.29E-02			
403	4.37E-02			
404	4.46E-02			
405	4.56E-02			
406	4.66E-02			
407	4.77E-02			
408	4.87E-02			
409	4.98E-02			
410	5.09E-02			
411	5.20E-02			
412	5.31E-02			
413	5.41E-02			
414	5.51E-02			
415	5.60E-02			
416	5.68E-02			
417	5.75E-02			
418	5.82E-02			
419	5.88E-02			
420	5.93E-02			
421	5.98E-02			
422	6.02E-02			
423	6.06E-02			
424	6.10E-02			
425	6.14E-02			
426	6.18E-02			
427	6.22E-02			
428	6.29E-02			
429	6.35E-02			
430	6.43E-02			
431	6.52E-02			
432	6.62E-02			
433	6.70E-02			
434	6.78E-02			
435	6.84E-02			
436	0.068770187			
437	0.069082163			
438	6.91E-02			
439	6.89E-02			
440	6.86E-02			
441	6.79E-02			
442	6.68E-02			
443	6.56E-02			
444	6.42E-02			
445	6.26E-02			
446	6.07E-02			
447	5.87E-02			
448	5.66E-02			
449	5.47E-02			
450	5.29E-02			
451	5.12E-02			
452	4.97E-02			
453	4.83E-02			
454	0.047049157			
455	4.61E-02			
456	4.54E-02			
457	4.47E-02			
458	4.41E-02			
459	4.36E-02			
460	4.31E-02			
461	4.27E-02			
462	4.23E-02			
463	4.19E-02			
464	4.15E-02			
465	4.10E-02			
466	4.04E-02			
467	0.039981609			
468	3.95E-02			
469	3.89E-02			
470	3.84E-02			
471	3.77E-02			
472	3.72E-02			
473	3.67E-02			
474	3.62E-02			
475	3.58E-02			
476	0.035312584			
477	3.49E-02			
478	3.46E-02			
479	3.44E-02			
480	3.43E-02			
481	3.42E-02			
482	3.42E-02			
483	3.42E-02			
484	0.034360525			
485	3.45E-02			
486	3.47E-02			
487	0.034876878			
488	3.51E-02			
489	3.53E-02			
490	3.54E-02			
491	3.54E-02			
492	3.55E-02			
493	3.56E-02			
494	3.56E-02			
495	3.55E-02			
496	3.53E-02			
497	3.49E-02			
498	3.45E-02			
499	3.41E-02			
500	3.35E-02			
501	0.032800781			
502	3.20E-02			
503	3.12E-02			
504	3.04E-02			
505	2.96E-02			
506	2.86E-02			
507	2.76E-02			
508	0.02659843			
509	2.56E-02			
510	2.46E-02			
511	2.36E-02			
512	2.25E-02			
513	2.16E-02			
514	2.06E-02			
515	1.97E-02			
516	1.89E-02			
517	1.80E-02			
518	1.72E-02			
519	0.016392058			
520	1.56E-02			
521	1.49E-02			
522	1.43E-02			
523	1.36E-02			
524	1.30E-02			
525	1.25E-02			
526	1.19E-02			
527	1.14E-02			
528	0.010951255			
529	1.05E-02			
530	1.01E-02			
531	9.76E-03			
532	9.46E-03			
533	9.16E-03			
534	8.88E-03			
535	8.64E-03			
536	8.42E-03			
537	8.21E-03			
538	8.03E-03			
539	7.85E-03			
540	7.68E-03			
541	7.54E-03			
542	7.41E-03			
543	7.29E-03			
544	7.21E-03			
545	7.12E-03			
546	7.09E-03			
547	7.08E-03			
548	7.07E-03			
549	7.09E-03			
550	7.13E-03			
551	7.17E-03			
552	7.22E-03			
553	7.28E-03			
554	7.33E-03			
555	7.39E-03			
556	7.46E-03			
557	7.54E-03			
558	7.65E-03			
559	7.76E-03			
560	7.87E-03			
561	8.00E-03			
562	8.16E-03			
563	8.30E-03			
564	8.45E-03			
565	8.62E-03			
566	8.80E-03			
567	9.00E-03			
568	9.20E-03			
569	9.43E-03			
570	9.67E-03			
571	9.90E-03			
572	1.01E-02			
573	1.04E-02			
574	0.010623105			
575	1.08E-02			
576	1.11E-02			
577	1.13E-02			
578	0.011555094			
579	1.18E-02			
580	1.20E-02			
581	1.23E-02			
582	1.25E-02			
583	1.27E-02			
584	1.30E-02			
585	1.32E-02			
586	1.34E-02			
587	1.37E-02			
588	1.39E-02			
589	1.40E-02			
590	1.42E-02			
591	1.44E-02			
592	1.45E-02			
593	1.47E-02			
594	0.014880497			
595	1.51E-02			
596	1.53E-02			
597	1.54E-02			
598	1.56E-02			
599	1.59E-02			
600	1.61E-02			
601	1.63E-02			
602	1.66E-02			
603	1.69E-02			
604	1.72E-02			
605	1.75E-02			
606	0.017906215			
607	1.83E-02			
608	1.87E-02			
609	1.91E-02			
610	1.95E-02			
611	1.99E-02			
612	2.04E-02			
613	2.09E-02			
614	2.13E-02			
615	2.18E-02			
616	2.22E-02			
617	2.26E-02			
618	2.30E-02			
619	2.33E-02			
620	2.35E-02			
621	2.37E-02			
622	2.39E-02			
623	2.41E-02			
624	2.43E-02			
625	2.44E-02			
626	0.024539316			
627	2.46E-02			
628	2.47E-02			
629	2.47E-02			
630	2.47E-02			
631	2.47E-02			
632	2.46E-02			
633	2.46E-02			
634	2.45E-02			
635	2.44E-02			
636	2.43E-02			
637	2.41E-02			
638	2.39E-02			
639	2.36E-02			
640	2.33E-02			
641	2.30E-02			
642	2.26E-02			
643	2.21E-02			
644	2.16E-02			
645	2.11E-02			
646	2.06E-02			
647	2.02E-02			
648	1.97E-02			
649	1.93E-02			
650	1.90E-02			
651	1.87E-02			
652	1.85E-02			
653	1.84E-02			
654	1.85E-02			
655	1.86E-02			
656	1.89E-02			
657	1.94E-02			
658	2.00E-02			
659	2.08E-02			
660	2.16E-02			
661	0.022594653			
662	2.38E-02			
663	0.025019845			
664	2.63E-02			
665	2.77E-02			
666	2.92E-02			
667	3.06E-02			
668	3.21E-02			
669	3.35E-02			
670	3.47E-02			
671	3.60E-02			
672	3.73E-02			
673	3.86E-02			
674	3.99E-02			
675	0.04106707			
676	4.22E-02			
677	4.33E-02			
678	4.44E-02			
679	0.045217283			
680	4.58E-02			
681	4.58E-02			
682	4.55E-02			
683	4.49E-02			
684	4.37E-02			
685	4.23E-02			
686	4.03E-02			
687	3.80E-02			
688	3.57E-02			
689	3.33E-02			
690	3.09E-02			
691	2.86E-02			
692	2.63E-02			
693	2.40E-02			
694	2.21E-02			
695	2.03E-02			
696	0.018628762			
697	1.71E-02			
698	1.57E-02			
699	1.45E-02			
700	1.36E-02			
701	1.28E-02			
702	1.21E-02			
703	1.15E-02			
704	1.10E-02			
705	1.06E-02			
706	1.02E-02			
707	9.82E-03			
708	9.33E-03			
709	8.72E-03			
710	7.94E-03			
