OLIS-3D-ASCII	SySl1122							
375	4.78E-04							
376	9.42E-04							
377	1.26E-03							
378	1.45E-03							
379	1.54E-03							
380	1.56E-03							
381	1.54E-03							
382	1.55E-03							
383	1.55E-03							
384	1.56E-03							
385	1.59E-03							
386	1.59E-03							
387	1.59E-03							
388	1.60E-03							
389	1.61E-03							
390	1.62E-03							
391	1.63E-03							
392	1.63E-03							
393	1.68E-03							
394	1.79E-03							
395	1.86E-03							
396	1.96E-03							
397	1.98E-03							
398	2.00E-03							
399	0.002031627							
400	2.05E-03							
401	2.06E-03							
402	2.08E-03							
403	2.10E-03							
404	2.15E-03							
405	2.21E-03							
406	2.27E-03							
407	2.33E-03							
408	2.43E-03							
409	2.47E-03							
410	2.54E-03							
411	2.61E-03							
412	2.67E-03							
413	2.76E-03							
414	2.86E-03							
415	2.97E-03							
416	3.03E-03							
417	3.06E-03							
418	3.09E-03							
419	3.10E-03							
420	3.13E-03							
421	3.13E-03							
422	0.003119494							
423	3.12E-03							
424	3.13E-03							
425	3.16E-03							
426	3.20E-03							
427	3.25E-03							
428	3.26E-03							
429	3.26E-03							
430	3.28E-03							
431	3.33E-03							
432	3.39E-03							
433	3.44E-03							
434	3.46E-03							
435	3.49E-03							
436	3.53E-03							
437	3.55E-03							
438	3.57E-03							
439	3.56E-03							
440	3.52E-03							
441	3.42E-03							
442	3.35E-03							
443	3.28E-03							
444	3.18E-03							
445	3.05E-03							
446	2.93E-03							
447	2.82E-03							
448	2.69E-03							
449	2.57E-03							
450	2.46E-03							
451	2.36E-03							
452	2.23E-03							
453	2.12E-03							
454	2.05E-03							
455	1.98E-03							
456	1.93E-03							
457	1.87E-03							
458	1.83E-03							
459	1.80E-03							
460	1.76E-03							
461	1.75E-03							
462	1.74E-03							
463	1.72E-03							
464	1.70E-03							
465	1.69E-03							
466	1.68E-03							
467	1.65E-03							
468	1.62E-03							
469	1.58E-03							
470	1.54E-03							
471	1.52E-03							
472	1.48E-03							
473	1.46E-03							
474	1.43E-03							
475	1.41E-03							
476	1.40E-03							
477	1.40E-03							
478	1.39E-03							
479	1.36E-03							
480	1.35E-03							
481	1.33E-03							
482	1.32E-03							
483	1.31E-03							
484	1.30E-03							
485	1.32E-03							
486	1.31E-03							
487	1.31E-03							
488	1.32E-03							
489	1.34E-03							
490	1.37E-03							
491	1.39E-03							
492	1.41E-03							
493	1.42E-03							
494	1.43E-03							
495	1.44E-03							
496	1.44E-03							
497	1.45E-03							
498	1.44E-03							
499	1.42E-03							
500	1.40E-03							
501	1.39E-03							
502	1.38E-03							
503	1.36E-03							
504	1.35E-03							
505	1.32E-03							
506	1.29E-03							
507	1.26E-03							
508	1.23E-03							
509	1.20E-03							
510	1.15E-03							
511	1.10E-03							
512	1.05E-03							
513	1.01E-03							
514	9.54E-04							
515	9.17E-04							
516	8.77E-04							
517	8.39E-04							
518	8.03E-04							
519	7.63E-04							
520	7.18E-04							
521	6.93E-04							
522	6.69E-04							
523	6.59E-04							
524	6.35E-04							
525	6.03E-04							
526	5.83E-04							
527	5.58E-04							
528	5.31E-04							
529	5.07E-04							
530	4.89E-04							
531	4.63E-04							
532	4.45E-04							
533	4.50E-04							
534	4.44E-04							
535	4.48E-04							
536	4.39E-04							
537	4.32E-04							
538	4.40E-04							
539	4.35E-04							
540	4.39E-04							
541	4.50E-04							
542	4.79E-04							
543	5.00E-04							
544	5.34E-04							
545	5.55E-04							
546	5.69E-04							
547	5.77E-04							
548	5.87E-04							
549	5.98E-04							
550	6.12E-04							
551	6.36E-04							
552	6.58E-04							
553	6.79E-04							
554	7.03E-04							
555	7.24E-04							
556	7.55E-04							
557	7.73E-04							
558	7.88E-04							
559	8.03E-04							
560	8.22E-04							
561	8.36E-04							
562	8.66E-04							
563	9.02E-04							
564	9.25E-04							
565	9.46E-04							
566	9.79E-04							
567	1.01E-03							
568	1.05E-03							
569	1.08E-03							
570	1.10E-03							
571	1.13E-03							
572	1.14E-03							
573	1.17E-03							
574	1.20E-03							
575	1.23E-03							
576	1.26E-03							
577	1.29E-03							
578	1.33E-03							
579	1.37E-03							
580	1.40E-03							
581	1.43E-03							
582	1.48E-03							
583	1.52E-03							
584	1.54E-03							
585	1.57E-03							
586	1.60E-03							
587	1.64E-03							
588	1.66E-03							
589	1.67E-03							
