OLIS-3D-ASCII	SySl1023		
375	1.28E-02		
376	0.013252695		
377	0.013630824		
378	1.40E-02		
379	0.014264474		
380	1.45E-02		
381	1.48E-02		
382	1.50E-02		
383	1.52E-02		
384	1.53E-02		
385	0.015408565		
386	1.54E-02		
387	1.55E-02		
388	1.56E-02		
389	1.56E-02		
390	1.57E-02		
391	1.58E-02		
392	1.60E-02		
393	1.62E-02		
394	1.64E-02		
395	1.66E-02		
396	1.67E-02		
397	1.69E-02		
398	1.70E-02		
399	1.73E-02		
400	1.76E-02		
401	1.79E-02		
402	1.82E-02		
403	1.87E-02		
404	1.92E-02		
405	1.97E-02		
406	2.02E-02		
407	2.08E-02		
408	2.14E-02		
409	0.021999973		
410	2.25E-02		
411	2.31E-02		
412	2.37E-02		
413	2.43E-02		
414	2.48E-02		
415	2.53E-02		
416	2.58E-02		
417	2.61E-02		
418	2.66E-02		
419	2.70E-02		
420	2.73E-02		
421	2.77E-02		
422	0.02798057		
423	2.83E-02		
424	2.87E-02		
425	2.90E-02		
426	2.93E-02		
427	2.97E-02		
428	3.01E-02		
429	0.030454967		
430	3.10E-02		
431	3.15E-02		
432	3.20E-02		
433	3.25E-02		
434	3.29E-02		
435	3.34E-02		
436	3.37E-02		
437	3.40E-02		
438	3.42E-02		
439	3.43E-02		
440	3.43E-02		
441	0.034049973		
442	3.37E-02		
443	3.33E-02		
444	3.28E-02		
445	3.21E-02		
446	3.13E-02		
447	3.05E-02		
448	2.97E-02		
449	2.90E-02		
450	2.82E-02		
451	2.75E-02		
452	0.026885923		
453	2.63E-02		
454	2.58E-02		
455	2.54E-02		
456	2.51E-02		
457	2.47E-02		
458	2.44E-02		
459	2.42E-02		
460	2.39E-02		
461	2.38E-02		
462	0.023557495		
463	2.34E-02		
464	2.32E-02		
465	2.30E-02		
466	2.28E-02		
467	2.27E-02		
468	2.25E-02		
469	2.23E-02		
470	2.22E-02		
471	2.21E-02		
472	2.20E-02		
473	2.20E-02		
474	0.021941909		
475	2.20E-02		
476	2.20E-02		
477	2.20E-02		
478	2.21E-02		
479	2.22E-02		
480	2.23E-02		
481	2.24E-02		
482	2.25E-02		
483	2.26E-02		
484	2.27E-02		
485	0.022783337		
486	2.28E-02		
487	2.28E-02		
488	2.28E-02		
489	2.28E-02		
490	2.26E-02		
491	2.25E-02		
492	2.24E-02		
493	2.22E-02		
494	2.20E-02		
495	2.18E-02		
496	2.15E-02		
497	2.12E-02		
498	2.10E-02		
499	2.06E-02		
500	2.03E-02		
501	2.00E-02		
502	1.96E-02		
503	1.94E-02		
504	1.91E-02		
505	0.018801087		
506	1.85E-02		
507	1.83E-02		
508	1.81E-02		
509	1.79E-02		
510	1.77E-02		
511	1.75E-02		
512	1.74E-02		
513	1.72E-02		
514	0.017084721		
515	1.70E-02		
516	1.68E-02		
517	1.67E-02		
518	1.65E-02		
519	1.63E-02		
520	1.61E-02		
521	1.59E-02		
522	1.56E-02		
523	1.52E-02		
524	0.014874489		
525	0.014477713		
526	1.41E-02		
527	0.013592669		
528	1.31E-02		
529	0.012606398		
530	1.21E-02		
531	1.15E-02		
532	1.10E-02		
533	1.05E-02		
534	9.96E-03		
535	9.42E-03		
536	8.88E-03		
537	8.35E-03		
538	7.82E-03		
539	7.32E-03		
540	6.84E-03		
541	6.37E-03		
542	5.92E-03		
543	5.53E-03		
544	5.17E-03		
545	4.82E-03		
546	4.49E-03		
547	4.19E-03		
548	3.90E-03		
549	3.66E-03		
550	3.43E-03		
551	3.22E-03		
552	3.02E-03		
553	2.86E-03		
554	2.71E-03		
555	2.59E-03		
556	0.002478926		
557	2.38E-03		
558	2.29E-03		
559	2.22E-03		
560	2.17E-03		
561	2.13E-03		
562	2.09E-03		
563	2.05E-03		
564	2.00E-03		
565	1.97E-03		
566	1.95E-03		
567	1.94E-03		
568	1.94E-03		
569	1.96E-03		
570	1.98E-03		
571	2.02E-03		
572	2.07E-03		
573	2.10E-03		
574	2.15E-03		
575	2.19E-03		
576	2.23E-03		
577	2.28E-03		
578	2.33E-03		
579	2.38E-03		
580	2.42E-03		
581	2.45E-03		
582	2.49E-03		
583	2.52E-03		
584	2.54E-03		
585	2.57E-03		
586	2.61E-03		
587	2.63E-03		
588	2.65E-03		
589	2.67E-03		
590	2.70E-03		
591	2.73E-03		
592	2.73E-03		
593	2.74E-03		
594	2.75E-03		
595	2.75E-03		
596	2.75E-03		
597	2.76E-03		
598	2.76E-03		
599	2.76E-03		
600	2.77E-03		
601	2.79E-03		
602	2.81E-03		
603	2.86E-03		
604	2.89E-03		
605	2.94E-03		
606	3.01E-03		
607	3.09E-03		
608	3.18E-03		
609	3.27E-03		
610	3.37E-03		
611	3.47E-03		
612	3.61E-03		
613	3.74E-03		
614	3.87E-03		
615	4.00E-03		
616	4.11E-03		
617	4.23E-03		
618	4.33E-03		
619	4.43E-03		
620	4.52E-03		
621	4.60E-03		
622	4.67E-03		
623	4.73E-03		
624	4.80E-03		
625	4.86E-03		
626	4.92E-03		
627	4.95E-03		
628	4.99E-03		
629	5.02E-03		
630	5.02E-03		
631	5.01E-03		
632	5.01E-03		
633	4.98E-03		
634	4.95E-03		
635	4.90E-03		
636	4.86E-03		
637	4.81E-03		
638	4.75E-03		
639	4.69E-03		
640	4.63E-03		
641	4.61E-03		
642	4.58E-03		
643	4.55E-03		
644	4.54E-03		
645	4.53E-03		
646	4.53E-03		
647	4.56E-03		
