OLIS-3D-ASCII	SySl1196					
375	5.66E-03					
376	5.46E-03					
377	5.36E-03					
378	5.34E-03					
379	5.38E-03					
380	5.45E-03					
381	5.54E-03					
382	5.54E-03					
383	5.54E-03					
384	5.53E-03					
385	5.43E-03					
386	5.43E-03					
387	5.39E-03					
388	5.28E-03					
389	5.25E-03					
390	5.26E-03					
391	5.28E-03					
392	5.34E-03					
393	5.37E-03					
394	5.37E-03					
395	5.33E-03					
396	5.31E-03					
397	5.30E-03					
398	5.29E-03					
399	5.28E-03					
400	5.25E-03					
401	5.32E-03					
402	5.37E-03					
403	5.41E-03					
404	5.51E-03					
405	5.57E-03					
406	5.66E-03					
407	5.69E-03					
408	5.75E-03					
409	5.84E-03					
410	5.92E-03					
411	6.01E-03					
412	6.09E-03					
413	6.19E-03					
414	6.26E-03					
415	6.31E-03					
416	6.39E-03					
417	6.40E-03					
418	6.45E-03					
419	6.46E-03					
420	6.48E-03					
421	6.50E-03					
422	6.52E-03					
423	6.55E-03					
424	6.56E-03					
425	6.61E-03					
426	6.66E-03					
427	6.71E-03					
428	6.79E-03					
429	6.82E-03					
430	6.88E-03					
431	6.93E-03					
432	6.98E-03					
433	7.05E-03					
434	7.10E-03					
435	7.11E-03					
436	7.10E-03					
437	7.10E-03					
438	7.08E-03					
439	7.03E-03					
440	6.99E-03					
441	6.88E-03					
442	6.76E-03					
443	6.65E-03					
444	6.53E-03					
445	6.40E-03					
446	6.25E-03					
447	6.08E-03					
448	5.91E-03					
449	5.76E-03					
450	5.62E-03					
451	5.49E-03					
452	5.39E-03					
453	5.27E-03					
454	5.18E-03					
455	5.12E-03					
456	5.06E-03					
457	5.01E-03					
458	4.96E-03					
459	4.91E-03					
460	4.83E-03					
461	4.79E-03					
462	4.75E-03					
463	4.70E-03					
464	4.62E-03					
465	4.56E-03					
466	4.49E-03					
467	4.44E-03					
468	4.36E-03					
469	4.29E-03					
470	4.20E-03					
471	4.11E-03					
472	4.02E-03					
473	3.98E-03					
474	3.92E-03					
475	3.85E-03					
476	3.80E-03					
477	0.0037544					
478	3.71E-03					
479	3.68E-03					
480	3.64E-03					
481	3.63E-03					
482	3.62E-03					
483	3.63E-03					
484	3.64E-03					
485	3.67E-03					
486	3.69E-03					
487	3.73E-03					
488	3.76E-03					
489	3.79E-03					
490	3.80E-03					
491	3.81E-03					
492	3.84E-03					
493	3.86E-03					
494	3.87E-03					
495	3.89E-03					
496	3.89E-03					
497	3.90E-03					
498	3.90E-03					
499	3.89E-03					
500	3.86E-03					
501	3.82E-03					
502	3.78E-03					
503	3.74E-03					
504	3.69E-03					
505	3.63E-03					
506	3.57E-03					
507	3.53E-03					
508	3.48E-03					
509	3.42E-03					
510	3.36E-03					
511	3.30E-03					
512	3.22E-03					
513	3.15E-03					
514	3.10E-03					
515	3.05E-03					
516	2.99E-03					
517	2.94E-03					
518	2.91E-03					
519	2.87E-03					
520	2.84E-03					
521	2.80E-03					
522	2.79E-03					
523	2.77E-03					
524	2.75E-03					
525	2.73E-03					
526	2.73E-03					
527	2.73E-03					
528	2.72E-03					
529	2.71E-03					
530	2.71E-03					
531	2.70E-03					
532	2.72E-03					
533	2.71E-03					
534	2.74E-03					
535	2.74E-03					
536	0.002785812					
537	2.80E-03					
538	2.82E-03					
539	2.84E-03					
540	2.86E-03					
541	2.87E-03					
542	2.88E-03					
543	2.90E-03					
544	2.93E-03					
545	2.92E-03					
546	2.97E-03					
547	3.01E-03					
548	3.06E-03					
549	3.09E-03					
550	3.14E-03					
551	3.17E-03					
552	3.21E-03					
553	3.22E-03					
554	3.24E-03					
555	3.26E-03					
556	3.28E-03					
557	3.30E-03					
558	3.35E-03					
559	3.39E-03					
560	3.43E-03					
561	3.47E-03					
562	3.52E-03					
563	3.56E-03					
564	3.61E-03					
565	3.64E-03					
566	3.68E-03					
567	3.70E-03					
568	3.71E-03					
569	3.71E-03					
570	3.68E-03					
571	3.62E-03					
572	3.52E-03					
573	3.38E-03					
574	3.23E-03					
575	3.06E-03					
576	0.002869575					
577	2.68E-03					
578	2.48E-03					
579	0.00229967					
580	2.13E-03					
581	1.99E-03					
582	1.86E-03					
583	1.73E-03					
584	1.63E-03					
585	1.54E-03					
586	1.48E-03					
587	1.42E-03					
588	1.35E-03					
589	1.30E-03					
590	1.27E-03					
591	0.00123462					
592	1.20E-03					
593	1.18E-03					
594	1.16E-03					
595	1.15E-03					
596	1.14E-03					
597	1.12E-03					
598	1.10E-03					
599	1.08E-03					
600	1.08E-03					
601	1.07E-03					
602	1.07E-03					
603	1.06E-03					
604	1.07E-03					
605	1.08E-03					
606	1.09E-03					
607	1.10E-03					
608	1.10E-03					
609	1.10E-03					
610	1.12E-03					
611	1.12E-03					
612	1.15E-03					
613	1.17E-03					
614	1.18E-03					
615	1.20E-03					
616	1.23E-03					
617	1.25E-03					
618	1.26E-03					
619	1.27E-03					
620	1.27E-03					
621	1.28E-03					
622	1.28E-03					
623	1.29E-03					
624	1.31E-03					
625	1.31E-03					
626	1.32E-03					
627	1.33E-03					
628	1.35E-03					
629	1.36E-03					
630	1.36E-03					
631	1.34E-03					
632	1.32E-03					
633	1.30E-03					
634	1.26E-03					
635	1.27E-03					
636	1.25E-03					
637	1.24E-03					
638	1.23E-03					
639	1.22E-03					
640	1.22E-03					
641	1.21E-03					
642	1.19E-03					
643	1.17E-03					
644	1.15E-03					
645	1.16E-03					
646	1.17E-03					
647	1.19E-03					
648	1.20E-03					
649	1.22E-03					
650	1.24E-03					
651	1.25E-03					
652	1.26E-03					
653	1.26E-03					
654	1.27E-03					
655	1.28E-03					
656	1.34E-03					
657	1.43E-03					
658	1.53E-03					
659	1.63E-03					
660	1.74E-03					
661	1.86E-03					
662	2.01E-03					
663	2.13E-03					
664	2.26E-03					
665	2.41E-03					
666	2.57E-03					
667	2.72E-03					
668	2.88E-03					
669	3.04E-03					
670	3.18E-03					
671	3.32E-03					
672	3.45E-03					
673	3.58E-03					
674	3.72E-03					
675	3.83E-03					
676	3.95E-03					
677	4.07E-03					
678	4.17E-03					
679	4.23E-03					
680	4.27E-03					
681	4.24E-03					
682	4.16E-03					
683	4.07E-03					
684	3.91E-03					
685	3.67E-03					
686	3.45E-03					
687	3.17E-03					
688	2.90E-03					
689	2.64E-03					
690	2.42E-03					
691	2.19E-03					
692	1.98E-03					
693	1.79E-03					
694	1.62E-03					
695	1.45E-03					
696	1.32E-03					
697	1.12E-03					
698	9.64E-04					
699	8.46E-04					
700	6.93E-04					
701	6.19E-04					
702	5.48E-04					
703	5.01E-04					
704	5.31E-04					
705	5.34E-04					
706	4.77E-04					
707	3.27E-04					
708	4.97E-05					
709	-3.88E-04					
710	-1.02E-03					
