OLIS-3D-ASCII	SySl1141				
375	8.48E-03				
376	8.65E-03				
377	8.83E-03				
378	9.02E-03				
379	9.21E-03				
380	9.40E-03				
381	9.57E-03				
382	9.74E-03				
383	9.76E-03				
384	9.86E-03				
385	9.93E-03				
386	1.00E-02				
387	1.00E-02				
388	9.96E-03				
389	9.92E-03				
390	9.90E-03				
391	9.99E-03				
392	1.01E-02				
393	1.02E-02				
394	1.03E-02				
395	1.04E-02				
396	1.05E-02				
397	0.010593155				
398	1.07E-02				
399	1.08E-02				
400	1.09E-02				
401	1.11E-02				
402	1.12E-02				
403	0.011392073				
404	1.16E-02				
405	1.18E-02				
406	0.012034788				
407	1.23E-02				
408	1.26E-02				
409	1.29E-02				
410	1.31E-02				
411	1.34E-02				
412	1.37E-02				
413	1.40E-02				
414	1.43E-02				
415	1.45E-02				
416	1.47E-02				
417	1.49E-02				
418	1.50E-02				
419	1.51E-02				
420	1.52E-02				
421	1.52E-02				
422	1.53E-02				
423	1.53E-02				
424	0.015410229				
425	1.55E-02				
426	1.56E-02				
427	1.57E-02				
428	1.59E-02				
429	1.60E-02				
430	1.62E-02				
431	1.64E-02				
432	1.66E-02				
433	1.68E-02				
434	1.69E-02				
435	1.70E-02				
436	1.71E-02				
437	1.72E-02				
438	1.72E-02				
439	1.71E-02				
440	1.70E-02				
441	1.68E-02				
442	1.65E-02				
443	1.62E-02				
444	0.015836369				
445	1.53E-02				
446	1.48E-02				
447	0.014284481				
448	1.37E-02				
449	0.013248245				
450	1.27E-02				
451	1.23E-02				
452	1.19E-02				
453	1.15E-02				
454	1.12E-02				
455	0.011018374				
456	1.08E-02				
457	1.07E-02				
458	1.05E-02				
459	0.010386736				
460	1.03E-02				
461	1.02E-02				
462	0.010066845				
463	9.97E-03				
464	9.87E-03				
465	9.76E-03				
466	9.66E-03				
467	9.55E-03				
468	9.43E-03				
469	9.30E-03				
470	9.18E-03				
471	9.07E-03				
472	8.94E-03				
473	8.83E-03				
474	8.70E-03				
475	8.61E-03				
476	8.56E-03				
477	8.47E-03				
478	8.40E-03				
479	8.35E-03				
480	8.35E-03				
481	8.35E-03				
482	8.37E-03				
483	8.42E-03				
484	8.48E-03				
485	8.56E-03				
486	8.64E-03				
487	8.76E-03				
488	8.89E-03				
489	8.98E-03				
490	9.10E-03				
491	9.24E-03				
492	0.009392589				
493	9.50E-03				
494	9.63E-03				
495	9.75E-03				
496	9.86E-03				
497	0.009964499				
498	1.00E-02				
499	1.01E-02				
500	1.01E-02				
501	1.02E-02				
502	1.02E-02				
503	1.02E-02				
504	1.03E-02				
505	1.03E-02				
506	1.03E-02				
507	1.03E-02				
508	1.03E-02				
509	0.010272596				
510	1.03E-02				
511	1.02E-02				
512	1.02E-02				
513	1.02E-02				
514	1.03E-02				
515	1.03E-02				
516	1.03E-02				
517	1.04E-02				
518	1.04E-02				
519	1.05E-02				
520	1.06E-02				
521	1.07E-02				
522	1.08E-02				
523	0.010863884				
524	1.10E-02				
525	1.11E-02				
526	1.12E-02				
527	1.13E-02				
528	0.011374968				
529	1.15E-02				
530	0.011604448				
531	1.18E-02				
532	1.19E-02				
533	1.21E-02				
534	1.23E-02				
535	1.25E-02				
536	1.26E-02				
537	1.28E-02				
538	1.30E-02				
539	1.31E-02				
540	1.33E-02				
541	1.34E-02				
542	1.36E-02				
543	1.38E-02				
544	1.40E-02				
545	1.42E-02				
546	1.44E-02				
547	1.47E-02				
548	1.49E-02				
549	1.51E-02				
550	1.53E-02				
551	1.54E-02				
552	1.56E-02				
553	1.58E-02				
554	1.60E-02				
555	1.62E-02				
556	1.63E-02				
557	1.65E-02				
558	1.67E-02				
559	1.69E-02				
560	1.71E-02				
561	1.74E-02				
562	1.76E-02				
563	1.78E-02				
564	1.81E-02				
565	1.83E-02				
566	1.85E-02				
567	1.86E-02				
568	1.86E-02				
569	1.86E-02				
570	1.83E-02				
571	1.80E-02				
572	1.74E-02				
573	1.68E-02				
574	1.60E-02				
575	0.015134403				
576	1.42E-02				
577	1.32E-02				
578	1.22E-02				
579	1.13E-02				
580	1.04E-02				
581	9.55E-03				
582	8.81E-03				
583	8.12E-03				
584	7.53E-03				
585	7.01E-03				
586	6.58E-03				
587	6.20E-03				
588	5.87E-03				
589	5.61E-03				
590	5.38E-03				
591	5.20E-03				
592	5.04E-03				
593	4.93E-03				
594	4.85E-03				
595	4.76E-03				
596	4.70E-03				
597	4.64E-03				
598	4.60E-03				
599	4.56E-03				
600	4.53E-03				
601	4.53E-03				
602	4.53E-03				
603	4.53E-03				
604	4.53E-03				
605	4.54E-03				
606	4.59E-03				
607	4.62E-03				
608	4.67E-03				
609	4.70E-03				
610	4.76E-03				
611	4.81E-03				
612	4.87E-03				
613	4.92E-03				
614	4.98E-03				
615	5.03E-03				
616	5.07E-03				
617	5.12E-03				
618	5.17E-03				
619	5.22E-03				
620	5.28E-03				
621	5.31E-03				
622	5.37E-03				
623	5.41E-03				
624	5.45E-03				
625	5.47E-03				
626	5.49E-03				
627	5.50E-03				
628	5.48E-03				
629	5.47E-03				
630	5.46E-03				
631	5.43E-03				
632	5.40E-03				
633	5.36E-03				
634	5.33E-03				
635	5.29E-03				
636	5.24E-03				
637	5.19E-03				
638	5.15E-03				
639	5.11E-03				
640	5.07E-03				
641	5.02E-03				
642	4.97E-03				
643	4.90E-03				
644	4.84E-03				
645	4.80E-03				
646	4.76E-03				
647	4.74E-03				
648	4.72E-03				
649	4.75E-03				
650	4.77E-03				
651	4.81E-03				
652	4.87E-03				
653	4.94E-03				
654	5.04E-03				
655	5.17E-03				
656	5.36E-03				
657	5.60E-03				
658	5.88E-03				
659	6.21E-03				
660	6.57E-03				
661	6.99E-03				
662	7.41E-03				
663	7.87E-03				
664	8.35E-03				
665	8.83E-03				
666	9.33E-03				
667	9.82E-03				
668	1.03E-02				
669	1.08E-02				
670	1.12E-02				
671	1.16E-02				
672	1.21E-02				
673	1.25E-02				
674	1.29E-02				
675	1.33E-02				
676	1.37E-02				
677	1.41E-02				
678	1.45E-02				
679	0.014882866				
680	0.015100587				
681	1.52E-02				
682	1.51E-02				
683	1.48E-02				
684	1.44E-02				
685	1.39E-02				
686	1.31E-02				
687	1.23E-02				
688	0.0114718				
689	1.07E-02				
690	9.80E-03				
691	9.01E-03				
692	8.17E-03				
693	7.44E-03				
694	6.77E-03				
695	6.16E-03				
696	5.62E-03				
697	5.07E-03				
698	4.62E-03				
699	4.20E-03				
700	3.84E-03				
701	3.48E-03				
702	3.17E-03				
703	3.00E-03				
704	2.66E-03				
705	2.45E-03				
706	2.26E-03				
707	2.06E-03				
708	1.83E-03				
709	1.58E-03				
710	1.27E-03				
