OLIS-3D-ASCII	SySl1329		
375	4.87E-03		
376	4.73E-03		
377	4.68E-03		
378	4.69E-03		
379	4.74E-03		
380	4.83E-03		
381	4.92E-03		
382	5.06E-03		
383	5.10E-03		
384	4.93E-03		
385	4.82E-03		
386	4.79E-03		
387	4.75E-03		
388	4.69E-03		
389	4.62E-03		
390	4.56E-03		
391	4.52E-03		
392	4.46E-03		
393	4.47E-03		
394	4.51E-03		
395	4.51E-03		
396	4.48E-03		
397	4.50E-03		
398	4.55E-03		
399	4.59E-03		
400	4.61E-03		
401	4.58E-03		
402	4.57E-03		
403	4.61E-03		
404	4.62E-03		
405	4.68E-03		
406	4.75E-03		
407	4.81E-03		
408	4.86E-03		
409	4.97E-03		
410	5.07E-03		
411	5.17E-03		
412	5.24E-03		
413	5.30E-03		
414	5.36E-03		
415	5.43E-03		
416	5.48E-03		
417	5.52E-03		
418	5.56E-03		
419	5.55E-03		
420	5.53E-03		
421	5.55E-03		
422	5.55E-03		
423	5.54E-03		
424	5.52E-03		
425	5.52E-03		
426	5.53E-03		
427	5.54E-03		
428	5.59E-03		
429	5.64E-03		
430	5.69E-03		
431	5.71E-03		
432	5.76E-03		
433	5.83E-03		
434	5.88E-03		
435	5.89E-03		
436	5.91E-03		
437	5.93E-03		
438	5.93E-03		
439	5.91E-03		
440	5.89E-03		
441	5.84E-03		
442	5.77E-03		
443	5.65E-03		
444	5.52E-03		
445	5.36E-03		
446	5.17E-03		
447	4.98E-03		
448	4.80E-03		
449	4.59E-03		
450	4.41E-03		
451	4.25E-03		
452	4.09E-03		
453	3.95E-03		
454	3.82E-03		
455	3.69E-03		
456	3.59E-03		
457	3.50E-03		
458	3.43E-03		
459	3.37E-03		
460	3.30E-03		
461	3.24E-03		
462	3.21E-03		
463	3.16E-03		
464	3.12E-03		
465	3.09E-03		
466	3.04E-03		
467	2.99E-03		
468	2.96E-03		
469	2.93E-03		
470	2.90E-03		
471	2.86E-03		
472	2.83E-03		
473	2.81E-03		
474	2.79E-03		
475	2.76E-03		
476	2.75E-03		
477	2.73E-03		
478	2.70E-03		
479	0.002677809		
480	2.67E-03		
481	2.66E-03		
482	2.65E-03		
483	2.65E-03		
484	2.65E-03		
485	0.002632864		
486	2.62E-03		
487	2.61E-03		
488	2.61E-03		
489	2.62E-03		
490	2.62E-03		
491	2.62E-03		
492	2.63E-03		
493	2.65E-03		
494	2.67E-03		
495	2.67E-03		
496	2.67E-03		
497	2.67E-03		
498	2.67E-03		
499	2.65E-03		
500	2.64E-03		
501	2.62E-03		
502	2.59E-03		
503	2.55E-03		
504	2.52E-03		
505	2.49E-03		
506	2.45E-03		
507	2.41E-03		
508	2.39E-03		
509	2.36E-03		
510	2.33E-03		
511	2.30E-03		
512	2.29E-03		
513	2.25E-03		
514	2.22E-03		
515	2.18E-03		
516	2.13E-03		
517	2.09E-03		
518	2.05E-03		
519	2.00E-03		
520	1.96E-03		
521	1.91E-03		
522	1.87E-03		
523	1.85E-03		
524	1.83E-03		
525	1.81E-03		
526	1.77E-03		
527	1.73E-03		
528	1.68E-03		
529	1.64E-03		
530	1.61E-03		
531	1.57E-03		
532	1.52E-03		
533	1.48E-03		
534	1.44E-03		
535	1.42E-03		
536	1.39E-03		
537	1.37E-03		
538	1.34E-03		
539	1.34E-03		
540	1.33E-03		
541	1.31E-03		
542	1.30E-03		
