OLIS-3D-ASCII	SySl1066							
375	5.93E-03							
376	5.63E-03							
377	5.48E-03							
378	5.45E-03							
379	5.50E-03							
380	5.60E-03							
381	5.72E-03							
382	5.86E-03							
383	5.82E-03							
384	5.77E-03							
385	5.69E-03							
386	5.62E-03							
387	5.50E-03							
388	5.42E-03							
389	5.42E-03							
390	5.42E-03							
391	5.42E-03							
392	5.42E-03							
393	5.40E-03							
394	5.39E-03							
395	5.34E-03							
396	5.36E-03							
397	5.36E-03							
398	5.37E-03							
399	5.37E-03							
400	5.35E-03							
401	5.35E-03							
402	5.38E-03							
403	5.37E-03							
404	5.38E-03							
405	5.38E-03							
406	5.43E-03							
407	5.52E-03							
408	5.57E-03							
409	5.66E-03							
410	5.75E-03							
411	5.83E-03							
412	5.88E-03							
413	5.94E-03							
414	6.00E-03							
415	6.02E-03							
416	6.06E-03							
417	6.08E-03							
418	6.10E-03							
419	6.11E-03							
420	6.07E-03							
421	6.07E-03							
422	6.04E-03							
423	6.01E-03							
424	5.99E-03							
425	6.00E-03							
426	6.02E-03							
427	6.06E-03							
428	6.09E-03							
429	6.11E-03							
430	6.16E-03							
431	6.19E-03							
432	6.21E-03							
433	6.26E-03							
434	6.27E-03							
435	6.29E-03							
436	6.30E-03							
437	6.29E-03							
438	6.25E-03							
439	6.21E-03							
440	6.12E-03							
441	6.03E-03							
442	5.93E-03							
443	5.79E-03							
444	5.63E-03							
445	5.48E-03							
446	5.30E-03							
447	5.11E-03							
448	4.94E-03							
449	4.77E-03							
450	4.61E-03							
451	4.46E-03							
452	4.30E-03							
453	4.19E-03							
454	4.09E-03							
455	3.98E-03							
456	3.89E-03							
457	3.84E-03							
458	3.78E-03							
459	3.71E-03							
460	3.66E-03							
461	3.62E-03							
462	3.58E-03							
463	3.53E-03							
464	3.50E-03							
465	3.47E-03							
466	3.44E-03							
467	3.39E-03							
468	3.35E-03							
469	3.32E-03							
470	3.26E-03							
471	3.20E-03							
472	3.16E-03							
473	3.12E-03							
474	3.09E-03							
475	3.06E-03							
476	3.03E-03							
477	3.03E-03							
478	3.01E-03							
479	2.99E-03							
480	2.99E-03							
481	2.99E-03							
482	3.00E-03							
483	3.02E-03							
484	3.05E-03							
485	3.08E-03							
486	3.13E-03							
487	3.17E-03							
488	3.22E-03							
489	3.28E-03							
490	3.32E-03							
491	3.37E-03							
492	3.41E-03							
493	3.44E-03							
494	3.47E-03							
495	3.52E-03							
496	3.58E-03							
497	3.64E-03							
498	3.68E-03							
499	3.73E-03							
500	3.79E-03							
501	3.83E-03							
502	3.87E-03							
503	3.92E-03							
504	3.92E-03							
505	3.94E-03							
506	3.97E-03							
507	4.01E-03							
508	4.06E-03							
509	0.004095348							
510	4.13E-03							
511	4.18E-03							
512	4.23E-03							
513	4.29E-03							
514	4.36E-03							
515	4.43E-03							
516	4.49E-03							
517	4.56E-03							
518	4.64E-03							
519	4.72E-03							
520	4.81E-03							
521	4.88E-03							
522	4.96E-03							
523	5.03E-03							
524	5.11E-03							
525	5.19E-03							
526	5.27E-03							
527	5.35E-03							
528	5.43E-03							
529	5.51E-03							
530	5.58E-03							
531	5.67E-03							
532	5.76E-03							
533	5.83E-03							
534	5.90E-03							
535	5.98E-03							
536	6.08E-03							
537	6.18E-03							
538	6.25E-03							
539	6.33E-03							
540	6.42E-03							
541	6.49E-03							
542	6.55E-03							
543	6.65E-03							
544	6.72E-03							
545	6.77E-03							
546	6.86E-03							
547	6.95E-03							
548	7.04E-03							
549	7.12E-03							
550	7.19E-03							
551	7.26E-03							
552	7.35E-03							
553	7.43E-03							
554	7.51E-03							
555	7.60E-03							
556	7.68E-03							
557	7.76E-03							
558	7.86E-03							
559	7.95E-03							
560	8.05E-03							
561	8.14E-03							
562	8.23E-03							
563	8.33E-03							
564	8.44E-03							
565	8.53E-03							
566	8.59E-03							
567	8.63E-03							
568	8.62E-03							
569	8.57E-03							
570	8.46E-03							
571	8.28E-03							
572	8.03E-03							
573	7.69E-03							
574	7.31E-03							
575	6.90E-03							
576	6.45E-03							
577	5.96E-03							
578	5.46E-03							
579	4.98E-03							
580	4.51E-03							
581	4.09E-03							
582	3.71E-03							
583	3.37E-03							
584	3.07E-03							
585	2.82E-03							
586	2.62E-03							
587	2.44E-03							
588	2.29E-03							
589	2.16E-03							
590	2.05E-03							
591	1.97E-03							
592	1.89E-03							
593	1.82E-03							
594	1.77E-03							
595	1.73E-03							
596	1.69E-03							
597	1.67E-03							
598	1.64E-03							
599	1.60E-03							
600	1.57E-03							
601	1.55E-03							
602	1.53E-03							
603	1.53E-03							
604	1.53E-03							
605	1.54E-03							
606	1.57E-03							
607	1.58E-03							
608	1.59E-03							
609	1.59E-03							
610	1.60E-03							
611	1.61E-03							
612	1.61E-03							
613	1.62E-03							
614	1.62E-03							
615	1.64E-03							
616	1.66E-03							
617	1.68E-03							
618	1.69E-03							
619	1.69E-03							
620	1.69E-03							
621	1.68E-03							
622	1.70E-03							
623	1.70E-03							
624	1.71E-03							
625	1.72E-03							
626	1.72E-03							
627	1.73E-03							
628	1.73E-03							
629	1.73E-03							
630	1.71E-03							
631	1.71E-03							
632	1.69E-03							
633	1.67E-03							
634	1.65E-03							
635	1.61E-03							
636	1.59E-03							
637	1.57E-03							
638	1.56E-03							
639	1.56E-03							
640	1.55E-03							
641	1.54E-03							
642	1.54E-03							
643	1.54E-03							
644	1.54E-03							
645	1.51E-03							
646	1.49E-03							
647	1.48E-03							
648	1.47E-03							
649	1.47E-03							
650	1.49E-03							
651	1.52E-03							
652	1.54E-03							
653	1.58E-03							
654	1.63E-03							
655	1.67E-03							
656	1.75E-03							
657	1.82E-03							
658	1.95E-03							
659	2.06E-03							
660	2.16E-03							
661	2.30E-03							
662	2.43E-03							
663	2.59E-03							
664	2.77E-03							
665	0.00292201							
666	3.10E-03							
667	3.27E-03							
668	3.45E-03							
669	3.61E-03							
670	3.77E-03							
671	3.90E-03							
672	3.99E-03							
673	4.13E-03							
674	4.23E-03							
675	4.33E-03							
676	4.46E-03							
677	4.59E-03							
678	4.74E-03							
679	4.87E-03							
680	4.93E-03							
681	4.93E-03							
682	4.91E-03							
683	4.84E-03							
684	4.65E-03							
685	4.47E-03							
686	4.16E-03							
687	3.85E-03							
688	3.58E-03							
689	3.34E-03							
690	3.05E-03							
691	2.79E-03							
692	2.54E-03							
693	2.28E-03							
694	2.08E-03							
695	1.89E-03							
696	1.65E-03							
697	1.49E-03							
698	1.23E-03							
699	1.07E-03							
700	9.19E-04							
701	7.85E-04							
702	6.80E-04							
703	5.36E-04							
704	3.97E-04							
705	2.63E-04							
706	1.40E-04							
707	3.02E-05							
708	-6.20E-05							
709	-1.33E-04							
710	-1.78E-04							
