OLIS-3D-ASCII	SySl1143		
375	-3.59E-04		
376	-2.46E-04		
377	-1.65E-04		
378	-1.10E-04		
379	-7.33E-05		
380	-4.96E-05		
381	-3.19E-05		
382	-8.71E-06		
383	-5.64E-06		
384	5.96E-05		
385	1.63E-04		
386	2.83E-04		
387	2.67E-04		
388	2.53E-04		
389	2.70E-04		
390	3.12E-04		
391	3.61E-04		
392	4.31E-04		
393	4.28E-04		
394	4.39E-04		
395	4.49E-04		
396	4.85E-04		
397	5.05E-04		
398	5.35E-04		
399	5.36E-04		
400	5.88E-04		
401	6.69E-04		
402	7.52E-04		
403	8.05E-04		
404	8.74E-04		
405	8.58E-04		
406	8.82E-04		
407	8.85E-04		
408	9.13E-04		
409	9.80E-04		
410	1.03E-03		
411	1.07E-03		
412	1.16E-03		
413	1.23E-03		
414	1.27E-03		
415	1.29E-03		
416	1.32E-03		
417	1.32E-03		
418	1.34E-03		
419	1.35E-03		
420	1.38E-03		
421	1.41E-03		
422	1.43E-03		
423	1.46E-03		
424	1.47E-03		
425	1.48E-03		
426	1.49E-03		
427	1.52E-03		
428	1.53E-03		
429	1.57E-03		
430	1.60E-03		
431	1.64E-03		
432	1.67E-03		
433	1.68E-03		
434	1.70E-03		
435	1.72E-03		
436	1.71E-03		
437	1.72E-03		
438	1.74E-03		
439	1.73E-03		
440	1.72E-03		
441	1.70E-03		
442	1.67E-03		
443	1.63E-03		
444	1.60E-03		
445	1.53E-03		
446	1.49E-03		
447	1.43E-03		
448	1.37E-03		
449	0.00132629		
450	1.30E-03		
451	1.26E-03		
452	1.24E-03		
453	1.21E-03		
454	1.20E-03		
455	1.19E-03		
456	1.20E-03		
457	1.18E-03		
458	1.17E-03		
459	1.12E-03		
460	1.10E-03		
461	1.08E-03		
462	1.07E-03		
463	1.05E-03		
464	1.05E-03		
465	1.04E-03		
466	1.03E-03		
467	1.03E-03		
468	1.02E-03		
469	1.00E-03		
470	9.95E-04		
471	9.85E-04		
472	9.71E-04		
473	9.50E-04		
474	9.35E-04		
475	9.34E-04		
476	9.35E-04		
477	9.20E-04		
478	9.03E-04		
479	9.01E-04		
480	9.03E-04		
481	9.02E-04		
482	9.12E-04		
483	9.25E-04		
484	9.42E-04		
485	9.61E-04		
486	9.75E-04		
487	1.01E-03		
488	1.04E-03		
489	1.05E-03		
490	1.07E-03		
491	1.09E-03		
492	1.11E-03		
493	1.13E-03		
494	1.14E-03		
495	1.16E-03		
496	1.17E-03		
497	1.19E-03		
498	1.19E-03		
499	1.20E-03		
500	1.22E-03		
501	1.20E-03		
502	1.21E-03		
503	1.22E-03		
504	0.001232172		
505	1.25E-03		
506	1.26E-03		
507	1.27E-03		
508	1.30E-03		
509	1.32E-03		
510	1.34E-03		
511	1.35E-03		
512	1.37E-03		
513	1.38E-03		
514	1.40E-03		
515	1.42E-03		
516	1.43E-03		
517	1.45E-03		
518	1.46E-03		
519	1.48E-03		
520	1.51E-03		
521	1.52E-03		
522	1.55E-03		
523	1.55E-03		
524	1.56E-03		
525	1.59E-03		
526	1.62E-03		
527	1.63E-03		
528	1.65E-03		
529	1.69E-03		
530	1.70E-03		
531	1.74E-03		
532	1.78E-03		
533	1.81E-03		
534	1.84E-03		
535	1.86E-03		
536	0.001884718		
537	1.93E-03		
538	1.96E-03		
539	1.97E-03		
540	1.99E-03		
541	2.01E-03		
542	2.03E-03		
543	2.08E-03		
544	2.10E-03		
545	2.13E-03		
546	2.15E-03		
547	2.20E-03		
548	2.23E-03		
549	2.27E-03		
550	2.30E-03		
551	2.32E-03		
