OLIS-3D-ASCII	SySl1023		
375	1.04E-02		
376	1.09E-02		
377	1.12E-02		
378	1.16E-02		
379	1.19E-02		
380	1.22E-02		
381	1.25E-02		
382	0.01269587		
383	1.28E-02		
384	1.28E-02		
385	1.28E-02		
386	1.29E-02		
387	0.013028161		
388	1.31E-02		
389	1.32E-02		
390	1.33E-02		
391	1.34E-02		
392	1.35E-02		
393	1.37E-02		
394	1.39E-02		
395	1.40E-02		
396	1.42E-02		
397	1.43E-02		
398	1.45E-02		
399	1.48E-02		
400	1.50E-02		
401	1.53E-02		
402	1.56E-02		
403	1.60E-02		
404	1.64E-02		
405	1.69E-02		
406	1.74E-02		
407	1.80E-02		
408	1.84E-02		
409	1.90E-02		
410	1.95E-02		
411	0.01994544		
412	2.04E-02		
413	0.020901617		
414	2.14E-02		
415	2.18E-02		
416	2.22E-02		
417	2.26E-02		
418	2.29E-02		
419	2.32E-02		
420	2.34E-02		
421	2.37E-02		
422	2.39E-02		
423	0.024114329		
424	2.44E-02		
425	2.47E-02		
426	2.50E-02		
427	2.53E-02		
428	2.56E-02		
429	2.60E-02		
430	2.64E-02		
431	2.68E-02		
432	2.72E-02		
433	2.76E-02		
434	2.80E-02		
435	2.83E-02		
436	2.86E-02		
437	2.88E-02		
438	2.89E-02		
439	2.89E-02		
440	2.88E-02		
441	2.86E-02		
442	2.83E-02		
443	2.78E-02		
444	2.73E-02		
445	2.66E-02		
446	2.59E-02		
447	0.025026208		
448	2.42E-02		
449	2.35E-02		
450	2.28E-02		
451	2.21E-02		
452	2.15E-02		
453	2.10E-02		
454	0.02054917		
455	2.02E-02		
456	1.99E-02		
457	1.96E-02		
458	1.93E-02		
459	1.91E-02		
460	1.89E-02		
461	1.87E-02		
462	1.85E-02		
463	0.018334289		
464	1.82E-02		
465	1.80E-02		
466	1.79E-02		
467	1.77E-02		
468	1.76E-02		
469	1.74E-02		
470	1.73E-02		
471	1.72E-02		
472	1.71E-02		
473	1.70E-02		
474	1.70E-02		
475	1.70E-02		
476	1.69E-02		
477	1.70E-02		
478	1.70E-02		
479	1.70E-02		
480	1.71E-02		
481	0.017191589		
482	1.73E-02		
483	1.73E-02		
484	1.74E-02		
485	1.75E-02		
486	1.75E-02		
487	1.75E-02		
488	1.75E-02		
489	1.75E-02		
490	1.74E-02		
491	0.017294246		
492	1.72E-02		
493	1.71E-02		
494	1.70E-02		
495	1.68E-02		
496	0.016658299		
497	1.65E-02		
498	1.63E-02		
499	1.60E-02		
500	1.58E-02		
501	1.56E-02		
502	1.54E-02		
503	1.52E-02		
504	1.49E-02		
505	1.47E-02		
506	0.014529345		
507	1.43E-02		
508	1.42E-02		
509	1.40E-02		
510	1.39E-02		
511	1.37E-02		
512	0.013571117		
513	1.34E-02		
514	0.013314801		
515	1.32E-02		
516	1.31E-02		
517	1.29E-02		
518	1.28E-02		
519	1.26E-02		
520	1.24E-02		
521	1.22E-02		
522	1.20E-02		
523	1.17E-02		
524	1.14E-02		
525	1.11E-02		
526	1.07E-02		
527	1.03E-02		
528	9.96E-03		
529	9.57E-03		
530	9.18E-03		
531	8.79E-03		
532	8.42E-03		
533	8.02E-03		
534	7.62E-03		
535	7.21E-03		
536	6.79E-03		
537	6.39E-03		
538	6.00E-03		
539	5.62E-03		
540	5.28E-03		
541	4.95E-03		
542	4.66E-03		
543	4.39E-03		
544	4.11E-03		
545	3.86E-03		
546	3.63E-03		
547	3.43E-03		
548	3.25E-03		
549	3.09E-03		
550	2.93E-03		
551	2.79E-03		
552	2.68E-03		
553	2.59E-03		
554	2.51E-03		
555	2.44E-03		
556	2.37E-03		
557	2.33E-03		
558	2.29E-03		
559	2.29E-03		
560	2.27E-03		
561	2.26E-03		
562	2.24E-03		
563	2.24E-03		
564	2.24E-03		
565	2.26E-03		
566	2.28E-03		
567	2.31E-03		
568	0.00235122		
569	2.39E-03		
570	2.45E-03		
571	2.51E-03		
572	2.58E-03		
573	2.65E-03		
574	2.72E-03		
575	2.79E-03		
576	2.86E-03		
577	2.93E-03		
578	3.00E-03		
579	3.07E-03		
580	3.13E-03		
581	3.20E-03		
582	3.27E-03		
583	3.34E-03		
584	3.40E-03		
585	3.46E-03		
586	3.53E-03		
587	3.58E-03		
588	3.63E-03		
589	3.66E-03		
