OLIS-3D-ASCII	SySl1173				
375	3.74E-02				
376	3.81E-02				
377	3.88E-02				
378	3.96E-02				
379	0.040390005				
380	4.12E-02				
381	4.19E-02				
382	4.25E-02				
383	4.29E-02				
384	4.31E-02				
385	4.32E-02				
386	4.33E-02				
387	4.34E-02				
388	4.33E-02				
389	4.36E-02				
390	4.38E-02				
391	4.41E-02				
392	4.45E-02				
393	4.49E-02				
394	4.54E-02				
395	4.58E-02				
396	4.62E-02				
397	4.66E-02				
398	4.72E-02				
399	4.78E-02				
400	4.85E-02				
401	4.93E-02				
402	5.01E-02				
403	5.12E-02				
404	5.24E-02				
405	5.36E-02				
406	5.49E-02				
407	5.62E-02				
408	5.74E-02				
409	5.87E-02				
410	0.06012382				
411	6.15E-02				
412	6.28E-02				
413	6.40E-02				
414	6.51E-02				
415	6.62E-02				
416	6.72E-02				
417	6.80E-02				
418	6.90E-02				
419	6.97E-02				
420	7.04E-02				
421	7.12E-02				
422	7.17E-02				
423	7.24E-02				
424	7.30E-02				
425	7.35E-02				
426	7.41E-02				
427	0.074782853				
428	7.57E-02				
429	7.66E-02				
430	7.75E-02				
431	7.86E-02				
432	7.98E-02				
433	8.08E-02				
434	8.17E-02				
435	8.25E-02				
436	8.30E-02				
437	8.34E-02				
438	8.35E-02				
439	8.34E-02				
440	8.30E-02				
441	0.082019447				
442	8.07E-02				
443	7.93E-02				
444	7.76E-02				
445	7.57E-02				
446	7.34E-02				
447	7.09E-02				
448	6.86E-02				
449	6.63E-02				
450	6.42E-02				
451	6.22E-02				
452	6.04E-02				
453	5.87E-02				
454	5.73E-02				
455	5.62E-02				
456	0.055289031				
457	5.45E-02				
458	5.38E-02				
459	5.32E-02				
460	5.28E-02				
461	5.23E-02				
462	5.18E-02				
463	5.13E-02				
464	5.07E-02				
465	0.050202842				
466	4.95E-02				
467	4.89E-02				
468	4.82E-02				
469	0.047479309				
470	0.046765918				
471	4.60E-02				
472	4.53E-02				
473	4.47E-02				
474	4.40E-02				
475	4.34E-02				
476	4.28E-02				
477	4.23E-02				
478	4.19E-02				
479	4.16E-02				
480	4.14E-02				
481	4.13E-02				
482	4.13E-02				
483	4.14E-02				
484	4.16E-02				
485	4.18E-02				
486	0.041995671				
487	4.22E-02				
488	4.25E-02				
489	0.042689006				
490	4.29E-02				
491	4.30E-02				
492	4.31E-02				
493	4.31E-02				
494	4.31E-02				
495	4.29E-02				
496	4.26E-02				
497	0.04222278				
498	4.17E-02				
499	4.11E-02				
500	4.03E-02				
501	3.94E-02				
502	3.85E-02				
503	0.037431876				
504	3.64E-02				
505	3.52E-02				
506	3.40E-02				
507	3.27E-02				
508	3.14E-02				
509	3.00E-02				
510	2.87E-02				
511	2.74E-02				
512	2.61E-02				
513	0.024856847				
514	2.36E-02				
515	2.25E-02				
516	2.13E-02				
517	2.02E-02				
518	0.019208058				
519	1.82E-02				
520	1.72E-02				
521	1.64E-02				
522	0.015549715				
523	1.48E-02				
524	1.41E-02				
525	1.34E-02				
526	1.28E-02				
527	1.22E-02				
528	1.17E-02				
529	1.12E-02				
530	1.07E-02				
531	1.03E-02				
532	1.00E-02				
533	9.71E-03				
534	0.009438216				
535	9.20E-03				
536	8.99E-03				
537	8.78E-03				
538	8.61E-03				
539	8.46E-03				
540	8.33E-03				
541	8.21E-03				
542	8.10E-03				
543	8.01E-03				
544	7.97E-03				
545	7.92E-03				
