OLIS-3D-ASCII	SySl1329		
375	4.24E-03		
376	4.38E-03		
377	4.55E-03		
378	4.74E-03		
379	4.93E-03		
380	5.12E-03		
381	5.29E-03		
382	5.42E-03		
383	5.46E-03		
384	5.53E-03		
385	5.51E-03		
386	5.49E-03		
387	5.48E-03		
388	5.43E-03		
389	5.43E-03		
390	5.47E-03		
391	5.55E-03		
392	5.56E-03		
393	5.59E-03		
394	5.63E-03		
395	5.63E-03		
396	5.66E-03		
397	5.68E-03		
398	5.70E-03		
399	5.76E-03		
400	5.78E-03		
401	5.86E-03		
402	6.00E-03		
403	6.10E-03		
404	6.22E-03		
405	6.35E-03		
406	6.47E-03		
407	6.60E-03		
408	6.72E-03		
409	6.85E-03		
410	6.99E-03		
411	7.16E-03		
412	7.27E-03		
413	7.43E-03		
414	7.57E-03		
415	7.64E-03		
416	7.75E-03		
417	7.82E-03		
418	7.88E-03		
419	7.94E-03		
420	7.98E-03		
421	8.01E-03		
422	8.05E-03		
423	8.10E-03		
424	8.13E-03		
425	8.18E-03		
426	8.22E-03		
427	8.27E-03		
428	8.35E-03		
429	8.43E-03		
430	8.52E-03		
431	8.59E-03		
432	8.64E-03		
433	8.71E-03		
434	8.77E-03		
435	8.83E-03		
436	8.85E-03		
437	8.87E-03		
438	8.85E-03		
439	8.82E-03		
440	8.76E-03		
441	8.68E-03		
442	8.58E-03		
443	8.43E-03		
444	8.22E-03		
445	8.02E-03		
446	7.78E-03		
447	7.53E-03		
448	7.24E-03		
449	6.96E-03		
450	6.68E-03		
451	6.43E-03		
452	6.20E-03		
453	6.00E-03		
454	5.82E-03		
455	5.63E-03		
456	5.50E-03		
457	5.39E-03		
458	5.30E-03		
459	5.23E-03		
460	5.14E-03		
461	5.08E-03		
462	5.02E-03		
463	4.95E-03		
464	4.88E-03		
465	4.81E-03		
466	4.75E-03		
467	4.69E-03		
468	4.65E-03		
469	4.58E-03		
470	4.53E-03		
471	4.47E-03		
472	4.41E-03		
473	4.38E-03		
474	4.31E-03		
475	4.25E-03		
476	4.20E-03		
477	4.17E-03		
478	4.15E-03		
479	4.13E-03		
480	4.12E-03		
481	4.10E-03		
482	4.10E-03		
483	4.08E-03		
484	4.10E-03		
485	4.10E-03		
486	4.07E-03		
487	4.08E-03		
488	4.09E-03		
489	4.10E-03		
490	4.09E-03		
491	4.10E-03		
492	4.11E-03		
493	4.10E-03		
494	4.10E-03		
495	4.08E-03		
496	4.08E-03		
497	4.07E-03		
498	4.06E-03		
499	4.05E-03		
500	4.01E-03		
501	3.96E-03		
502	3.91E-03		
503	3.89E-03		
504	3.84E-03		
505	3.77E-03		
506	3.71E-03		
