OLIS-3D-ASCII	SySl1019		
375	-7.55E-05		
376	4.33E-05		
377	1.09E-04		
378	1.33E-04		
379	1.28E-04		
380	1.05E-04		
381	7.52E-05		
382	4.35E-05		
383	8.64E-05		
384	1.53E-04		
385	1.82E-04		
386	3.16E-04		
387	4.31E-04		
388	4.86E-04		
389	5.12E-04		
390	5.54E-04		
391	5.06E-04		
392	5.32E-04		
393	4.82E-04		
394	4.53E-04		
395	4.76E-04		
396	4.78E-04		
397	5.19E-04		
398	5.52E-04		
399	5.84E-04		
400	6.64E-04		
401	7.28E-04		
402	7.83E-04		
403	7.74E-04		
404	8.42E-04		
405	8.55E-04		
406	9.25E-04		
407	9.41E-04		
408	9.75E-04		
409	1.03E-03		
410	1.08E-03		
411	1.14E-03		
412	1.20E-03		
413	1.26E-03		
414	1.30E-03		
415	1.32E-03		
416	1.39E-03		
417	1.45E-03		
418	1.49E-03		
419	1.48E-03		
420	1.50E-03		
421	1.53E-03		
422	1.54E-03		
423	1.54E-03		
424	1.57E-03		
425	1.60E-03		
426	1.62E-03		
427	1.68E-03		
428	1.71E-03		
429	1.74E-03		
430	1.76E-03		
431	1.77E-03		
432	1.80E-03		
433	1.81E-03		
434	1.80E-03		
435	1.84E-03		
436	1.87E-03		
437	1.90E-03		
438	1.91E-03		
439	1.93E-03		
440	1.91E-03		
441	1.92E-03		
442	1.88E-03		
443	1.83E-03		
444	1.76E-03		
445	1.70E-03		
446	1.62E-03		
447	1.56E-03		
448	1.49E-03		
449	1.43E-03		
450	1.33E-03		
451	1.26E-03		
452	1.21E-03		
453	1.16E-03		
454	1.11E-03		
455	1.07E-03		
456	1.04E-03		
457	1.01E-03		
458	9.82E-04		
459	9.65E-04		
460	9.68E-04		
461	9.53E-04		
462	9.25E-04		
463	9.25E-04		
464	9.28E-04		
465	9.19E-04		
466	9.12E-04		
467	9.09E-04		
468	8.85E-04		
469	8.56E-04		
470	8.42E-04		
471	8.35E-04		
472	8.15E-04		
473	7.97E-04		
474	7.89E-04		
475	7.73E-04		
476	7.74E-04		
477	7.78E-04		
478	7.94E-04		
479	8.07E-04		
480	8.08E-04		
481	8.17E-04		
482	8.25E-04		
483	8.40E-04		
484	8.42E-04		
485	8.57E-04		
486	8.59E-04		
487	8.43E-04		
488	8.45E-04		
489	8.38E-04		
490	8.39E-04		
491	8.39E-04		
492	8.43E-04		
493	8.34E-04		
494	8.38E-04		
495	8.64E-04		
496	8.81E-04		
497	8.98E-04		
498	9.03E-04		
499	8.93E-04		
500	8.93E-04		
501	8.82E-04		
502	8.69E-04		
503	8.56E-04		
504	8.38E-04		
505	8.07E-04		
506	7.93E-04		
507	7.91E-04		
508	7.90E-04		
509	7.81E-04		
510	7.71E-04		
511	7.57E-04		
512	7.72E-04		
513	7.67E-04		
514	7.69E-04		
515	7.59E-04		
516	7.48E-04		
517	7.27E-04		
518	7.28E-04		
519	7.27E-04		
520	7.17E-04		
521	7.13E-04		
522	6.97E-04		
523	6.80E-04		
524	6.78E-04		
525	6.76E-04		
526	6.62E-04		
527	6.31E-04		
528	6.21E-04		
529	5.99E-04		
530	5.92E-04		
531	5.72E-04		
532	5.57E-04		
533	5.67E-04		
534	5.42E-04		
535	5.38E-04		
536	5.22E-04		
537	5.10E-04		
538	4.82E-04		
539	4.57E-04		
540	4.56E-04		
541	4.38E-04		
542	4.26E-04		
543	4.38E-04		
544	4.42E-04		
545	4.50E-04		
546	4.55E-04		
547	4.59E-04		
548	4.46E-04		
549	4.38E-04		
550	4.32E-04		
551	4.33E-04		
552	4.33E-04		
553	4.35E-04		
554	0.000443725		
555	4.63E-04		
556	4.70E-04		
557	4.83E-04		
558	5.11E-04		
559	5.28E-04		
560	5.51E-04		
561	5.79E-04		
562	5.99E-04		
563	6.15E-04		
564	6.33E-04		
565	6.54E-04		
566	6.77E-04		
567	7.11E-04		
568	7.43E-04		
569	7.68E-04		
570	7.99E-04		
571	8.26E-04		
572	8.49E-04		
573	8.73E-04		
574	8.82E-04		
575	9.00E-04		
576	9.16E-04		
577	9.26E-04		
578	9.52E-04		
579	9.68E-04		
580	9.89E-04		
581	1.01E-03		
582	1.06E-03		
