OLIS-3D-ASCII	SySl1037				
375	6.57E-03				
376	6.66E-03				
377	6.76E-03				
378	6.86E-03				
379	6.97E-03				
380	7.08E-03				
381	7.17E-03				
382	7.25E-03				
383	7.30E-03				
384	7.40E-03				
385	7.44E-03				
386	7.42E-03				
387	7.44E-03				
388	7.45E-03				
389	7.41E-03				
390	7.49E-03				
391	7.47E-03				
392	7.46E-03				
393	7.46E-03				
394	7.46E-03				
395	7.50E-03				
396	7.55E-03				
397	7.64E-03				
398	7.75E-03				
399	7.88E-03				
400	8.00E-03				
401	8.15E-03				
402	8.34E-03				
403	8.48E-03				
404	8.67E-03				
405	8.82E-03				
406	8.98E-03				
407	9.15E-03				
408	9.31E-03				
409	9.51E-03				
410	9.70E-03				
411	9.89E-03				
412	1.01E-02				
413	1.02E-02				
414	1.04E-02				
415	1.05E-02				
416	1.07E-02				
417	1.08E-02				
418	1.08E-02				
419	1.09E-02				
420	1.10E-02				
421	1.11E-02				
422	0.011118687				
423	1.12E-02				
424	1.12E-02				
425	1.13E-02				
426	1.14E-02				
427	1.14E-02				
428	1.15E-02				
429	1.16E-02				
430	1.17E-02				
431	1.18E-02				
432	1.19E-02				
433	0.012085906				
434	1.22E-02				
435	0.012237045				
436	1.23E-02				
437	1.23E-02				
438	1.23E-02				
439	1.22E-02				
440	1.21E-02				
441	1.19E-02				
442	1.17E-02				
443	1.15E-02				
444	1.12E-02				
445	1.09E-02				
446	0.010537311				
447	1.02E-02				
448	9.85E-03				
449	9.50E-03				
450	9.18E-03				
451	8.89E-03				
452	8.61E-03				
453	8.38E-03				
454	8.17E-03				
455	8.01E-03				
456	7.88E-03				
457	7.75E-03				
458	7.65E-03				
459	7.55E-03				
460	7.47E-03				
461	7.41E-03				
462	7.34E-03				
463	7.26E-03				
464	7.17E-03				
465	7.09E-03				
466	7.01E-03				
467	6.91E-03				
468	6.81E-03				
469	6.70E-03				
470	6.59E-03				
471	6.49E-03				
472	6.38E-03				
473	6.29E-03				
474	6.22E-03				
475	6.11E-03				
476	6.05E-03				
477	5.99E-03				
478	5.95E-03				
479	5.92E-03				
480	5.89E-03				
481	5.90E-03				
482	5.91E-03				
483	5.93E-03				
484	5.97E-03				
485	6.03E-03				
486	6.10E-03				
487	6.14E-03				
488	6.23E-03				
489	6.31E-03				
490	6.39E-03				
491	6.48E-03				
492	6.53E-03				
493	6.62E-03				
494	6.68E-03				
495	6.76E-03				
496	6.83E-03				
497	6.89E-03				
498	6.92E-03				
499	6.94E-03				
500	6.96E-03				
501	6.97E-03				
502	6.97E-03				
503	6.97E-03				
504	6.96E-03				
505	6.96E-03				
506	6.95E-03				
507	6.95E-03				
508	6.93E-03				
509	6.89E-03				
510	6.87E-03				
511	6.84E-03				
512	6.81E-03				
513	6.78E-03				
514	6.76E-03				
515	6.77E-03				
516	6.80E-03				
517	6.82E-03				
518	6.85E-03				
519	6.88E-03				
520	6.91E-03				
521	6.96E-03				
522	7.01E-03				
523	7.06E-03				
524	7.12E-03				
525	7.18E-03				
526	7.24E-03				
527	7.31E-03				
528	7.38E-03				
529	7.47E-03				
530	7.56E-03				
531	7.66E-03				
532	7.77E-03				
533	7.87E-03				
534	7.97E-03				
535	8.08E-03				
536	8.20E-03				
537	8.32E-03				
538	8.41E-03				
539	8.51E-03				
540	8.61E-03				
541	8.74E-03				
542	8.86E-03				
543	8.99E-03				
544	9.11E-03				
545	9.23E-03				
546	9.37E-03				
547	9.51E-03				
548	9.61E-03				
549	9.72E-03				
550	9.83E-03				
551	9.92E-03				
552	1.00E-02				
553	1.02E-02				
554	1.03E-02				
555	0.010409562				
556	1.05E-02				
557	0.010685649				
558	1.08E-02				
559	1.10E-02				
560	1.11E-02				
561	1.13E-02				
562	0.011425276				
563	1.16E-02				
564	0.011735849				
565	1.19E-02				
566	1.20E-02				
567	1.20E-02				
568	1.20E-02				
569	1.19E-02				
570	1.17E-02				
571	1.15E-02				
572	1.11E-02				
573	1.07E-02				
574	1.02E-02				
575	9.59E-03				
576	8.95E-03				
577	8.28E-03				
578	7.63E-03				
579	6.99E-03				
580	6.38E-03				
581	5.84E-03				
582	5.35E-03				
583	4.92E-03				
584	4.55E-03				
585	4.22E-03				
586	3.96E-03				
587	3.72E-03				
588	3.50E-03				
589	3.33E-03				
590	3.17E-03				
591	3.05E-03				
592	2.96E-03				
593	2.89E-03				
594	2.83E-03				
595	2.78E-03				
596	2.75E-03				
597	2.71E-03				
598	2.69E-03				
599	2.64E-03				
600	2.62E-03				
601	2.61E-03				
602	2.59E-03				
603	2.58E-03				
604	2.57E-03				
605	2.59E-03				
606	2.60E-03				
607	2.63E-03				
608	2.67E-03				
609	2.69E-03				
610	2.73E-03				
611	2.75E-03				
612	2.79E-03				
613	2.82E-03				
614	2.84E-03				
615	2.85E-03				
616	2.88E-03				
617	2.90E-03				
618	2.92E-03				
619	2.94E-03				
620	2.98E-03				
621	3.00E-03				
622	3.02E-03				
623	3.03E-03				
624	3.04E-03				
625	3.06E-03				
626	3.08E-03				
627	3.08E-03				
628	0.003096487				
629	3.08E-03				
630	3.07E-03				
631	3.05E-03				
632	3.04E-03				
633	3.01E-03				
634	2.97E-03				
635	2.95E-03				
636	2.93E-03				
637	2.91E-03				
638	0.00287492				
639	2.85E-03				
640	2.84E-03				
641	2.81E-03				
642	2.78E-03				
643	2.74E-03				
644	2.72E-03				
645	2.69E-03				
646	2.69E-03				
647	2.70E-03				
648	2.72E-03				
649	2.76E-03				
650	2.79E-03				
651	2.86E-03				
652	2.92E-03				
653	2.99E-03				
654	3.03E-03				
655	3.10E-03				
656	0.003221646				
657	3.36E-03				
658	3.54E-03				
659	3.75E-03				
660	3.99E-03				
661	4.26E-03				
662	4.54E-03				
663	4.84E-03				
664	5.14E-03				
665	5.43E-03				
666	5.71E-03				
667	6.03E-03				
668	6.36E-03				
669	6.68E-03				
670	6.98E-03				
671	7.26E-03				
672	7.54E-03				
673	7.80E-03				
674	8.07E-03				
675	8.33E-03				
676	8.58E-03				
677	8.80E-03				
678	9.05E-03				
679	9.27E-03				
680	9.39E-03				
681	9.36E-03				
682	9.25E-03				
683	9.03E-03				
684	8.73E-03				
685	8.33E-03				
686	7.90E-03				
687	7.41E-03				
688	6.86E-03				
689	6.36E-03				
690	5.86E-03				
691	5.34E-03				
692	4.81E-03				
693	4.30E-03				
694	3.87E-03				
695	3.41E-03				
696	3.05E-03				
697	2.74E-03				
698	2.48E-03				
699	2.33E-03				
700	2.12E-03				
701	1.96E-03				
702	1.71E-03				
703	1.51E-03				
704	1.39E-03				
705	1.23E-03				
706	1.11E-03				
707	1.02E-03				
708	9.95E-04				
709	1.03E-03				
710	1.13E-03				
