OLIS-3D-ASCII	SySl1338	
375	3.32E-02	
376	3.37E-02	
377	0.034180955	
378	3.47E-02	
379	3.53E-02	
380	3.59E-02	
381	3.65E-02	
382	3.71E-02	
383	3.76E-02	
384	3.79E-02	
385	3.82E-02	
386	3.84E-02	
387	3.87E-02	
388	3.89E-02	
389	3.91E-02	
390	3.93E-02	
391	3.98E-02	
392	0.040229774	
393	4.07E-02	
394	4.13E-02	
395	4.20E-02	
396	4.26E-02	
397	0.043291041	
398	4.41E-02	
399	4.50E-02	
400	4.58E-02	
401	4.68E-02	
402	4.79E-02	
403	4.91E-02	
404	5.03E-02	
405	5.15E-02	
406	5.28E-02	
407	5.41E-02	
408	5.54E-02	
409	5.67E-02	
410	5.80E-02	
411	5.91E-02	
412	6.03E-02	
413	6.14E-02	
414	6.24E-02	
415	6.34E-02	
416	6.45E-02	
417	6.55E-02	
418	6.66E-02	
419	0.067449587	
420	6.83E-02	
421	6.91E-02	
422	7.00E-02	
423	7.07E-02	
424	0.07137895	
425	7.20E-02	
426	7.27E-02	
427	0.073436735	
428	7.43E-02	
429	7.50E-02	
430	7.59E-02	
431	7.66E-02	
432	7.73E-02	
433	7.79E-02	
434	7.83E-02	
435	7.87E-02	
436	7.88E-02	
437	7.88E-02	
438	7.86E-02	
439	7.82E-02	
440	7.77E-02	
441	0.076911879	
442	7.60E-02	
443	7.50E-02	
444	7.38E-02	
445	7.25E-02	
446	7.11E-02	
447	6.97E-02	
448	6.82E-02	
449	6.69E-02	
450	6.57E-02	
451	0.064543331	
452	6.34E-02	
453	6.25E-02	
454	6.18E-02	
455	6.13E-02	
456	6.08E-02	
457	6.04E-02	
458	5.99E-02	
459	5.93E-02	
460	5.89E-02	
461	5.84E-02	
462	5.78E-02	
463	5.72E-02	
464	0.056514933	
465	5.59E-02	
466	5.51E-02	
467	5.44E-02	
468	5.35E-02	
469	5.27E-02	
470	5.18E-02	
471	0.050888134	
472	0.050082713	
473	4.92E-02	
474	4.84E-02	
475	4.77E-02	
476	4.71E-02	
477	4.65E-02	
478	4.60E-02	
479	4.57E-02	
480	4.55E-02	
481	4.54E-02	
482	4.54E-02	
483	4.56E-02	
484	4.59E-02	
485	4.62E-02	
486	4.65E-02	
487	4.69E-02	
488	4.73E-02	
489	4.76E-02	
490	4.79E-02	
491	4.79E-02	
492	4.81E-02	
493	4.81E-02	
494	4.81E-02	
495	4.80E-02	
496	4.77E-02	
497	4.72E-02	
498	4.67E-02	
499	4.61E-02	
500	4.54E-02	
501	4.44E-02	
502	4.35E-02	
503	0.042367454	
504	4.13E-02	
505	4.02E-02	
506	0.039060825	
507	0.037853443	
508	3.65E-02	
509	3.53E-02	
510	3.41E-02	
511	3.29E-02	
512	3.17E-02	
513	3.05E-02	
514	2.94E-02	
515	0.028400138	
516	2.75E-02	
517	2.66E-02	
518	2.57E-02	
519	2.49E-02	
520	2.42E-02	
521	2.37E-02	
522	2.32E-02	
523	2.27E-02	
