OLIS-3D-ASCII	SySl1028					
375	3.81E-03					
376	3.74E-03					
377	3.70E-03					
378	3.68E-03					
379	3.67E-03					
380	3.68E-03					
381	3.69E-03					
382	3.70E-03					
383	3.66E-03					
384	0.003675568					
385	3.67E-03					
386	3.70E-03					
387	3.71E-03					
388	3.69E-03					
389	3.67E-03					
390	3.70E-03					
391	3.68E-03					
392	3.67E-03					
393	3.68E-03					
394	3.67E-03					
395	3.67E-03					
396	0.003730289					
397	3.77E-03					
398	3.82E-03					
399	3.84E-03					
400	3.87E-03					
401	3.96E-03					
402	4.01E-03					
403	4.05E-03					
404	4.12E-03					
405	4.19E-03					
406	4.25E-03					
407	4.31E-03					
408	4.40E-03					
409	4.53E-03					
410	4.65E-03					
411	4.73E-03					
412	4.87E-03					
413	5.01E-03					
414	5.08E-03					
415	5.13E-03					
416	5.19E-03					
417	5.21E-03					
418	5.16E-03					
419	5.15E-03					
420	5.17E-03					
421	5.17E-03					
422	5.17E-03					
423	5.17E-03					
424	5.21E-03					
425	5.25E-03					
426	5.27E-03					
427	5.31E-03					
428	5.35E-03					
429	5.39E-03					
430	5.41E-03					
431	5.47E-03					
432	5.51E-03					
433	5.54E-03					
434	5.57E-03					
435	5.59E-03					
436	5.60E-03					
437	5.60E-03					
438	5.57E-03					
439	5.55E-03					
440	5.48E-03					
441	5.42E-03					
442	5.32E-03					
443	5.20E-03					
444	5.05E-03					
445	4.88E-03					
446	4.71E-03					
447	4.52E-03					
448	4.34E-03					
449	4.17E-03					
450	4.01E-03					
451	3.88E-03					
452	3.73E-03					
453	3.63E-03					
454	3.53E-03					
455	3.43E-03					
456	3.35E-03					
457	3.29E-03					
458	3.24E-03					
459	3.16E-03					
460	3.11E-03					
461	3.08E-03					
462	3.04E-03					
463	3.00E-03					
464	2.96E-03					
465	2.92E-03					
466	0.002870413					
467	2.82E-03					
468	2.77E-03					
469	2.72E-03					
470	2.66E-03					
471	2.59E-03					
472	2.54E-03					
473	2.50E-03					
474	2.44E-03					
475	2.39E-03					
476	2.36E-03					
477	2.33E-03					
478	2.30E-03					
479	2.29E-03					
480	2.27E-03					
481	2.27E-03					
482	2.27E-03					
483	2.26E-03					
484	2.26E-03					
485	2.26E-03					
486	2.26E-03					
487	2.25E-03					
488	2.27E-03					
489	2.29E-03					
490	2.31E-03					
491	2.33E-03					
492	2.34E-03					
493	2.36E-03					
494	2.36E-03					
495	2.36E-03					
