OLIS-3D-ASCII	SySl1194							
375	7.38E-03							
376	7.05E-03							
377	6.86E-03							
378	6.78E-03							
379	6.79E-03							
380	6.87E-03							
381	6.98E-03							
382	7.10E-03							
383	7.17E-03							
384	7.18E-03							
385	7.17E-03							
386	7.22E-03							
387	7.28E-03							
388	7.40E-03							
389	7.38E-03							
390	7.38E-03							
391	7.48E-03							
392	7.47E-03							
393	7.45E-03							
394	7.48E-03							
395	7.47E-03							
396	7.49E-03							
397	7.55E-03							
398	7.64E-03							
399	7.72E-03							
400	7.83E-03							
401	7.87E-03							
402	7.95E-03							
403	8.09E-03							
404	8.19E-03							
405	8.30E-03							
406	8.48E-03							
407	8.65E-03							
408	8.84E-03							
409	9.02E-03							
410	9.21E-03							
411	9.40E-03							
412	9.62E-03							
413	9.82E-03							
414	9.99E-03							
415	1.02E-02							
416	0.010269213							
417	1.03E-02							
418	1.04E-02							
419	1.05E-02							
420	1.05E-02							
421	1.05E-02							
422	1.05E-02							
423	1.06E-02							
424	1.06E-02							
425	1.07E-02							
426	1.07E-02							
427	1.08E-02							
428	0.010878151							
429	1.10E-02							
430	1.11E-02							
431	1.12E-02							
432	1.13E-02							
433	0.011371966							
434	1.15E-02							
435	1.16E-02							
436	1.16E-02							
437	1.17E-02							
438	1.17E-02							
439	1.17E-02							
440	1.16E-02							
441	1.15E-02							
442	1.13E-02							
443	1.11E-02							
444	1.08E-02							
445	1.04E-02							
446	1.01E-02							
447	9.73E-03							
448	9.35E-03							
449	8.98E-03							
450	8.66E-03							
451	8.33E-03							
452	8.05E-03							
453	7.81E-03							
454	7.62E-03							
455	7.46E-03							
456	7.32E-03							
457	7.20E-03							
458	7.09E-03							
459	6.99E-03							
460	6.92E-03							
461	6.85E-03							
462	6.79E-03							
463	6.70E-03							
464	6.64E-03							
465	6.58E-03							
466	6.53E-03							
467	6.46E-03							
468	6.38E-03							
469	6.30E-03							
470	6.22E-03							
471	6.16E-03							
472	6.10E-03							
473	6.04E-03							
474	5.98E-03							
475	5.91E-03							
476	5.86E-03							
477	5.82E-03							
478	5.78E-03							
479	5.76E-03							
480	5.76E-03							
481	5.76E-03							
482	5.78E-03							
483	5.82E-03							
484	5.88E-03							
485	5.96E-03							
486	6.04E-03							
487	6.11E-03							
488	6.20E-03							
489	6.31E-03							
490	6.41E-03							
491	6.52E-03							
492	6.65E-03							
493	6.74E-03							
494	6.86E-03							
495	6.99E-03							
496	7.10E-03							
497	7.21E-03							
498	7.31E-03							
499	7.37E-03							
500	7.46E-03							
501	7.53E-03							
502	7.60E-03							
503	7.67E-03							
504	7.75E-03							
505	7.80E-03							
506	7.86E-03							
507	7.93E-03							
508	7.98E-03							
509	8.03E-03							
510	8.09E-03							
511	8.15E-03							
512	8.22E-03							
513	8.30E-03							
514	8.40E-03							
