OLIS-3D-ASCII	SySl1010							
375	2.78E-02							
376	2.86E-02							
377	2.94E-02							
378	0.030039245							
379	3.06E-02							
380	3.12E-02							
381	3.16E-02							
382	3.20E-02							
383	0.03236349							
384	3.26E-02							
385	3.27E-02							
386	0.032705768							
387	3.28E-02							
388	0.032819521							
389	3.29E-02							
390	0.033069461							
391	0.033238616							
392	3.34E-02							
393	3.37E-02							
394	3.41E-02							
395	3.45E-02							
396	3.47E-02							
397	3.52E-02							
398	3.56E-02							
399	3.62E-02							
400	3.67E-02							
401	3.74E-02							
402	3.81E-02							
403	3.89E-02							
404	3.99E-02							
405	4.10E-02							
406	4.20E-02							
407	4.31E-02							
408	4.43E-02							
409	4.55E-02							
410	4.68E-02							
411	4.79E-02							
412	0.049013064							
413	5.01E-02							
414	5.11E-02							
415	5.21E-02							
416	5.31E-02							
417	0.053865132							
418	5.47E-02							
419	5.55E-02							
420	0.056228613							
421	5.70E-02							
422	5.76E-02							
423	5.83E-02							
424	5.89E-02							
425	5.96E-02							
426	6.04E-02							
427	6.11E-02							
428	6.19E-02							
429	6.28E-02							
430	0.063819779							
431	6.49E-02							
432	6.60E-02							
433	6.69E-02							
434	0.067929587							
435	6.89E-02							
436	6.97E-02							
437	0.070468815							
438	7.09E-02							
439	7.12E-02							
440	7.13E-02							
441	7.10E-02							
442	7.05E-02							
443	6.98E-02							
444	6.89E-02							
445	6.76E-02							
446	6.63E-02							
447	0.064704802							
448	6.32E-02							
449	6.17E-02							
450	6.03E-02							
451	5.89E-02							
452	5.77E-02							
453	5.66E-02							
454	5.56E-02							
455	5.49E-02							
456	5.44E-02							
457	5.39E-02							
458	5.34E-02							
459	5.30E-02							
460	5.27E-02							
461	5.24E-02							
462	5.21E-02							
463	5.19E-02							
464	5.17E-02							
465	5.16E-02							
466	5.12E-02							
467	5.11E-02							
468	5.10E-02							
469	5.08E-02							
470	5.06E-02							
471	0.050519119							
472	5.05E-02							
473	5.04E-02							
474	5.03E-02							
475	0.050426211							
476	5.05E-02							
477	5.07E-02							
478	5.08E-02							
479	5.10E-02							
480	5.13E-02							
481	5.16E-02							
482	5.20E-02							
483	5.23E-02							
484	5.26E-02							
485	5.28E-02							
486	5.30E-02							
487	5.31E-02							
488	5.32E-02							
489	5.30E-02							
490	5.29E-02							
491	5.26E-02							
492	5.23E-02							
493	5.20E-02							
494	5.16E-02							
495	5.12E-02							
496	0.050572588							
497	4.99E-02							
498	4.92E-02							
499	4.86E-02							
500	4.79E-02							
501	4.71E-02							
502	4.64E-02							
503	4.56E-02							
504	4.49E-02							
505	4.42E-02							
506	4.35E-02							
507	4.28E-02							
508	4.21E-02							
509	4.14E-02							
510	4.08E-02							
511	4.02E-02							
512	3.96E-02							
513	3.89E-02							
514	3.83E-02							
515	3.78E-02							
516	3.72E-02							
517	3.67E-02							
518	3.60E-02							
519	3.53E-02							
520	3.47E-02							
521	3.41E-02							
522	3.34E-02							
523	3.27E-02							
524	3.18E-02							
525	3.10E-02							
526	3.01E-02							
527	2.93E-02							
528	2.83E-02							
529	2.74E-02							
530	2.64E-02							
531	2.54E-02							
532	2.44E-02							
533	0.023474516							
534	2.25E-02							
535	2.15E-02							
536	2.06E-02							
537	1.97E-02							
538	1.88E-02							
539	1.79E-02							
540	1.71E-02							
541	1.63E-02							
542	1.56E-02							
543	1.49E-02							
544	1.43E-02							
545	1.37E-02							
546	1.32E-02							
547	1.27E-02							
548	1.23E-02							
549	1.19E-02							
550	1.15E-02							
551	1.12E-02							
552	1.10E-02							
553	1.07E-02							
554	1.05E-02							
555	1.04E-02							
556	1.02E-02							
557	1.02E-02							
558	1.01E-02							
559	1.00E-02							
560	1.00E-02							
561	9.98E-03							
562	1.00E-02							
563	1.00E-02							
564	1.01E-02							
565	1.01E-02							
566	1.02E-02							
567	1.03E-02							
568	1.04E-02							
569	0.010592084							
570	1.07E-02							
571	1.09E-02							
572	0.011058364							
573	1.12E-02							
574	1.14E-02							
575	1.16E-02							
576	1.17E-02							
577	1.19E-02							
578	1.21E-02							
579	1.23E-02							
580	1.25E-02							
581	1.27E-02							
582	1.29E-02							
583	1.31E-02							
584	1.33E-02							
585	1.34E-02							
586	1.36E-02							
587	1.38E-02							
588	1.40E-02							
589	1.42E-02							
590	1.43E-02							
591	1.45E-02							
592	1.47E-02							
593	1.49E-02							
594	1.50E-02							
595	1.52E-02							
596	1.53E-02							
597	1.55E-02							
598	1.56E-02							
599	1.58E-02							
600	1.60E-02							
601	1.62E-02							
602	1.64E-02							
