OLIS-3D-ASCII	SySl1171						
375	2.14E-03						
376	2.31E-03						
377	2.45E-03						
378	0.002565308						
379	2.66E-03						
380	2.75E-03						
381	2.83E-03						
382	2.95E-03						
383	3.01E-03						
384	3.14E-03						
385	3.14E-03						
386	3.16E-03						
387	3.23E-03						
388	3.26E-03						
389	3.36E-03						
390	3.38E-03						
391	3.41E-03						
392	3.43E-03						
393	3.46E-03						
394	3.55E-03						
395	3.60E-03						
396	3.68E-03						
397	3.79E-03						
398	3.87E-03						
399	3.97E-03						
400	4.07E-03						
401	4.20E-03						
402	4.32E-03						
403	4.42E-03						
404	4.57E-03						
405	4.71E-03						
406	4.83E-03						
407	4.96E-03						
408	5.11E-03						
409	5.33E-03						
410	5.51E-03						
411	5.66E-03						
412	5.80E-03						
413	5.99E-03						
414	6.13E-03						
415	6.28E-03						
416	6.41E-03						
417	6.50E-03						
418	6.59E-03						
419	6.64E-03						
420	6.70E-03						
421	6.76E-03						
422	6.79E-03						
423	6.83E-03						
424	6.86E-03						
425	6.93E-03						
426	6.97E-03						
427	7.06E-03						
428	7.13E-03						
429	7.22E-03						
430	7.34E-03						
431	7.44E-03						
432	7.53E-03						
433	7.62E-03						
434	7.73E-03						
435	7.86E-03						
436	7.91E-03						
437	7.94E-03						
438	7.94E-03						
439	7.91E-03						
440	7.83E-03						
441	7.72E-03						
442	7.59E-03						
443	7.39E-03						
444	7.18E-03						
445	6.98E-03						
446	6.71E-03						
447	6.47E-03						
448	6.19E-03						
449	5.92E-03						
450	5.68E-03						
451	5.43E-03						
452	5.23E-03						
453	5.04E-03						
454	4.86E-03						
455	4.70E-03						
456	4.58E-03						
457	4.46E-03						
458	4.36E-03						
459	4.30E-03						
460	4.24E-03						
461	4.19E-03						
462	4.16E-03						
463	4.11E-03						
464	4.08E-03						
465	4.03E-03						
466	3.99E-03						
467	3.93E-03						
468	3.87E-03						
469	3.80E-03						
470	3.75E-03						
471	3.68E-03						
472	3.60E-03						
473	3.54E-03						
474	3.49E-03						
475	3.43E-03						
476	3.38E-03						
477	3.31E-03						
478	3.27E-03						
479	3.24E-03						
480	3.22E-03						
481	3.21E-03						
482	3.21E-03						
483	3.19E-03						
484	3.20E-03						
485	3.23E-03						
486	3.26E-03						
487	3.27E-03						
488	3.29E-03						
489	3.31E-03						
490	3.35E-03						
491	3.38E-03						
492	3.41E-03						
493	3.43E-03						
494	3.46E-03						
495	3.47E-03						
496	3.50E-03						
497	3.52E-03						
498	3.51E-03						
499	3.49E-03						
500	3.48E-03						
501	3.46E-03						
502	3.41E-03						
503	3.37E-03						
504	3.32E-03						
505	3.27E-03						
506	3.20E-03						
507	3.13E-03						
508	3.06E-03						
509	2.97E-03						
510	2.88E-03						
511	2.78E-03						
512	2.68E-03						
513	2.59E-03						
514	2.48E-03						
515	2.41E-03						
516	2.32E-03						
517	2.24E-03						
518	2.14E-03						
519	2.06E-03						
520	1.98E-03						
521	1.90E-03						
522	1.82E-03						
523	1.73E-03						
524	1.65E-03						
525	1.58E-03						
526	1.51E-03						
527	1.47E-03						
528	1.43E-03						
529	1.41E-03						
530	1.40E-03						
531	1.38E-03						
532	1.39E-03						
533	1.39E-03						
534	1.39E-03						
535	1.40E-03						
536	1.39E-03						
537	1.39E-03						
538	1.39E-03						
539	1.39E-03						
540	1.43E-03						
541	1.46E-03						
542	1.47E-03						
543	1.48E-03						
544	1.54E-03						
545	1.58E-03						
546	1.63E-03						
547	1.68E-03						
548	1.73E-03						
549	1.79E-03						
550	1.84E-03						
551	1.89E-03						
552	1.94E-03						
553	1.98E-03						
554	2.02E-03						
555	2.07E-03						
556	2.14E-03						
557	2.19E-03						
558	2.25E-03						
559	2.30E-03						
560	2.38E-03						
561	2.45E-03						
562	2.51E-03						
563	2.59E-03						
564	2.65E-03						
565	2.71E-03						
566	2.78E-03						
567	2.85E-03						
568	2.92E-03						
569	3.01E-03						
570	3.09E-03						
571	3.17E-03						
572	3.26E-03						
573	3.34E-03						
574	3.45E-03						
575	3.54E-03						
576	3.62E-03						
577	3.70E-03						
578	3.77E-03						
579	3.83E-03						
580	3.92E-03						
581	4.00E-03						
582	4.08E-03						
583	4.14E-03						
584	4.23E-03						
585	4.31E-03						
586	4.39E-03						
587	4.47E-03						
588	4.54E-03						
589	4.59E-03						
590	4.65E-03						
591	4.71E-03						
592	4.77E-03						
593	4.83E-03						
594	4.91E-03						
595	4.98E-03						
596	5.07E-03						
597	5.14E-03						
598	5.23E-03						
599	5.33E-03						
600	5.41E-03						
601	5.50E-03						
602	5.61E-03						
603	5.72E-03						
604	5.84E-03						
605	5.98E-03						
606	6.11E-03						
607	6.24E-03						
608	6.39E-03						
609	6.55E-03						
610	6.71E-03						
611	6.85E-03						
612	7.01E-03						
613	7.14E-03						
614	7.27E-03						
615	7.42E-03						
616	7.57E-03						
617	7.68E-03						
618	7.76E-03						
619	7.84E-03						
620	7.92E-03						
621	8.00E-03						
622	8.06E-03						
623	8.10E-03						
624	8.13E-03						
625	8.15E-03						
626	8.18E-03						
627	8.21E-03						
628	8.24E-03						
629	8.24E-03						
630	8.22E-03						
631	8.22E-03						
632	8.23E-03						
633	8.21E-03						
634	8.18E-03						
635	8.16E-03						
636	8.12E-03						
637	0.008058005						
638	7.98E-03						
639	7.88E-03						
640	7.74E-03						
641	7.57E-03						
642	7.38E-03						
643	7.17E-03						
644	6.95E-03						
645	6.69E-03						
646	6.46E-03						
647	6.24E-03						
648	6.01E-03						
649	5.76E-03						
650	5.58E-03						
651	5.37E-03						
652	5.18E-03						
653	5.03E-03						
654	4.90E-03						
655	4.79E-03						
656	4.72E-03						
657	4.67E-03						
658	4.68E-03						
659	4.72E-03						
660	4.79E-03						
661	4.90E-03						
662	5.09E-03						
663	5.27E-03						
664	5.47E-03						
665	5.67E-03						
666	5.89E-03						
667	6.11E-03						
668	6.33E-03						
669	6.50E-03						
670	6.68E-03						
671	6.85E-03						
672	7.03E-03						
673	7.24E-03						
674	7.45E-03						
675	7.64E-03						
676	7.86E-03						
677	8.08E-03						
678	8.32E-03						
679	8.51E-03						
680	8.65E-03						
681	8.67E-03						
682	8.63E-03						
683	8.48E-03						
684	8.27E-03						
685	7.98E-03						
686	7.58E-03						
687	7.07E-03						
688	6.63E-03						
689	6.18E-03						
690	5.74E-03						
691	5.25E-03						
692	4.79E-03						
693	4.38E-03						
694	4.02E-03						
695	3.71E-03						
696	3.45E-03						
697	3.25E-03						
698	2.96E-03						
699	2.74E-03						
700	2.62E-03						
701	2.44E-03						
702	2.33E-03						
703	2.21E-03						
704	2.07E-03						
705	2.00E-03						
706	1.93E-03						
707	1.88E-03						
708	1.82E-03						
709	1.76E-03						
710	1.69E-03						
