OLIS-3D-ASCII	SySl1087
375	3.71E-03
376	3.81E-03
377	3.95E-03
378	4.10E-03
379	4.26E-03
380	4.41E-03
381	4.55E-03
382	4.68E-03
383	4.67E-03
384	4.70E-03
385	4.68E-03
386	4.67E-03
387	4.54E-03
388	4.38E-03
389	4.36E-03
390	4.34E-03
391	4.34E-03
392	4.34E-03
393	4.41E-03
394	4.46E-03
395	4.44E-03
396	4.53E-03
397	4.59E-03
398	4.67E-03
399	4.70E-03
400	4.70E-03
401	4.70E-03
402	4.74E-03
403	4.74E-03
404	4.80E-03
405	4.89E-03
406	4.94E-03
407	5.10E-03
408	5.26E-03
409	5.43E-03
410	5.59E-03
411	5.70E-03
412	5.79E-03
413	5.85E-03
414	5.92E-03
415	5.96E-03
416	6.02E-03
417	6.06E-03
418	6.08E-03
419	6.15E-03
420	6.16E-03
421	6.19E-03
422	6.20E-03
423	6.19E-03
424	6.20E-03
425	6.24E-03
426	6.26E-03
427	6.28E-03
428	6.31E-03
429	6.36E-03
430	6.42E-03
431	6.49E-03
432	6.53E-03
433	6.62E-03
434	6.66E-03
435	6.69E-03
436	6.73E-03
437	6.76E-03
438	6.71E-03
439	6.67E-03
440	6.58E-03
441	6.48E-03
442	6.35E-03
443	6.18E-03
444	6.00E-03
445	5.81E-03
446	5.58E-03
447	5.35E-03
448	5.14E-03
449	4.91E-03
450	4.70E-03
451	4.53E-03
452	0.004333714
453	4.18E-03
454	4.05E-03
455	3.92E-03
456	3.83E-03
457	3.76E-03
458	3.67E-03
459	3.60E-03
460	3.55E-03
461	3.49E-03
462	3.45E-03
463	3.41E-03
464	3.36E-03
465	3.31E-03
466	3.28E-03
467	3.23E-03
468	0.003178288
469	3.14E-03
470	3.07E-03
471	3.00E-03
472	2.94E-03
473	2.88E-03
474	2.82E-03
475	2.77E-03
476	2.73E-03
477	2.69E-03
478	2.64E-03
479	2.60E-03
480	2.59E-03
481	2.57E-03
482	2.56E-03
483	2.54E-03
484	2.53E-03
485	2.54E-03
486	2.56E-03
487	2.58E-03
488	2.61E-03
489	2.63E-03
490	2.65E-03
491	2.67E-03
492	2.69E-03
493	2.69E-03
494	2.70E-03
495	2.69E-03
496	2.70E-03
497	2.70E-03
498	2.68E-03
499	2.66E-03
500	2.64E-03
501	2.61E-03
502	2.58E-03
503	2.55E-03
504	2.49E-03
505	2.45E-03
506	2.40E-03
507	0.002347797
508	2.30E-03
509	2.23E-03
510	2.15E-03
511	2.08E-03
512	2.02E-03
513	1.95E-03
514	1.88E-03
515	1.81E-03
516	1.72E-03
517	1.65E-03
518	1.57E-03
519	1.50E-03
520	1.44E-03
521	1.36E-03
522	1.30E-03
523	1.26E-03
524	1.22E-03
525	1.18E-03
526	1.13E-03
527	1.09E-03
528	1.07E-03
529	1.04E-03
530	1.02E-03
531	1.00E-03
532	1.01E-03
533	9.93E-04
534	9.77E-04
535	9.75E-04
536	9.74E-04
537	9.81E-04
538	9.73E-04
539	9.83E-04
540	9.91E-04
541	9.86E-04
542	9.93E-04
543	1.02E-03
544	1.04E-03
545	1.06E-03
546	1.09E-03
547	1.12E-03
548	1.16E-03
549	1.20E-03
550	1.23E-03
551	1.26E-03
552	1.29E-03
553	1.31E-03
554	1.35E-03
555	1.39E-03
556	1.44E-03
557	1.49E-03
558	1.54E-03
559	1.57E-03
560	1.63E-03
561	1.68E-03
562	0.001713842
563	1.75E-03
564	1.81E-03
565	1.86E-03
566	1.90E-03
567	1.95E-03
568	2.00E-03
569	2.06E-03
570	2.12E-03
571	2.17E-03
572	2.23E-03
573	2.29E-03
574	2.33E-03
575	2.39E-03
576	2.46E-03
577	2.51E-03
578	2.56E-03
579	2.62E-03
580	2.68E-03
581	2.75E-03
582	2.80E-03
583	2.85E-03
584	2.90E-03
585	2.95E-03
586	2.99E-03
587	3.04E-03
588	3.09E-03
589	3.13E-03
590	3.17E-03
591	3.23E-03
592	3.28E-03
593	3.33E-03
594	3.36E-03
595	3.41E-03
596	3.46E-03
597	3.51E-03
598	3.57E-03
599	3.64E-03
600	3.69E-03
601	3.76E-03
602	3.82E-03
603	3.91E-03
604	4.00E-03
605	4.09E-03
606	4.19E-03
607	4.30E-03
608	4.39E-03
609	4.50E-03
610	4.59E-03
611	4.71E-03
612	4.81E-03
613	4.91E-03
614	4.98E-03
615	5.08E-03
616	5.16E-03
617	5.24E-03
618	5.32E-03
619	5.38E-03
620	5.43E-03
621	5.48E-03
622	5.54E-03
623	5.60E-03
624	5.63E-03
625	5.65E-03
626	5.65E-03
627	5.64E-03
628	5.64E-03
629	5.63E-03
630	5.60E-03
631	5.59E-03
632	5.58E-03
633	5.56E-03
634	5.54E-03
635	5.49E-03
636	5.45E-03
637	5.41E-03
638	5.34E-03
639	5.27E-03
640	5.17E-03
641	5.06E-03
642	4.93E-03
643	4.80E-03
644	4.65E-03
645	4.47E-03
646	4.29E-03
647	4.11E-03
648	3.94E-03
649	3.77E-03
650	3.62E-03
651	3.47E-03
652	3.34E-03
653	3.24E-03
654	0.003157361
655	3.11E-03
656	3.10E-03
657	3.09E-03
658	3.15E-03
659	3.20E-03
660	0.003266733
661	3.37E-03
662	3.50E-03
663	3.62E-03
664	3.77E-03
665	3.89E-03
666	4.05E-03
667	4.22E-03
668	4.39E-03
669	4.53E-03
670	4.70E-03
671	4.86E-03
672	5.02E-03
673	5.21E-03
674	5.37E-03
675	5.52E-03
676	5.67E-03
677	5.81E-03
678	5.98E-03
679	6.09E-03
680	6.14E-03
681	6.15E-03
682	6.10E-03
683	6.03E-03
684	5.85E-03
